תוצאות חיפוש קרנות נאמנות (סה"כ 2061 קרנות)
 08/01/2019 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
אנליסט 00 כספית ללא נע"מ,פטורה,05121140,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.74,100.64,0.01,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.02,0.20,0.00,,112.2,0.100,0.030,0.010,0.1%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 00 כספית מגמת ריבית,פטורה,05127790,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.24,100.24,0.01,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.02,,,,10.4,0.000,0.100,0.010,0.1%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 00 כספית שקלית,פטורה,05119409,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.48,100.48,0.00,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.01,0.01,0.11,0.00,א'-ה',407.8,0.000,0.130,0.010,0.1%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל פק"מ כספית,פטורה,05113741,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,109.41,109.41,0.01,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.02,0.05,0.00,א'-ה',1212.8,0.000,0.184,0.010,0.1%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 00 כספית מגמת ריבית,פטורה,05122353,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.34,100.34,0.01,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.02,0.10,0.00,א'-ה',293.3,0.000,0.100,0.010,0.1%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מגדל 00 כספית פרימיום קרן,פטורה,05103619,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,116.71,116.71,0.01,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.02,0.10,0.00,א'-ה',1429.0,0.000,0.130,0.010,0.1%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מגדל 00 כספית שקלית,פטורה,05102991,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,142.41,142.41,0.01,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.02,0.11,0.00,א'-ה',333.9,0.000,0.130,0.010,0.1%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור כספית 00,פטורה,05119813,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.81,100.81,0.02,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.03,0.03,0.27,0.00,א'-ה',197.1,0.000,0.140,0.010,0.1%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 00 כספית,פטורה,05123898,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,1007.00,1007.00,0.00,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.01,0.01,0.31,0.00,,204.7,0.000,0.140,0.010,0.1%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 00 כספית לריבית עולה,פטורה,05120944,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,1006.80,1006.80,-0.01,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.01,0.01,0.14,0.00,א'-ה',2765.7,0.000,0.160,0.010,0.1%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 00 כספית פרמיום,פטורה,05110937,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,113.83,113.83,-0.01,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.01,0.01,0.13,0.00,א'-ה',1170.4,0.000,0.160,0.020,0.1%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב ישיר 00 כספית,פטורה,05106323,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,132.23,132.23,0.00,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.02,0.13,0.00,א'-ה',1376.5,0.000,0.180,0.020,0.1%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 00 כספית ללא נע"מ,פטורה,05118294,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,101.24,101.24,0.01,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.01,0.01,0.05,0.00,א'-ה',183.3,0.000,0.100,0.020,0.1%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 כספית ממוקדת,פטורה,05118518,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.86,100.86,0.01,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.01,0.01,0.05,0.00,א'-ה',876.9,0.000,0.160,0.020,0.1%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות כספית פיקדון פלוס,פטורה,05127881,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.09,100.09,0.02,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.02,,,,50.0,,0.000,0.010,0.1%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 כספי ריבית עולה,פטורה,05122585,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.32,100.32,0.00,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.01,0.01,0.10,0.00,,776.5,0.000,0.150,0.010,0.1%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 0D כספ דולר מגמ ריבי,פטורה,05127808,,0D,קרן כספית,כספית מט"חית,חשופת דולר,102.29,102.29,-0.61,07/01/2019,,,לא מתחייבת לחלק תשלומים,-1.13,-1.13,,,,165.1,0.000,0.200,0.020,0.1%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 0D כספית דולרית,פטורה,05231097,,0D,קרן כספית,כספית מט"חית,חשופת דולר,3206.43,3206.43,-0.61,07/01/2019,,,לא מתחייבת לחלק תשלומים,-1.14,-1.14,8.19,0.66,ב'-ה',44.5,0.000,0.780,0.030,0.1%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל כספית דולר 0D קרן נא,פטורה,05126990,,0D,קרן כספית,כספית מט"חית,חשופת דולר,101.73,101.73,-0.63,07/01/2019,,,לא מתחייבת לחלק תשלומים,-1.14,-1.14,8.27,0.66,ב'-ה',36.7,0.000,0.340,0.030,0.1%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 0D כספית $ ריבית עלה,פטורה,05100672,,0D,קרן כספית,כספית מט"חית,חשופת דולר,68.51,68.51,-0.61,07/01/2019,,,לא מתחייבת לחלק תשלומים,-1.14,-1.14,8.44,0.66,ב'-ה',173.6,0.000,0.250,0.020,0.1%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0D כספית $ לר.עולה,פטורה,05121058,,0D,קרן כספית,כספית מט"חית,חשופת דולר,95.09,95.09,-0.61,07/01/2019,,,לא מתחייבת לחלק תשלומים,-1.13,-1.13,8.59,0.67,,687.6,0.000,0.210,0.020,0.1%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0D כספית דולרית,פטורה,05128087,,0D,קרן כספית,כספית מט"חית,חשופת דולר,37179.81,37179.81,-0.60,07/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-1.05,-1.05,,,,,0.000,0.200,0.015,0.1%,פסגות קרנות מדדים בע"מ,משמרת- חברה לשירותי נאמנות בע"מ
קסם אק 0D כספית דולר,פטורה,05103833,,0D,קרן כספית,כספית מט"חית,חשופת דולר,98.77,98.77,-0.62,07/01/2019,,,לא מתחייבת לחלק תשלומים,-1.14,-1.14,8.24,0.66,ב'-ה',98.2,0.000,0.350,0.020,0.1%,קסם קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית (0D) כספית דולרית,פטורה,05128301,,0D,קרן כספית,כספית מט"חית,חשופת דולר,37205.71,37205.71,-0.63,07/01/2019,,,לא מתחייבת לחלק תשלומים,-1.16,-1.16,,,,,0.000,0.300,0.030,0.1%,תכלית מדדים ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק לאומי לישראל בע"מ
הראל כספית נקובה ב-$,פטורה,05110341,,0D,קרן כספית,כספית מט"חית,נקובת מט"ח,108.27,108.27,-1.26,07/01/2019,,,לא מתחייבת לחלק תשלומים,-1.39,-1.39,8.64,0.68,ב'-ה',3311.8,0.000,0.210,0.020,0.1%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 0D כספית נקובה בדולר,פטורה,05115001,,0D,קרן כספית,כספית מט"חית,נקובת מט"ח,104.81,104.81,-1.27,07/01/2019,,,לא מתחייבת לחלק תשלומים,-1.39,-1.39,8.43,0.68,ב'-ה',441.8,0.000,0.180,0.010,0.1%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 0D כספית נקובה $,פטורה,05110382,,0D,קרן כספית,כספית מט"חית,נקובת מט"ח,105.80,105.80,-1.26,07/01/2019,,,לא מתחייבת לחלק תשלומים,-1.39,-1.39,8.53,0.68,ב'-ה',1429.4,0.000,0.180,0.020,0.1%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 0D תחליף פקדון נק$,פטורה,05102751,,0D,קרן כספית,כספית מט"חית,נקובת מט"ח,122.53,122.53,-1.27,07/01/2019,,,לא מתחייבת לחלק תשלומים,-1.39,-1.39,8.27,0.68,ב'-ה',168.6,0.000,0.180,0.020,0.1%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 00 מק"מ קרן נאמנות,פטורה,05107305,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח קצר (עד שנה),120.15,120.15,0.02,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.01,0.01,-0.37,0.00,א'-ה',50.4,0.000,0.460,0.050,0.2%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 00 שקל קצר,פטורה,05111620,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח קצר (עד שנה),113.06,113.06,0.00,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.06,0.06,-2.90,0.20,א'-ה',41.3,0.000,0.350,0.050,0.2%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
קסם אק 00 מקמ טהור מתגלגל,פטורה,05117163,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח קצר (עד שנה),103.57,103.57,0.03,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.03,0.03,-0.15,0.00,א'-ה',43.0,0.000,0.250,0.020,0.2%,קסם קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלטשולר 00 שקל בינונית,פטורה,05115035,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),113.11,113.11,0.04,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.09,0.09,-0.49,0.03,א'-ה',147.1,0.000,0.400,0.040,0.2%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 00 שקלית סולידית,פטורה,05106596,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),60.81,60.81,0.05,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.10,0.10,-0.36,0.03,א'-ה',45.5,0.000,0.430,0.040,0.2%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 00 שקלית 1-2 שנים,פטורה,05131370,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),304.50,304.50,0.05,08/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.19,0.19,-1.05,0.11,א'-ה',378.3,0.000,0.490,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 00 שקלית עד שנתיים,פטורה,05123120,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),101.70,101.70,-0.01,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.15,0.15,-0.26,0.07,,231.0,0.000,0.490,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסג אלפא 00 שקלית ללא מני,פטורה,05110804,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),182.68,182.68,0.02,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.08,0.08,-0.92,0.03,א'-ה',121.3,0.000,0.840,0.040,0.2%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 שקלים,פטורה,05122031,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),102.53,102.53,0.10,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.32,0.32,-0.40,0.14,,115.6,0.000,0.370,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 ! שק עד2 ללא מנ,פטורה,05118922,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),102.97,102.97,0.02,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.08,0.08,-0.38,0.05,א'-ה',170.4,0.000,0.240,0.030,0.2%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איילון 00 שקלית 2+ שנים,פטורה,05113642,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),145.90,145.90,0.12,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.38,0.38,-2.32,0.24,א'-ה',47.9,0.000,0.770,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיקלה 00 שקלים ארוכים קרן,פטורה,05101571,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),307.53,307.53,0.19,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.91,0.91,-2.46,0.49,א'-ה',36.0,0.000,1.070,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל שקלית ארוכה,פטורה,05100565,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),338.04,338.04,0.15,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.65,0.65,-2.36,0.38,א'-ה',67.8,0.000,1.070,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 00 שקלית 2-6 שנים,פטורה,05101563,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),166.42,166.42,0.10,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.54,0.54,-1.30,0.23,א'-ה',337.4,0.000,0.690,0.020,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 שקלית 2 + שנים,פטורה,05110887,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),423.84,423.84,0.18,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.92,0.92,-2.55,0.43,א'-ה',26.5,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 00 שקלים ללא מניות,פטורה,05126586,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,372.94,372.94,0.09,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.41,0.41,-2.48,0.20,א'-ה',27.4,0.000,0.870,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 00 שקלית ללא מניו,פטורה,05100813,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,315.40,315.40,0.17,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.62,0.62,-0.94,0.24,א'-ה',729.8,0.000,0.780,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט 00 שק מנוהל ללא מנ,פטורה,05115225,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,125.07,125.07,0.02,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.62,0.62,-3.77,0.47,א'-ה',27.3,0.000,0.550,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון 00 שקלים ללא מניו,פטורה,05126602,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,260.38,260.38,0.08,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.37,0.37,-2.90,0.24,א'-ה',12.6,0.000,0.760,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 00 שקלים פלטינום,פטורה,05111596,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,412.58,412.58,0.05,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.32,0.32,-2.02,0.19,א'-ה',133.5,0.000,0.780,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 00 שקלית ממשלתית,פטורה,05116009,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,128.53,127.89,0.12,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.42,0.42,-0.80,0.21,א'-ה',239.4,0.500,0.250,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל שקלית ללא מניות,פטורה,05100110,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,247.44,247.44,0.07,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.30,0.30,-1.93,0.12,א'-ה',190.7,0.000,0.870,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 00 שקל ממוקדת ללא מנ,פטורה,05115712,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,123.63,123.63,0.18,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.56,0.56,-1.46,0.25,א'-ה',50.4,0.000,0.760,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 00 שקלית 1-4 שנים,פטורה,05117296,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,112.75,112.75,0.15,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.42,0.42,-0.66,0.18,א'-ה',168.8,0.000,0.420,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 00 אג ממשל ללא חברות,פטורה,05104419,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,162.73,162.73,0.12,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.40,0.40,-1.67,0.29,א'-ה',74.1,0.000,1.020,0.050,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל MQ 00 בנד שקל יש דרג,פטורה,05131412,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,176.41,176.41,0.36,08/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.43,1.43,-3.20,0.64,א'-ה',5.0,0.000,0.770,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים שקלית ממשלתית 00,פטורה,05101340,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,222.52,222.52,-0.03,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.01,0.01,-0.45,0.00,א'-ה',6.6,0.000,0.650,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור בונד שקלי 00,פטורה,05114020,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,147.08,147.08,0.23,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.82,0.82,-2.08,0.36,א'-ה',340.4,0.000,0.740,0.025,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 00 שקלית,פטורה,05115498,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,122.52,122.52,0.10,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.50,0.50,-0.81,0.20,א'-ה',342.5,0.000,0.640,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 00 ! שקלים 1-4 שנים,פטורה,05109061,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,62.88,62.88,0.13,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.82,0.82,-3.04,0.42,א'-ה',148.5,0.000,0.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 שקלים 1-3 שנים,פטורה,05116454,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,128.53,128.53,0.20,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.64,0.64,-0.47,0.25,א'-ה',138.3,0.000,0.650,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 שק עד4 שנ לא מנ,פטורה,05100581,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,215.85,215.85,0.11,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.40,0.40,-1.60,0.17,א'-ה',152.2,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 שקלי ממשל טהורה,פטורה,05117122,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,118.51,118.51,0.11,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.31,0.31,-0.71,0.13,א'-ה',82.7,0.000,0.580,0.050,0.35%,קסם קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תמיר פישמן 00 שקלים קרןנא,פטורה,05101225,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,217.76,217.76,0.17,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.88,0.88,-1.95,0.37,א'-ה',4.4,0.000,0.490,0.050,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 00 ! ריבית משתנה,פטורה,05113048,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,124.40,124.40,0.05,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.17,0.17,-3.77,0.34,א'-ה',50.5,0.000,0.760,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 0B שקל ואג"ח מדורג,פטורה,05112933,,0B,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,116.11,116.11,0.22,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.98,0.98,-3.54,0.40,א'-ה',17.9,0.000,0.480,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 00 שקלית ללא מניות,פטורה,05127048,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,96.91,96.91,0.24,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.92,0.92,,0.42,,0.5,0.000,0.490,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 0A חסך שקל עד שנתיי,פטורה,05106802,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,108.85,108.85,0.04,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.06,0.06,-1.06,0.11,א'-ה',10.1,0.000,0.290,0.030,0.2%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 00 שקל מדינה מנוהל,פטורה,05108279,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,417.45,417.45,0.08,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.38,0.38,-3.05,0.24,א'-ה',140.3,0.000,0.690,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 00 ריבית משתנה,פטורה,05111026,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,120.77,120.77,-0.02,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.07,0.07,-0.26,0.04,א'-ה',38.4,0.000,0.520,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ברק 0A שקלית ללא מניות,פטורה,05121520,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,101.09,101.09,0.16,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.37,0.37,-2.85,0.21,א'-ה',15.5,0.000,0.700,0.050,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 0A ! מסלול שקלי,פטורה,05109087,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,147.44,147.44,0.17,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.55,0.55,,0.22,א'-ה',146.3,0.000,1.000,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 0A שקל מדורג ללא מני,פטורה,05111356,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,1219.77,1219.77,0.01,08/01/2019,,,לא מתחייבת לחלק תשלומים,0.55,0.55,-3.17,0.28,א'-ה',64.0,0.000,1.350,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
