תוצאות חיפוש קרנות נאמנות (סה"כ 2056 קרנות)
 04/02/2019 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
פסגות 0A שקל מנוהל+ללא מנ,פטורה,05112867,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,131.68,131.68,-0.05,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.03,1.27,-0.17,0.22,א'-ה',213.0,0.000,0.600,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 0A ! בונד משתנה,פטורה,05118914,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,106.14,106.14,-0.02,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.02,0.06,0.08,0.12,א'-ה',198.8,0.000,0.550,0.040,0.35%,קסם קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 0A שקלית,פטורה,05105176,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,138.21,138.21,-0.08,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.10,0.58,-1.47,0.15,א'-ה',61.3,0.000,1.270,0.040,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
קסם אק 0A תיק שקלי,פטורה,05115571,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,116.77,116.77,-0.11,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.11,0.77,-1.40,0.22,א'-ה',59.6,0.000,0.720,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 0B שקל וחברות מדרג,פטורה,05100342,6,0B,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,252.42,252.42,0.04,29/01/2019,,,לא מתחייבת לחלק תשלומים,0.34,0.34,-1.28,0.13,א'-ה',92.5,0.000,1.270,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
רוטשילד 0A שקל + ללא מניו,פטורה,05106737,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,95.22,95.22,-0.02,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.04,0.04,-0.76,0.06,א'-ה',51.5,0.000,0.490,0.050,0.2%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 1A מק"מ פלוס קרן נ,פטורה,05107313,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,128.54,128.54,0.00,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.03,0.27,-0.35,0.17,א'-ה',116.4,0.000,0.450,0.050,0.2%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 1A שקלית פלוס,פטורה,05101811,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,209.61,209.61,-0.04,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.01,1.45,-2.24,0.34,א'-ה',59.0,0.000,0.640,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 1A שקלית מנוהלת,פטורה,05126941,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,452.03,452.03,-0.13,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.22,1.59,-3.48,0.35,א'-ה',222.1,0.000,0.690,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 1A מק"מ פלוס,פטורה,05115431,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,113.46,113.46,0.03,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.05,0.79,-0.42,0.18,א'-ה',140.2,0.000,0.360,0.040,0.2%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון 1A שקלית מנוהלת,פטורה,05105994,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,123.29,123.29,-0.11,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.08,1.31,-3.75,0.44,א'-ה',7.4,0.000,0.490,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 1A שקל 0-3 שנים +10%,פטורה,05102470,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,160.28,160.28,0.01,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.04,0.90,-2.16,0.23,א'-ה',67.6,0.000,1.350,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל אג"ח + 10%,פטורה,05107503,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,143.46,143.46,-0.06,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.04,1.42,,,א'-ה',26.7,0.000,0.600,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 10 ריבית משתנה +,פטורה,05114905,,10,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,123.45,123.45,0.01,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.06,0.73,-0.85,0.24,א'-ה',69.7,0.000,0.740,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
כרמים 1A שקלית,פטורה,05109079,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,110.92,110.92,-0.05,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.04,0.15,-0.77,0.13,א'-ה',5.7,0.000,0.900,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 1A שקל 1-2 שנים פלוס,פטורה,05117908,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,108.83,108.83,-0.04,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.61,-1.62,0.22,א'-ה',74.6,0.000,0.590,0.040,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל שקלית לריבית עולה,פטורה,05103163,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,209.32,209.32,-0.04,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.02,0.57,,,א'-ה',36.0,0.000,0.750,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור מק"מ פלוס 1A,פטורה,05115621,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,112.51,112.51,-0.01,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.02,0.37,-0.35,0.10,א'-ה',185.7,0.000,0.430,0.040,0.2%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 1A ! ר.משתנ פלוס 10%,פטורה,05107735,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,136.85,136.85,0.04,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.07,-0.05,-0.62,0.11,א'-ה',140.7,0.000,0.390,0.050,0.2%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 1A שקלית פלוס,פטורה,05123146,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,108.21,108.21,-0.02,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.03,1.19,-0.62,0.27,,120.1,0.000,0.690,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סיגמא 1A שקלית מנוהלת,פטורה,05108048,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,126.90,126.90,-0.01,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.14,2.39,-1.19,0.49,א'-ה',172.1,0.000,0.690,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 1A מקמ+ מודל קונצרנ,פטורה,05114749,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,112.28,112.28,0.04,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.17,0.78,-0.26,0.17,א'-ה',45.7,0.000,0.340,0.040,0.2%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 1A סולידית פלוס,פטורה,05112008,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,110.09,110.09,0.06,31/01/2019,,,לא מתחייבת לחלק תשלומים,0.31,0.31,0.29,0.12,ב'-ה',55.0,0.000,0.460,0.040,0.2%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 1A שקלית 10/90,פטורה,05110770,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,1187.51,1187.51,-0.03,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.09,1.81,-0.53,0.35,א'-ה',113.3,0.000,1.500,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 1A ריבית משתנה+10%,פטורה,05108220,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,95.07,95.07,-0.01,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.04,0.30,-0.22,0.17,א'-ה',16.8,0.000,0.720,0.050,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפיקים 2C 20/90 קרן נאמנו,פטורה,05102959,,2C,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,158.37,158.37,0.13,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.21,0.44,-2.38,0.21,א'-ה',22.7,0.000,1.450,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 2B שקלית פלוס,פטורה,05231030,,2B,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,6406.96,6406.96,-0.01,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.20,2.04,-1.79,0.56,א'-ה',38.4,0.000,0.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 2A שקלית פלוס,פטורה,05114913,,2A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,134.37,134.37,-0.04,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.04,1.31,-0.19,0.27,א'-ה',123.6,0.000,0.780,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא שקלית פלוס,פטורה,05128681,,2A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,100.13,100.13,-0.01,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.01,0.13,,,,2.4,,0.490,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 2A מגמת ריבית 20/80,פטורה,05114582,,2A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,124.30,124.30,0.01,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.20,1.99,0.81,0.45,א'-ה',93.5,0.000,0.690,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפיקים 3D פרימיום,פטורה,05111711,2,3D,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,122.50,122.49,0.07,31/01/2019,,,לא מתחייבת לחלק תשלומים,0.92,0.92,-2.89,0.28,ב'-ה',19.5,0.000,1.190,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
ילין 1A צמוד קצר,פטורה,05118377,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח קצר (עד שנתיים),102.39,102.39,-0.02,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.01,0.53,0.20,0.19,א'-ה',420.3,0.000,0.590,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 1B אינפלציה,פטורה,05112842,,1B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח קצר (עד שנתיים),118.70,118.70,0.02,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.08,0.29,-0.18,0.17,א'-ה',190.6,0.000,0.680,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
אלטשולר 00 צמוד בינוני,פטורה,05111000,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),134.12,134.12,-0.07,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.04,0.61,-0.25,0.17,א'-ה',154.1,0.000,0.690,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
כרמים 00 צמוד ממשל בינוני,פטורה,05115381,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),93.34,93.34,-0.14,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.20,0.98,-0.90,0.29,א'-ה',9.3,0.000,1.100,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 צמוד בינוני,פטורה,05118211,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),104.43,104.43,-0.03,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.01,0.67,0.08,0.17,א'-ה',375.0,0.000,0.470,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 צמוד בינוני,פטורה,05119664,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),101.14,101.14,-0.07,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.07,0.66,0.06,0.18,א'-ה',104.7,0.000,0.550,0.040,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן 0A צמודה,פטורה,05116306,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),105.81,105.81,-0.07,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.02,0.93,-1.09,0.35,א'-ה',52.2,0.000,0.690,0.050,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל מדד בינוני,פטורה,05110192,,1B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),10349.79,10349.79,-0.03,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.00,0.75,-1.65,0.26,א'-ה',81.1,0.000,1.270,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 1A צמוד בינוני 2-4שנ,פטורה,05131396,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),227.39,227.39,-0.05,04/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,0.03,1.24,-2.02,0.33,א'-ה',13.0,0.000,0.750,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 1A צמודה + 5%,פטורה,05114830,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),324.60,324.60,0.00,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.03,0.82,-0.30,0.28,א'-ה',124.6,0.000,0.550,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 1A מדדית קרן נאמנות,פטורה,05103254,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח ארוך (מעל ארבע שנים),206.17,206.17,-0.05,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.00,1.39,-1.73,0.36,א'-ה',53.6,0.000,1.170,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 00 ! מדד ללא מניה,פטורה,05111638,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,136.78,136.78,-0.09,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.06,0.91,-2.14,0.29,א'-ה',57.2,0.000,0.770,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 0A מדדית ללא מניות,פטורה,05111448,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,140.34,140.34,-0.09,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.09,0.79,-1.65,0.25,א'-ה',25.4,0.000,0.590,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 00 מדדית מנוהלת,פטורה,05126834,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,936.35,936.35,-0.06,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.05,0.73,-0.41,0.21,א'-ה',129.5,0.000,0.690,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 00 מדד מדינה מנוהל,פטורה,05100409,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,236.73,236.73,-0.08,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.11,0.72,-3.17,0.23,א'-ה',39.6,0.000,0.790,0.045,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 00 צמד מדד לא מנ,פטורה,05108667,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,158.43,158.43,-0.08,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.05,0.75,-0.34,0.20,א'-ה',536.8,0.000,0.780,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט 00 מדדית ללא מניות,פטורה,05116363,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,114.52,114.52,-0.10,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.07,1.06,-1.14,0.30,א'-ה',18.3,0.000,0.690,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון מדינ צמוד מדד 00,פטורה,05105978,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,159.96,159.96,-0.11,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.14,0.96,-0.93,0.26,א'-ה',18.7,0.000,1.150,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 00 צמודים ממשלתיים,פטורה,05115985,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,108.51,107.97,-0.12,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.18,0.88,-0.25,0.25,א'-ה',94.9,0.500,0.250,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 0A מדדית מנוהלת,פטורה,05117098,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,80.62,80.62,-0.07,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.07,0.57,-0.42,0.20,א'-ה',50.0,0.000,0.950,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 0B צמודה,פטורה,05115076,,0B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,111.93,111.93,-0.09,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.12,0.67,-0.23,0.21,א'-ה',101.7,0.000,0.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל צמודים ללא מניות,פטורה,05115068,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,107.67,107.67,-0.06,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.10,0.73,-0.71,0.19,א'-ה',45.5,0.000,0.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
י.ל מדדית ללא מניות,פטורה,05128343,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,101.66,101.66,-0.11,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.19,1.32,,,,0.2,,0.590,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 00 מדדית מדינה ללא מנ,פטורה,05117510,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,106.48,106.48,-0.08,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.08,0.70,-0.25,0.21,א'-ה',119.3,0.000,0.650,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 0B צמודה,פטורה,05122619,,0B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,105.30,105.30,-0.12,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.15,0.87,0.03,0.23,א'-ה',166.3,0.000,0.590,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 00 תיק צמוד מדד,פטורה,05111208,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,125.33,125.33,-0.10,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.11,1.04,-0.60,0.27,א'-ה',267.0,0.000,0.800,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0A מדדית ללא מניות,פטורה,05103098,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,184.84,184.84,-0.11,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.10,0.96,-0.54,0.27,א'-ה',200.1,0.000,1.230,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0A צמוד מדד ללא מני,פטורה,05109020,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,119.86,119.86,-0.07,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.04,0.84,0.03,0.21,א'-ה',112.1,0.000,0.490,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 מדד ממשל ללא חב,פטורה,05104062,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,160.12,160.12,-0.09,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.12,0.53,-0.73,0.19,א'-ה',16.2,0.000,1.190,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם אק 0A תיק צמוד,פטורה,05115563,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,110.45,110.45,-0.11,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.11,0.82,-0.01,0.25,א'-ה',33.9,0.000,0.720,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפיקים 1B צמודה קרן נאמנו,פטורה,05126719,,1B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,365.54,365.54,0.01,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.05,0.38,-0.58,0.23,א'-ה',56.7,0.000,1.330,0.050,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 1A צמודים פלוס,פטורה,05111331,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,1329.80,1329.80,-0.03,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.03,0.82,-1.94,0.35,א'-ה',44.4,0.000,0.500,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 1A מדד,פטורה,05131172,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,3958.17,3958.17,-0.06,04/02/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.05,0.68,0.16,0.27,א'-ה',285.3,0.000,0.590,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 1A אג מדנ צמוד+10%,פטורה,05123682,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,99.06,99.06,-0.02,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.01,0.18,-0.83,0.30,א'-ה',42.7,0.000,0.750,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 1A מדדית,פטורה,05108626,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,518.77,518.77,-0.02,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.01,0.94,-0.58,0.29,א'-ה',133.5,0.000,0.950,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא צמודה פלוס,פטורה,05128673,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,100.80,100.80,-0.06,04/02/2019,,,לא מתחייבת לחלק תשלומים,-0.02,0.80,,,,0.5,,0.490,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 1B צמודה + 10%,פטורה,05103114,,1B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,140.14,140.14,-0.04,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.08,1.98,-0.58,0.46,א'-ה',95.2,0.000,0.540,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 2A מדדית פלוס,פטורה,05121090,,2A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,106.08,106.08,-0.05,04/02/2019,,,לא מתחייבת לחלק תשלומים,0.02,1.09,-0.33,0.30,,611.4,0.000,0.550,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
