תוצאות חיפוש קרנות נאמנות (סה"כ 2061 קרנות)
 13/01/2019 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
אפסילון IM אירופה,פטורה,05104948,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,167.60,167.60,-0.12,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.82,1.82,,,ב'-ה',31.6,0.000,1.200,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4D אירופה,פטורה,05126149,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,84.20,84.20,0.27,10/01/2019,,,לא מתחייבת לחלק תשלומים,5.30,5.30,,2.62,,0.3,0.000,0.850,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D מניות אירופה,פטורה,05122486,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,94.96,94.81,-0.01,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.54,2.54,-10.59,2.06,,24.1,0.000,1.190,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סיגמא 4D אנדבנק מנ אירופה,פטורה,05121868,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,90.13,90.13,-0.16,10/01/2019,,,לא מתחייבת לחלק תשלומים,5.01,5.01,-14.98,2.38,,6.4,0.000,1.900,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4D אירו STOCK PICK,פטורה,05104781,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,205.52,205.52,-0.37,10/01/2019,,,לא מתחייבת לחלק תשלומים,4.39,4.39,-2.84,1.93,ב'-ה',107.9,0.000,2.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D מניות אירופה,פטורה,05118823,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,97.34,97.34,-0.43,10/01/2019,,,לא מתחייבת לחלק תשלומים,4.31,4.31,-9.82,2.31,ב'-ה',2.8,0.000,1.500,0.050,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון ETF אירופה S.B,פטורה,05122734,,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,100.83,100.83,-0.42,10/01/2019,,,לא מתחייבת לחלק תשלומים,5.34,5.34,-10.33,2.01,ב'-ה',38.7,0.000,1.200,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B אירופה-מגודרת מטח,פטורה,05102652,,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,83.28,83.28,-0.25,10/01/2019,,,לא מתחייבת לחלק תשלומים,6.29,6.29,-14.94,2.35,ב'-ה',58.8,0.000,1.150,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל אופטימום 4B מנ גרמני,פטורה,05122536,,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,113.14,113.14,-1.61,10/01/2019,,,לא מתחייבת לחלק תשלומים,3.46,3.46,-14.74,2.07,ב'-ה',82.6,0.000,0.980,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A גרמניה מגודרת מטח,פטורה,05116173,,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,128.08,127.98,0.09,10/01/2019,,,לא מתחייבת לחלק תשלומים,5.39,5.39,-20.14,2.42,ב'-ה',19.3,0.000,1.850,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל MIDCAP 4A גרמניה מטח,פטורה,05104666,,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,186.18,186.03,-0.43,10/01/2019,,,לא מתחייבת לחלק תשלומים,6.64,6.64,-15.96,2.68,ב'-ה',30.5,0.000,1.850,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4B אירו + INDX מט"ח,פטורה,05117973,,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,125.83,125.83,-0.08,10/01/2019,,,לא מתחייבת לחלק תשלומים,6.91,6.91,-9.22,2.30,ב'-ה',26.8,0.000,0.950,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון 4D זהב,פטורה,05123211,,4D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,83.28,83.28,-0.57,10/01/2019,,,לא מתחייבת לחלק תשלומים,-2.00,-2.00,1.93,1.50,,33.6,0.000,1.200,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 5D זהב קרן נאמנות,פטורה,05100961,,5D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,70.23,70.22,-0.52,10/01/2019,,,לא מתחייבת לחלק תשלומים,-1.65,-1.65,0.98,1.69,ב'-ה',27.0,0.000,2.520,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4D קנאביס,פטורה,05127568,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,101.88,101.88,2.57,10/01/2019,,,לא מתחייבת לחלק תשלומים,18.48,18.48,,7.80,,19.6,0.000,0.800,0.040,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלטשולר 4D הקרן הירוקה,פטורה,05105218,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,137.09,137.09,-0.17,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.83,2.83,-3.35,2.16,ב'-ה',106.3,0.000,2.250,0.050,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר שחם 4D תיירות פנא,פטורה,05125034,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,96.91,96.91,-0.27,10/01/2019,,,לא מתחייבת לחלק תשלומים,4.64,4.64,-9.67,2.19,,254.9,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט טכנולוגיות 4D קרן,פטורה,05101092,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,167.60,167.60,0.11,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.56,2.56,0.15,2.79,א'-ה',118.0,0.000,1.950,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4D מניות סייבר,פטורה,05131313,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,741.89,741.70,0.20,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.47,2.47,15.31,2.89,ב'-ה',135.7,0.000,1.980,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 4D טכנולוגיות נבחרות,פטורה,05101019,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,258.45,258.45,0.26,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.94,1.94,6.22,2.31,ב'-ה',85.7,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סלע 4D קנאביס,פטורה,05127956,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,80.75,80.75,2.70,10/01/2019,,,לא מתחייבת לחלק תשלומים,19.72,19.72,,,,5.8,0.000,1.850,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4D מניות פינטק פלוס,פטורה,05125810,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,104.89,104.89,0.00,10/01/2019,,,לא מתחייבת לחלק תשלומים,3.01,3.01,4.89,2.93,,53.4,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות רובוטיקה,פטורה,05127253,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,92.94,92.94,0.54,10/01/2019,,,לא מתחייבת לחלק תשלומים,3.40,3.40,,2.73,,17.6,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4D גלובל אקוויטי,פטורה,05100482,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,147.49,147.49,0.12,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.01,2.01,-4.30,2.22,ב'-ה',37.1,0.000,1.800,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D מניות חול,פטורה,05100821,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,62.12,62.12,-0.14,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.80,1.80,-5.72,2.16,ב'-ה',125.3,0.000,2.250,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4D מניות חו"ל,פטורה,05106331,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,168.14,168.14,0.22,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.54,2.54,-0.39,2.44,ב'-ה',39.6,0.000,2.350,0.050,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 4D מניות חו"ל,פטורה,05126099,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1780.80,1780.18,0.31,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.74,2.74,-7.20,2.25,ב'-ה',35.5,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D מניות TOP IDEAS,פטורה,05127311,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,95.84,95.84,0.26,10/01/2019,,,לא מתחייבת לחלק תשלומים,4.15,4.15,,3.17,,70.5,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D סקטורים עולמי,פטורה,05126339,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1381.72,1381.72,0.48,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.23,2.23,-5.58,2.41,ב'-ה',102.3,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלפא ביתא 4D מניות חו"ל,פטורה,05124169,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,103.83,103.83,0.04,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.77,2.77,-12.05,2.29,,1.9,0.000,1.950,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אניגמה 4D מניות חו"ל,פטורה,05121603,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,115.16,115.04,0.08,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.46,2.46,-3.32,2.04,,5.5,0.000,1.590,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט 4D מניות חו"ל,פטורה,05119144,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,120.74,120.74,0.36,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.26,2.26,-0.21,2.10,ב'-ה',19.7,0.000,1.750,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפיקים 4D חו"ל,פטורה,05120514,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,731.97,731.74,0.15,10/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,2.90,2.90,-7.48,2.34,ב'-ה',31.2,0.000,2.970,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
אפסילון 4D מניות חו"ל,פטורה,05112693,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,181.23,181.23,0.16,10/01/2019,,,לא מתחייבת לחלק תשלומים,0.47,0.47,1.57,1.85,ב'-ה',61.4,0.000,1.950,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
ברומטר 4D מניות גלובלי,פטורה,05123302,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,113.14,113.14,0.03,10/01/2019,,,לא מתחייבת לחלק תשלומים,0.88,0.88,-0.55,1.56,,34.4,0.000,1.480,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד מניות גלובאלי,פטורה,05128509,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,108.18,108.18,0.15,10/01/2019,,,לא מתחייבת לחלק תשלומים,5.10,5.10,,,,0.2,,1.440,0.050,0.35%,איילון קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4C מגמות עתידיות,פטורה,05111190,,4C,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1682.49,1682.49,0.68,10/01/2019,,,לא מתחייבת לחלק תשלומים,7.15,7.15,,,ב'-ה',27.4,0.000,1.250,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D מניות חו"ל,פטורה,05106885,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,83.72,83.72,0.05,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.95,2.95,-4.92,2.26,ב'-ה',86.5,0.000,2.320,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל אופט 4D גלובלי,פטורה,05106869,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,136.30,136.30,0.25,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.13,2.13,-3.88,2.15,ב'-ה',46.2,0.000,0.800,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל מניות חול ממוקדת,פטורה,05127352,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,84.14,84.14,-0.21,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.18,1.18,,,ב'-ה',0.2,0.000,0.850,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טופ אלפא 4D מניות חו"ל,פטורה,05115456,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,183.61,183.50,-0.12,10/01/2019,,,לא מתחייבת לחלק תשלומים,5.01,5.01,-10.09,2.18,ב'-ה',32.6,0.000,2.440,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D מניות גלובלי,פטורה,05114855,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,128.07,128.07,0.16,10/01/2019,,,לא מתחייבת לחלק תשלומים,7.69,7.69,-9.22,3.66,ב'-ה',3.1,0.000,1.640,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D מניות חו"ל,פטורה,05120977,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,111.94,111.94,0.13,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.20,1.20,-2.62,1.86,,66.0,0.000,1.700,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4D מניות גלובלי,פטורה,05117551,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,103.14,103.09,-0.23,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.94,1.94,-9.11,2.80,ב'-ה',1.8,0.000,1.850,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D מניות גלובלי,פטורה,05122429,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,121.46,121.46,0.14,10/01/2019,,,לא מתחייבת לחלק תשלומים,4.87,4.87,-6.32,2.82,,11.3,0.000,1.800,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D מניות גלובלי,פטורה,05123740,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,119.00,119.00,0.40,10/01/2019,,,לא מתחייבת לחלק תשלומים,5.92,5.92,-1.75,2.50,,554.3,0.000,1.500,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4D השקעות,פטורה,05102256,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,267.23,267.18,0.24,10/01/2019,,,לא מתחייבת לחלק תשלומים,0.29,0.29,2.29,1.44,ב'-ה',32.1,0.000,1.490,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D מניות חו"ל,פטורה,05126933,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,478.79,478.79,0.12,10/01/2019,,,לא מתחייבת לחלק תשלומים,3.55,3.55,-1.36,2.34,ב'-ה',161.8,0.000,1.840,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D מניות ערך חו"ל,פטורה,05105150,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,453.71,453.11,0.06,10/01/2019,,,לא מתחייבת לחלק תשלומים,4.31,4.31,1.38,1.92,ב'-ה',4.8,0.000,1.250,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב מניות גלובלי,פטורה,05105887,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,175.24,175.24,0.37,10/01/2019,,,לא מתחייבת לחלק תשלומים,0.83,0.83,5.14,1.85,ב'-ה',31.9,0.000,1.490,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סיגמא 4D מניות גלובלי,פטורה,05101233,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,104.44,104.44,0.02,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.72,1.72,-5.58,2.23,ב'-ה',37.6,0.000,2.630,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
סיגמא 4D מניות חו"ל,פטורה,05113543,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,131.73,131.73,0.21,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.78,1.78,-2.74,2.48,ב'-ה',15.7,0.000,1.250,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4D מנ דיבדנד גלובלי,פטורה,05100243,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,330.24,330.24,0.36,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.98,1.98,-2.20,1.85,ב'-ה',176.1,0.000,2.680,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות חו"ל קרן נ,פטורה,05110838,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,636.04,636.04,0.27,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.47,2.47,-5.26,1.93,ב'-ה',103.6,0.000,2.550,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות MID CAP 4D עולמי,פטורה,05105770,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,146.08,146.08,0.12,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.97,2.97,-7.65,1.74,ב'-ה',205.3,0.000,1.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות מניות BUYSIDE חו"ל,פטורה,05128392,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,102.05,102.05,0.33,10/01/2019,,,לא מתחייבת לחלק תשלומים,1.19,1.19,,,,0.9,,1.450,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות מניות גלובלי,פטורה,05103577,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,192.14,192.14,0.47,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.16,2.16,,,ב'-ה',9.2,0.000,1.650,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קבין 4D מניות חו"ל,פטורה,05122411,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,110.82,110.82,-0.74,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.79,2.79,-6.27,3.00,,12.1,0.000,1.700,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D מניות עולם,פטורה,05106349,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,114.24,114.24,0.20,10/01/2019,,,לא מתחייבת לחלק תשלומים,4.05,4.05,-3.84,2.83,ב'-ה',36.6,0.000,1.500,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D שכב מדד מנ חו"ל,פטורה,05115654,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,158.44,158.44,0.28,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.54,2.54,-2.38,2.16,ב'-ה',99.9,0.000,1.400,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
רוטשילד 4D תיק מני גלובלי,פטורה,05101159,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,76.33,76.33,0.24,10/01/2019,,,לא מתחייבת לחלק תשלומים,4.02,4.02,-1.19,2.26,ב'-ה',46.8,0.000,1.150,0.060,0.35%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן 4D מניות חו"ל,פטורה,05127097,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,95.92,95.92,0.20,10/01/2019,,,לא מתחייבת לחלק תשלומים,3.62,3.62,,2.56,,1.5,0.000,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4B מנ מוגנת מטח,פטורה,05108329,,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,139.06,139.06,0.30,10/01/2019,,,לא מתחייבת לחלק תשלומים,6.19,6.19,-8.07,2.41,ב'-ה',188.0,0.000,1.780,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלטשולר 4B שווק מפותחים,פטורה,05118609,,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,125.35,125.35,0.50,10/01/2019,,,לא מתחייבת לחלק תשלומים,4.21,4.21,-6.59,2.05,ב'-ה',858.9,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלפא טק 4B גלוב-מגודר מטח,פטורה,05125844,,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,88.29,88.29,-0.05,10/01/2019,,,לא מתחייבת לחלק תשלומים,4.08,4.08,-11.49,2.31,,0.5,0.000,0.500,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B סקטור מגודרת מט"ח,פטורה,05100771,,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,140.21,140.21,0.29,10/01/2019,,,לא מתחייבת לחלק תשלומים,5.06,5.06,-10.17,2.37,ב'-ה',101.7,0.000,0.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4A טכנו חדש נטרל מטח,פטורה,05116165,,4A,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,45.56,45.54,0.20,10/01/2019,,,לא מתחייבת לחלק תשלומים,6.15,6.15,,,ב'-ה',3.3,0.000,1.250,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B מנ גלוב מוגנת מטח,פטורה,05125927,,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,94.52,94.52,0.46,10/01/2019,,,לא מתחייבת לחלק תשלומים,7.69,7.69,-8.07,2.70,,11.6,0.000,1.650,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4B חו"ל מוגנת מט"ח,פטורה,05121736,,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,126.52,126.49,0.92,10/01/2019,,,לא מתחייבת לחלק תשלומים,2.95,2.95,,2.09,ב'-ה',29.0,0.000,1.490,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4B מודל סקטור מוגנ,פטורה,05118872,,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,117.16,117.16,0.99,10/01/2019,,,לא מתחייבת לחלק תשלומים,3.93,3.93,-5.52,2.05,ב'-ה',33.9,0.000,0.970,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
