תוצאות חיפוש קרנות נאמנות (סה"כ 1487 קרנות)
 04/10/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
מגדל 4A גרמניה מגודרת מטח,פטורה,05116173,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,145.23,145.12,-1.31,02/10/2018,,,לא מתחייבת לחלק תשלומים,-1.31,-9.45,-7.48,2.20,ב'-ה',30.9,0.000,1.850,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל MIDCAP 4A גרמניה מטח,פטורה,05104666,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,216.58,216.43,-0.62,02/10/2018,,,לא מתחייבת לחלק תשלומים,-0.62,-2.23,1.02,1.75,ב'-ה',53.7,0.000,1.850,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4B אירו + INDX מט"ח,פטורה,05117973,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,141.65,141.65,0.78,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.39,2.19,3.77,1.60,ב'-ה',42.8,0.000,0.950,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ארופה נטרל מטח,פטורה,05123088,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,122.28,122.28,-1.03,02/10/2018,,,לא מתחייבת לחלק תשלומים,-1.03,1.28,2.82,1.54,ב'-ה',18.7,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם DAX30 4A KTF נוטרל מט,פטורה,05125158,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,97.90,97.90,-1.29,02/10/2018,,,לא מתחייבת לחלק תשלומים,-1.29,-5.52,-3.45,2.19,ב'-ה',14.3,0.000,0.000,0.020,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם MDAX KTF ממ,פטורה,05128061,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,98.02,98.02,-0.76,02/10/2018,,,לא מתחייבת לחלק תשלומים,-0.76,,,,,1.0,,0.000,0.020,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם STOXX600 4A KTF מנטרל,פטורה,05122940,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,126.65,126.65,0.69,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.49,1.88,3.07,1.57,,28.7,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תכלית 4B TTF גרמניה מגודר,פטורה,05122007,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,121.59,121.59,-1.10,02/10/2018,,,לא מתחייבת לחלק תשלומים,-1.10,-4.28,-2.41,2.01,,80.2,0.000,0.250,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תכלית STX600 4A TTF מגודר,פטורה,05123153,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,121.44,121.44,0.69,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.45,1.73,2.90,1.57,,31.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אפסילון 4D זהב,פטורה,05123211,4,4D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,77.59,77.59,-0.86,03/10/2018,,,לא מתחייבת לחלק תשלומים,1.94,-5.03,-7.23,1.39,,22.0,0.000,0.890,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 5D זהב קרן נאמנות,פטורה,05100961,4,5D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,63.73,63.73,-1.29,03/10/2018,,,לא מתחייבת לחלק תשלומים,2.62,-8.35,-10.15,1.43,ב'-ה',17.9,0.000,2.520,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
AI BLUESTAR 4B MTF גדר מט,פטורה,05127378,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,108.77,108.77,0.29,03/10/2018,,,לא מתחייבת לחלק תשלומים,-1.13,,,,,117.0,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
BLSTR BLC TEC 4B MTF נטר$,פטורה,05127436,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,101.94,101.94,0.19,03/10/2018,,,לא מתחייבת לחלק תשלומים,-1.48,,,,,8.4,0.000,0.800,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
BLUSTR ATO DRV 4B MTF $US,פטורה,05127451,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,96.23,96.23,-0.66,02/10/2018,,,לא מתחייבת לחלק תשלומים,-0.66,,,,,56.8,0.000,0.800,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
BLUSTR ROBOT INDEX 4D MTF,פטורה,05127444,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,109.93,109.93,0.23,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.40,,,,,14.5,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
FINTCH BLUSTR INDX 4D MTF,פטורה,05127410,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,109.54,109.54,-0.14,02/10/2018,,,לא מתחייבת לחלק תשלומים,-0.14,,,,,76.0,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
FINTECH BLUESTAR 4B MTF,פטורה,05125703,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,119.13,119.13,-1.56,02/10/2018,,,לא מתחייבת לחלק תשלומים,-1.56,19.13,,2.12,,469.0,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
GLB AEROSPACE&DFNS 4D MTF,פטורה,05125752,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,119.79,119.79,-0.05,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.34,19.79,,1.49,,72.6,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
RBT BLUESTAR 4B MTF מגודר,פטורה,05127162,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,107.71,107.71,0.81,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.44,,,2.28,,174.9,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש AB USA TECH SB ממ,פטורה,05128277,4,4A,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,97.72,97.72,0.01,03/10/2018,,,לא מתחייבת לחלק תשלומים,-2.86,,,,,,0.000,0.900,0.030,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי NR US CNB 4D נטרל$,פטורה,05127485,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,140.47,140.47,4.09,03/10/2018,,,לא מתחייבת לחלק תשלומים,2.35,,,,,162.0,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי NRT US CANNABIS 4D,פטורה,05127733,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,131.64,131.64,3.53,03/10/2018,,,לא מתחייבת לחלק תשלומים,3.19,,,,,30.2,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי SOLACTI FINTECH 4D,פטורה,05127865,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,104.85,104.85,-0.13,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.23,,,,,11.3,0.000,0.700,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4D קנאביס,פטורה,05127568,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,136.53,136.53,2.96,03/10/2018,,,לא מתחייבת לחלק תשלומים,2.94,,,,,9.9,0.000,0.800,0.040,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלטשולר 4D הקרן הירוקה,פטורה,05105218,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,150.27,150.27,-0.33,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.03,5.94,7.49,1.43,ב'-ה',123.6,0.000,2.250,0.050,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר שחם 4D תיירות פנא,פטורה,05125034,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,109.74,109.74,0.04,03/10/2018,,,לא מתחייבת לחלק תשלומים,-1.14,2.28,9.77,1.26,,384.7,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט טכנולוגיות 4D קרן,פטורה,05101092,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,189.26,189.26,-0.35,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.37,13.09,18.15,1.62,א'-ה',144.8,0.000,1.950,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4D מניות סייבר,פטורה,05131313,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,800.40,800.23,-0.18,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.75,24.41,30.05,2.10,ב'-ה',168.4,0.000,1.980,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 4D טכנולוגיות נבחרות,פטורה,05101019,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,285.38,285.38,-0.17,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.57,17.29,,1.50,ב'-ה',90.0,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4D מניות פינטק פלוס,פטורה,05125810,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,118.81,118.81,-0.11,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.30,18.81,,1.47,,70.9,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות רובוטיקה,פטורה,05127253,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,103.44,103.44,-0.31,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.35,,,,,27.8,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם BLUSTAR IL TEC 4D KTF,פטורה,05121132,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,124.60,124.60,0.41,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.37,19.03,18.97,1.59,ב'-ה',51.0,0.000,0.350,0.020,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית ISE CLOUD 4D TTF,פטורה,05127915,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,100.26,100.26,-0.41,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.22,,,,,8.6,0.000,0.600,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
MSCI WORLD 4D MTF,פטורה,05122569,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,129.90,129.90,-0.37,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.60,9.96,14.49,1.27,ב'-ה',321.1,0.000,0.370,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 4D גלובל אקוויטי,פטורה,05100482,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,165.40,165.40,-0.24,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.83,7.32,13.06,1.29,ב'-ה',48.7,0.000,1.200,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D מניות חול,פטורה,05100821,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,68.85,68.85,-0.13,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.85,4.49,10.99,1.37,ב'-ה',150.3,0.000,2.250,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4D מניות חו"ל,פטורה,05106331,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,189.75,189.75,-0.11,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.82,12.41,17.45,1.28,ב'-ה',49.2,0.000,2.350,0.050,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 4D מניות חו"ל,פטורה,05126099,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,2032.51,2031.77,-0.21,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.70,5.92,17.15,1.28,ב'-ה',42.7,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D מניות TOP IDEAS,פטורה,05127311,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,109.00,109.00,0.32,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.53,,,,,90.4,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D סקטורים עולמי,פטורה,05126339,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1565.08,1565.08,-0.41,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.64,6.95,10.83,1.01,ב'-ה',138.9,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלפא ביתא 4D מניות חו"ל,פטורה,05124169,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,114.81,114.81,-0.61,02/10/2018,,,לא מתחייבת לחלק תשלומים,-0.61,-2.75,1.04,1.47,,4.2,0.000,1.950,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אניגמה 4D מניות חו"ל,פטורה,05121603,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,127.56,127.44,0.43,02/10/2018,,,לא מתחייבת לחלק תשלומים,0.43,7.10,11.98,1.39,,8.4,0.000,1.590,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט 4D מניות חו"ל,פטורה,05119144,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,130.95,130.95,0.69,02/10/2018,,,לא מתחייבת לחלק תשלומים,0.69,8.23,11.59,1.38,ב'-ה',24.7,0.000,1.750,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפיקים 4D חו"ל,פטורה,05120514,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,811.32,811.07,-0.36,03/10/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.22,2.55,,1.21,ב'-ה',36.2,0.000,2.970,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
אפסילון 4D מניות חו"ל,פטורה,05112693,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,195.84,195.84,-0.32,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.73,9.76,14.79,1.08,ב'-ה',66.0,0.000,1.950,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
ברומטר 4D מניות גלובלי,פטורה,05123302,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,120.87,120.87,-0.21,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.84,6.25,9.63,0.77,,37.7,0.000,1.480,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4C מגמות עתידיות,פטורה,05111190,4,4C,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1983.63,1983.63,-0.68,02/10/2018,,,לא מתחייבת לחלק תשלומים,-0.68,,,,ב'-ה',50.2,0.000,1.250,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D בחירת מניות גלובל,פטורה,05124896,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,107.19,107.19,-0.48,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.69,0.32,4.36,1.14,,11.0,0.000,1.200,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4D מניות חו"ל,פטורה,05106885,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,94.63,94.63,-0.20,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.39,7.47,11.66,1.41,ב'-ה',103.0,0.000,2.320,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל אופט 4D גלובלי,פטורה,05106869,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,150.40,150.40,-0.29,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.74,6.06,11.56,1.29,ב'-ה',65.9,0.000,0.800,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
טופ אלפא 4D מניות חו"ל,פטורה,05115456,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,207.64,207.54,-1.08,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.01,1.69,4.78,0.92,ב'-ה',45.0,0.000,2.440,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D מניות גלובלי,פטורה,05114855,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,153.68,153.68,-0.47,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.60,8.94,10.70,2.14,ב'-ה',6.6,0.000,1.640,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D מניות חו"ל,פטורה,05120977,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,122.03,122.03,-0.20,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.59,6.16,10.41,1.04,,81.8,0.000,1.700,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4D מניות גלובלי,פטורה,05117551,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,116.15,116.09,-0.56,02/10/2018,,,לא מתחייבת לחלק תשלומים,-0.56,2.35,,1.98,ב'-ה',3.1,0.000,1.850,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D מניות גלובלי,פטורה,05122429,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,135.43,135.43,-0.01,03/10/2018,,,לא מתחייבת לחלק תשלומים,1.86,4.46,12.25,1.68,,13.3,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D מניות גלובלי,פטורה,05123740,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,135.67,135.67,-0.04,03/10/2018,,,לא מתחייבת לחלק תשלומים,1.10,12.01,19.49,1.40,,824.4,0.000,1.500,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4D השקעות,פטורה,05102256,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,281.43,281.37,-0.71,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.72,7.73,9.96,0.73,ב'-ה',30.0,0.000,1.490,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D חו"ל,פטורה,05105887,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,191.18,191.18,-0.35,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.56,14.70,15.85,1.14,ב'-ה',20.2,0.000,1.490,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D מניות חו"ל,פטורה,05126933,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,533.67,533.67,-0.14,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.40,9.94,16.69,1.27,ב'-ה',176.0,0.000,1.840,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D מניות ערך חו"ל,פטורה,05105150,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,484.92,484.92,0.09,02/10/2018,,,לא מתחייבת לחלק תשלומים,0.09,8.50,,1.38,ב'-ה',7.3,0.000,0.700,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4D מניות גלובלי,פטורה,05101233,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,116.57,116.57,-0.19,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.30,5.39,9.24,1.43,ב'-ה',45.5,0.000,2.630,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
סיגמא 4D מניות חו"ל,פטורה,05113543,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,151.44,151.44,-0.36,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.70,11.81,17.65,1.29,ב'-ה',15.7,0.000,1.250,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4D מנ דיבדנד גלובלי,פטורה,05100243,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,354.29,354.29,-0.36,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.67,4.92,9.41,1.22,ב'-ה',216.5,0.000,2.680,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מני גלובלי ממוקד,פטורה,05103577,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,215.78,215.78,-0.95,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.31,-5.04,-0.19,1.99,ב'-ה',13.9,0.000,1.650,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות חו"ל קרן נ,פטורה,05110838,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,702.26,702.26,-0.23,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.26,4.61,10.23,1.05,ב'-ה',134.8,0.000,2.550,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות MID CAP 4D עולמי,פטורה,05105770,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,161.73,161.73,-0.44,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.14,2.24,9.80,1.07,ב'-ה',256.0,0.000,1.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קבין 4D מניות חו"ל,פטורה,05122411,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,135.56,135.56,0.21,03/10/2018,,,לא מתחייבת לחלק תשלומים,1.22,14.66,17.96,1.58,,16.2,0.000,1.700,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם INDX DIS TECH KTF,פטורה,05128285,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,100.28,100.28,-0.25,03/10/2018,,,לא מתחייבת לחלק תשלומים,-0.69,,,,,,0.000,0.400,0.020,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם אק 4D מניות עולם,פטורה,05106349,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,127.86,127.86,-0.24,03/10/2018,,,לא מתחייבת לחלק תשלומים,0.56,7.63,12.50,1.47,ב'-ה',59.9,0.000,1.500,0.070,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
