תוצאות חיפוש קרנות נאמנות (סה"כ 2048 קרנות)
 23/12/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
ילין 10 ריבית משתנה +,פטורה,05114905,,10,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,122.12,122.12,-0.61,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.17,-1.72,-1.67,0.17,א'-ה',75.9,0.000,0.740,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
כרמים 1A שקלית,פטורה,05109079,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,110.76,110.76,-0.25,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.50,-0.76,-0.67,0.08,א'-ה',6.1,0.000,0.900,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 1A שקל 1-2 שנים פלוס,פטורה,05117908,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,107.63,107.63,-0.68,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.46,-2.42,-2.27,0.18,א'-ה',81.6,0.000,0.540,0.040,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל שקלית לריבית עולה,פטורה,05103163,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,206.74,206.74,-0.76,23/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,א'-ה',37.6,0.000,0.750,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור מק"מ פלוס 1A,פטורה,05115621,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,111.84,111.84,-0.31,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.73,-0.88,-0.87,0.06,א'-ה',191.1,0.000,0.430,0.040,0.2%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 1A ! ר.משתנ פלוס 10%,פטורה,05107735,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,136.98,136.98,-0.28,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.51,-0.46,-0.33,0.03,א'-ה',142.9,0.000,0.390,0.050,0.2%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 1A שקלית פלוס,פטורה,05123146,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,106.03,106.03,-0.94,23/12/2018,,,לא מתחייבת לחלק תשלומים,-2.00,-2.27,-1.96,0.23,,131.9,0.000,0.690,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סיגמא 1A שקלית מנוהלת,פטורה,05108048,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,121.67,121.67,-1.63,23/12/2018,,,לא מתחייבת לחלק תשלומים,-3.65,-5.08,-4.55,0.34,א'-ה',208.4,0.000,0.590,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 1A מקמ+ מודל קונצרנ,פטורה,05114749,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,111.09,111.09,-0.49,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.26,-1.30,-1.47,0.10,א'-ה',47.8,0.000,0.340,0.040,0.2%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 1A סולידית פלוס,פטורה,05112008,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,109.89,109.89,-0.07,20/12/2018,,,לא מתחייבת לחלק תשלומים,-0.34,0.11,0.03,0.09,ב'-ה',49.6,0.000,0.460,0.040,0.2%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 1A שקלית 10/90,פטורה,05110770,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,1157.73,1157.73,-0.99,23/12/2018,,,לא מתחייבת לחלק תשלומים,-2.22,-2.88,-2.52,0.26,א'-ה',118.6,0.000,1.500,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 1A ריבית משתנה+10%,פטורה,05108220,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,94.31,94.31,-0.57,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.98,-0.82,-0.77,0.15,א'-ה',16.2,0.000,0.720,0.050,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפיקים 2C 20/90 קרן נאמנו,פטורה,05102959,,2C,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,156.97,156.97,-0.69,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.46,-3.00,-2.94,0.16,א'-ה',23.3,0.000,1.450,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 2B שקלית פלוס,פטורה,05231030,,2B,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,6190.40,6190.40,-1.60,23/12/2018,,,לא מתחייבת לחלק תשלומים,-3.88,-4.74,-4.33,0.41,א'-ה',41.1,0.000,0.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 2A שקלית פלוס,פטורה,05114913,,2A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,131.50,131.50,-0.82,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.77,-2.23,-2.03,0.21,א'-ה',131.5,0.000,0.780,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 2A מגמת ריבית 20/80,פטורה,05114582,,2A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,121.03,121.03,-1.11,23/12/2018,,,לא מתחייבת לחלק תשלומים,-2.51,-1.35,-0.79,0.34,א'-ה',92.0,0.000,0.690,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפיקים 3D פרימיום,פטורה,05111711,2,3D,אג"ח בארץ - שקליות,אג"ח שקליות כללי - חשיפה מרבית מעל 10% מניות,,121.99,121.98,-0.16,20/12/2018,,,לא מתחייבת לחלק תשלומים,-1.15,-3.29,-3.15,0.25,ב'-ה',20.1,0.000,1.190,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
ילין 1A צמוד קצר,פטורה,05118377,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח קצר (עד שנתיים),101.59,101.59,-0.50,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.85,-0.31,-0.50,0.16,א'-ה',435.9,0.000,0.590,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 1B אינפלציה,פטורה,05112842,,1B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח קצר (עד שנתיים),118.21,118.21,-0.51,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.91,-0.19,-0.35,0.13,א'-ה',196.2,0.000,0.680,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
אלטשולר 00 צמוד בינוני,פטורה,05111000,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),132.90,132.90,-0.40,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.49,-1.01,-0.95,0.16,א'-ה',160.0,0.000,0.690,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
כרמים 00 צמוד ממשל בינוני,פטורה,05115381,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),92.12,92.12,-0.73,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.05,-2.00,-1.84,0.18,א'-ה',9.7,0.000,1.100,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 צמוד בינוני,פטורה,05118211,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),103.22,103.22,-0.47,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.68,-0.89,-0.84,0.17,א'-ה',384.5,0.000,0.390,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 צמוד בינוני,פטורה,05119664,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),100.00,100.00,-0.49,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.74,-0.83,-0.76,0.17,א'-ה',100.4,0.000,0.450,0.040,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן 0A צמודה,פטורה,05116306,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),103.79,103.79,-1.27,23/12/2018,,,לא מתחייבת לחלק תשלומים,-2.20,-2.71,-2.63,0.23,א'-ה',53.8,0.000,0.590,0.050,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל מדד בינוני,פטורה,05110192,,1B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),10210.76,10210.76,-0.82,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.44,-2.83,-2.71,0.21,א'-ה',83.8,0.000,1.270,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 1A צמוד בינוני 2-4שנ,פטורה,05131396,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),222.60,222.60,-1.00,23/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-1.96,-3.67,-3.54,0.23,א'-ה',14.3,0.000,0.750,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 1A צמודה + 5%,פטורה,05114830,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח בינוני (שנתיים עד ארבע שנים),318.48,318.48,-1.03,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.92,-1.75,-1.55,0.22,א'-ה',128.7,0.000,0.550,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 1A מדדית קרן נאמנות,פטורה,05103254,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,צמודי מדד לטווח ארוך (מעל ארבע שנים),202.64,202.64,-0.85,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.57,-2.75,-2.25,0.31,א'-ה',56.3,0.000,1.170,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 00 ! מדד ללא מניה,פטורה,05111638,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,134.85,134.85,-0.85,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.53,-3.31,-3.17,0.24,א'-ה',61.6,0.000,0.770,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 0A מדדית ללא מניות,פטורה,05111448,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,138.89,138.89,-0.54,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.70,-2.40,-2.11,0.24,א'-ה',28.1,0.000,0.590,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 00 מדדית מנוהלת,פטורה,05126834,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,928.07,928.07,-0.42,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.47,-1.08,-1.06,0.17,א'-ה',138.8,0.000,0.690,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 00 מדד מדינה מנוהל,פטורה,05100409,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,233.68,233.68,-0.48,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.75,-3.72,-3.07,0.24,א'-ה',42.3,0.000,0.790,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 00 צמד מדד לא מנ,פטורה,05108667,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,156.70,156.70,-0.43,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.50,-1.29,-1.15,0.19,א'-ה',554.5,0.000,0.780,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט 00 מדדית ללא מניות,פטורה,05116363,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,112.51,112.51,-0.73,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.38,-2.72,-2.45,0.24,א'-ה',19.1,0.000,0.690,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון מדינ צמוד מדד 00,פטורה,05105978,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,157.75,157.75,-0.54,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.95,-2.17,-2.11,0.23,א'-ה',20.0,0.000,1.150,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 00 צמודים ממשלתיים,פטורה,05115985,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,107.25,106.72,-0.31,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.16,-1.05,-0.89,0.25,א'-ה',97.5,0.500,0.250,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 0A מדדית מנוהלת,פטורה,05117098,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,79.75,79.75,-0.60,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.82,-1.31,-1.29,0.19,א'-ה',51.1,0.000,0.950,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 0B צמודה,פטורה,05115076,,0B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,110.61,110.61,-0.54,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.82,-1.00,-1.03,0.26,א'-ה',105.9,0.000,0.420,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל צמודים ללא מניות,פטורה,05115068,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,106.57,106.57,-0.41,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.53,-1.27,-1.17,0.17,א'-ה',45.9,0.000,0.550,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
י.ל מדדית ללא מניות,פטורה,05128343,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,99.89,99.89,-0.24,23/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,,0.590,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 00 מדדית מדינה ללא מנ,פטורה,05117510,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,105.33,105.33,-0.46,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.66,-1.10,-1.08,0.20,א'-ה',122.7,0.000,0.650,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 0B צמודה,פטורה,05122619,,0B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,103.79,103.79,-0.56,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.65,-1.15,-1.05,0.22,א'-ה',173.6,0.000,0.590,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 00 תיק צמוד מדד,פטורה,05111208,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,123.50,123.50,-0.46,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.45,-1.83,-1.39,0.25,א'-ה',221.5,0.000,0.800,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0A מדדית ללא מניות,פטורה,05103098,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,181.41,181.41,-0.86,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.18,-2.11,-1.86,0.26,א'-ה',209.0,0.000,1.230,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0A צמוד מדד ללא מני,פטורה,05109020,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,118.13,118.13,-0.58,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.73,-1.24,-1.05,0.20,א'-ה',112.7,0.000,0.420,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 מדד ממשל ללא חב,פטורה,05104062,,00,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,159.06,159.06,-0.24,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.17,-1.32,-1.05,0.20,א'-ה',16.0,0.000,1.190,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם אק 0A תיק צמוד,פטורה,05115563,,0A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,109.04,109.04,-0.53,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.56,-1.03,-0.96,0.23,א'-ה',34.5,0.000,0.720,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפיקים 1B צמודה קרן נאמנו,פטורה,05126719,,1B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,363.51,363.51,-0.55,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.16,-0.81,-0.75,0.16,א'-ה',57.9,0.000,1.330,0.050,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 1A צמודים פלוס,פטורה,05111331,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,1310.96,1310.96,-1.11,23/12/2018,,,לא מתחייבת לחלק תשלומים,-2.30,-2.76,-2.42,0.26,א'-ה',48.3,0.000,0.500,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מגדל 1A מדד,פטורה,05131172,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,3913.74,3913.74,-0.78,23/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-1.10,-0.19,-0.12,0.24,א'-ה',248.4,0.000,0.590,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 1A אג מדנ צמוד+10%,פטורה,05123682,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,98.94,98.94,-0.66,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.85,-0.38,,0.22,א'-ה',44.6,0.000,0.700,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 1A מדדית,פטורה,05108626,,1A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,509.34,509.34,-1.09,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.84,-2.07,-1.90,0.22,א'-ה',138.2,0.000,0.950,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 1B צמודה + 10%,פטורה,05103114,,1B,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,136.53,136.53,-1.19,23/12/2018,,,לא מתחייבת לחלק תשלומים,-2.33,-2.80,-2.46,0.35,א'-ה',103.3,0.000,0.540,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 2A מדדית פלוס,פטורה,05121090,,2A,אג"ח בארץ - מדינה,אג"ח מדינה צמוד מדד,אחר,104.25,104.25,-0.87,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.73,-1.68,-1.60,0.23,,632.9,0.000,0.550,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
0A FOREST ! אגם,פטורה,05106562,,0A,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,153.79,153.79,-0.68,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.31,-0.70,-0.83,0.11,א'-ה',172.9,0.000,0.590,0.040,0.35%,פורסט קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 00 נטע מדינה לא מנ,פטורה,05126453,,00,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,1230.93,1230.93,-0.62,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.34,-3.42,-3.19,0.23,א'-ה',77.8,0.000,0.770,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 0A מדנ פלוס A מעלה,פטורה,05120647,,0A,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,105.12,105.12,-0.42,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.65,-1.41,-1.17,0.13,א'-ה',2503.0,0.000,0.590,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 0A מדינה פרמיום,פטורה,05114624,,0A,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,122.16,122.16,-0.46,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.85,-3.00,-2.69,0.23,א'-ה',153.0,0.000,0.670,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 0A מדינה ללא מניות,פטורה,05109335,,0A,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,117.00,117.00,-0.90,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.61,,,0.21,א'-ה',22.3,0.000,0.490,0.040,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלו עוקב תיק 1 בנק דיסק,פטורה,05125554,,0B,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,98.06,98.06,-0.13,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.13,-1.93,,0.20,,3.4,0.000,0.650,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 0B מדינה ללא מניות,פטורה,05100318,,0B,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,160.62,160.62,-0.13,23/12/2018,,,לא מתחייבת לחלק תשלומים,0.04,-2.06,-1.69,0.23,א'-ה',306.6,0.000,0.640,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 0A אג ממשל ללא מנ,פטורה,05116983,,0A,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,116.22,116.22,-0.28,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.71,-1.77,-1.47,0.18,א'-ה',347.5,0.000,0.700,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט 00 אג מדנ5 ללא מנ,פטורה,05119607,,00,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,103.67,103.67,-0.53,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.16,-2.56,-2.20,0.19,א'-ה',917.8,0.000,0.520,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון 0A תיק סולידי,פטורה,05112735,,0A,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,123.19,123.19,-0.44,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.78,-2.04,-1.86,0.17,א'-ה',30.2,0.000,0.770,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון OA אג מדנ עד5 ללא,פטורה,05123476,,0A,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,100.29,100.29,-0.54,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.37,-2.90,-2.63,0.23,א'-ה',16.4,0.000,0.500,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 0A ! מסלול אג"ח,פטורה,05111836,,0A,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,122.81,122.81,-0.64,23/12/2018,,,לא מתחייבת לחלק תשלומים,-1.11,-2.83,-2.67,0.23,א'-ה',112.2,0.000,1.000,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 0A אג"ח ממשלתיות,פטורה,05122932,,0A,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,101.39,100.89,-0.19,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.12,-1.41,-1.00,0.20,,72.9,0.500,0.430,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 0A מדינה,פטורה,05111885,,0A,אג"ח בארץ - מדינה,אג"ח מדינה כללי - ללא מניות,,118.07,118.07,-0.26,23/12/2018,,,לא מתחייבת לחלק תשלומים,-0.33,-1.61,-1.38,0.12,א'-ה',138.8,0.000,0.680,0.040,0.35%,הראל קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
