תוצאות חיפוש קרנות נאמנות (סה"כ 1443 קרנות)
 16/08/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
4D MTF תעשיה ארה"ב,פטורה,05124383,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,117.70,117.70,-0.40,15/08/2018,,,לא מתחייבת לחלק תשלומים,-1.93,5.04,14.52,2.31,ב'-ה',9.5,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
CNSM DISCRETIONARY 4D MTF,פטורה,05127758,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,98.79,98.79,-1.15,15/08/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
CONSUMER STAPLES 4D MTF,פטורה,05127741,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,99.52,99.52,0.47,15/08/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
EROSPACE&DEFNC US 4D MTF,פטורה,05124664,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,143.91,143.91,-1.36,15/08/2018,,,לא מתחייבת לחלק תשלומים,-0.06,17.85,33.25,2.72,,136.3,0.000,0.600,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
INDX US E-COMMERCE 4D MTF,פטורה,05127402,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,110.33,110.33,-1.71,15/08/2018,,,לא מתחייבת לחלק תשלומים,2.39,,,,,89.6,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
RUSSELL 2000 4D MTF,פטורה,05118344,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,173.78,173.78,-1.27,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.94,15.06,22.47,2.09,ב'-ה',49.9,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P 500 4D MTF,פטורה,05117478,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,205.65,205.65,-0.63,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.03,12.30,19.60,2.13,ב'-ה',791.4,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P 500 4D MTF סד-2,פטורה,05122627,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,132.40,132.40,-0.63,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.01,12.22,19.56,2.13,ב'-ה',69.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
S&P 500 4D PTF,פטורה,05127469,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,104.06,104.06,-0.59,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.98,,,,,6.3,0.000,0.000,0.025,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
S&P HEALTH CARE 4D MTF,פטורה,05127691,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,99.84,99.84,-0.11,15/08/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P500 DIV ARIST 4D MTF,פטורה,05122924,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,125.23,125.23,0.00,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.47,8.66,17.43,2.01,ב'-ה',60.5,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
US REGIONAL BANK 4D MTF,פטורה,05125083,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,124.02,124.02,-1.15,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.95,13.31,,2.40,,11.9,0.000,0.400,0.030,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 4D סל NASDAQ 100,פטורה,05117585,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,271.90,271.90,-1.07,15/08/2018,,,לא מתחייבת לחלק תשלומים,2.64,21.61,29.74,2.80,ב'-ה',517.3,0.000,0.400,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל RUSSELL 2000,פטורה,05124284,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,122.19,122.19,-1.28,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.95,15.25,22.62,2.06,,15.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל S&P 500,פטורה,05117601,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,205.92,205.92,-0.64,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.01,12.24,19.47,2.13,ב'-ה',163.5,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל SP HEALTH CA,פטורה,05122908,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,144.96,144.96,-0.12,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.87,15.18,17.64,2.24,ב'-ה',16.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל פיננסים US,פטורה,05123997,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,116.24,116.24,-0.68,15/08/2018,,,לא מתחייבת לחלק תשלומים,-0.06,5.05,15.70,2.76,,18.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל ריט ארה"ב,פטורה,05122692,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,123.36,123.36,0.97,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.82,7.75,2.37,2.48,,16.6,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי BLUESTAR GLOBAL 4D,פטורה,05122437,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,105.90,105.90,-0.50,15/08/2018,,,לא מתחייבת לחלק תשלומים,-1.56,2.69,2.70,2.23,,8.5,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי D.A. MODEL 4D,פטורה,05127493,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,110.59,110.59,-1.10,15/08/2018,,,לא מתחייבת לחלק תשלומים,-0.40,,,,,60.3,0.000,1.350,0.030,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי LOW VOL HIG DIV 4D,פטורה,05123419,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,107.28,107.28,0.29,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.41,5.74,9.51,1.73,,21.3,0.000,0.500,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי SOLACTIV US NET 4D,פטורה,05127147,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,122.13,122.13,-1.52,15/08/2018,,,לא מתחייבת לחלק תשלומים,3.23,,,,,99.5,0.000,0.500,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4D מניות חו"ל,פטורה,05108261,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,105.17,105.17,-0.95,15/08/2018,,,לא מתחייבת לחלק תשלומים,-2.41,12.77,21.09,1.97,ב'-ה',51.6,0.000,1.880,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4D אסאנפי500 נוהל,פטורה,05105531,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,185.10,185.10,-0.64,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.11,10.22,13.79,1.44,ב'-ה',100.1,0.000,1.200,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט מניות גלובלי 4D US,פטורה,05105929,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,135.25,135.25,-0.96,15/08/2018,,,לא מתחייבת לחלק תשלומים,-0.18,8.14,12.83,2.27,א'-ה',69.0,0.000,1.750,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון SMART BETA ETF 4D,פטורה,05119003,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,151.45,151.45,-0.63,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.90,10.37,17.67,1.98,ב'-ה',149.1,0.000,0.990,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4D חו"ל US,פטורה,05111414,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,1453.48,1453.48,-1.15,15/08/2018,,,לא מתחייבת לחלק תשלומים,-0.37,8.52,14.07,2.26,ב'-ה',41.3,0.000,2.800,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
כוון 4D מנWALL STREETגלוב,פטורה,05115373,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,184.23,184.23,-1.51,15/08/2018,,,לא מתחייבת לחלק תשלומים,-0.34,4.44,12.91,2.62,ב'-ה',32.4,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4D מניות ארה"ב,פטורה,05117536,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,144.10,144.08,-0.86,15/08/2018,,,לא מתחייבת לחלק תשלומים,2.61,14.51,22.24,2.20,ב'-ה',19.5,0.000,1.650,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D מניות ארה"ב,פטורה,05101589,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,182.47,182.47,-0.94,15/08/2018,,,לא מתחייבת לחלק תשלומים,-1.81,5.47,14.62,1.83,ב'-ה',74.2,0.000,2.150,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב אלפא וי 4D מניות חול,פטורה,05127022,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,107.46,107.43,-0.89,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.82,7.43,,2.17,,5.4,0.000,1.490,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D ארה"ב INDEX PLUS,פטורה,05118112,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,197.36,197.36,-0.59,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.19,10.26,16.42,2.16,ב'-ה',265.3,0.000,1.840,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D ארה"ב ממוקדת,פטורה,05110184,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,228.54,228.54,-0.74,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.33,10.29,21.20,1.93,ב'-ה',224.9,0.000,1.720,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות USA פלוס,פטורה,05100151,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,161.66,161.66,-1.12,15/08/2018,,,לא מתחייבת לחלק תשלומים,-1.04,4.42,10.54,2.42,ב'-ה',6.1,0.000,1.650,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4D KTF פיננסים S&P US,פטורה,05125604,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,110.92,110.92,-0.65,15/08/2018,,,לא מתחייבת לחלק תשלומים,-0.05,5.21,,2.72,,10.7,0.000,0.000,0.025,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם S&P 500 4D KTF,פטורה,05124482,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,125.71,125.71,-0.62,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.02,12.82,20.42,2.13,,158.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם אק 4D מני צמיחה מומנט,פטורה,05103486,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,128.53,128.53,-1.18,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.20,13.72,18.07,2.36,ב'-ה',12.0,0.000,2.140,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תכלית D.J INDUSTR 4D TTF,פטורה,05124581,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,125.36,125.36,-0.35,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.07,8.70,20.92,2.26,,4.8,0.000,0.000,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית NASDAQ 100 4D TTF,פטורה,05124532,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,115.28,115.28,-1.06,15/08/2018,,,לא מתחייבת לחלק תשלומים,2.69,,,,,16.6,0.000,0.250,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית PHLX SCNDUCT 4D TTF,פטורה,05127329,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,108.76,108.76,-1.38,15/08/2018,,,לא מתחייבת לחלק תשלומים,-1.57,,,,,162.6,0.000,0.600,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית S&P 500 4D TTF,פטורה,05113998,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,334.50,334.50,-0.62,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.05,12.20,19.50,2.13,ב'-ה',403.7,0.000,0.250,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
2000 RUSSELL 4A MTF מגודר,פטורה,05118336,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,163.87,163.87,-1.33,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.07,7.03,16.03,2.51,ב'-ה',70.6,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF אנרגיה US מגדר מטח,פטורה,05122700,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,135.36,135.36,-3.53,15/08/2018,,,לא מתחייבת לחלק תשלומים,-6.98,-1.93,7.66,3.31,ב'-ה',22.4,0.000,0.600,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF בריאות ארהב מגודרת,פטורה,05121942,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,128.95,128.95,-0.16,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.03,7.08,11.57,2.63,ב'-ה',95.0,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF טכנו US מגודר סד-1,פטורה,05121934,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,182.22,182.22,-0.91,15/08/2018,,,לא מתחייבת לחלק תשלומים,2.47,11.69,25.44,3.39,ב'-ה',337.8,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF טכנו ארהב-מגדר סד2,פטורה,05125760,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,105.37,105.37,-0.90,15/08/2018,,,לא מתחייבת לחלק תשלומים,2.43,,,,,3.4,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF פיננסים US מגודרת,פטורה,05121926,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,149.12,149.12,-0.70,15/08/2018,,,לא מתחייבת לחלק תשלומים,-0.88,-2.70,9.10,3.14,ב'-ה',151.1,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF צריכה בסיס US מגדר,פטורה,05122213,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,112.42,112.42,0.41,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.30,-6.52,-3.63,2.45,ב'-ה',37.5,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF צריכה מחזורית US,פטורה,05122205,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,141.49,141.49,-1.21,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.43,11.34,20.90,2.31,ב'-ה',108.8,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF תעשיה USמגודר מטח,פטורה,05123062,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,133.25,133.25,-0.48,15/08/2018,,,לא מתחייבת לחלק תשלומים,-2.72,-2.29,8.80,2.75,ב'-ה',109.2,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF תשתיות US מגדר מטח,פטורה,05123070,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,108.62,108.62,0.84,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.16,1.48,0.94,2.38,ב'-ה',32.1,0.000,0.600,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
AERO&DFN 4A MTF מגדר סד-1,פטורה,05123567,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,143.10,143.10,-1.43,15/08/2018,,,לא מתחייבת לחלק תשלומים,-0.91,9.19,25.57,3.16,ב'-ה',672.5,0.000,0.600,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
AERO&DFN 4A MTF מגדר סד-2,פטורה,05127386,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,111.28,111.28,-1.42,15/08/2018,,,לא מתחייבת לחלק תשלומים,-0.91,,,,,5.5,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
INDX US CMR 4A MTF גדר מט,פטורה,05125430,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,128.77,128.77,-1.78,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.51,27.14,,3.56,,973.0,0.000,0.800,0.030,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
LOW VOLATIL S&P500 4A MTF,פטורה,05123575,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,106.06,106.06,0.22,15/08/2018,,,לא מתחייבת לחלק תשלומים,-0.44,-1.76,3.76,2.04,ב'-ה',6.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P 500 4A MTF גדר מט סד1,פטורה,05117965,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,194.10,194.10,-0.69,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.14,4.24,13.24,2.53,ב'-ה',463.6,0.000,0.250,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P 500 4A MTF גדר מט סד2,פטורה,05125869,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,103.08,103.08,-0.68,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.17,,,,,14.2,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P500 DIV 4A MTF מגודרת,פטורה,05123443,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,119.90,119.90,-0.07,15/08/2018,,,לא מתחייבת לחלק תשלומים,-0.38,1.08,11.57,2.43,ב'-ה',14.7,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
US CLOUD COMPUT 4A MTFנטר,פטורה,05127592,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,101.83,101.83,-1.25,15/08/2018,,,לא מתחייבת לחלק תשלומים,8.15,,,,,8.3,0.000,0.800,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש 4B SB ארה"ב LV מגודרת,פטורה,05125059,4,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,105.35,105.35,0.58,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.67,3.09,5.09,1.92,,0.9,0.000,0.900,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
א.ש 4B SMARTBETA ארהב מגו,פטורה,05122130,4,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,129.73,129.73,-0.66,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.10,1.45,9.02,2.65,ב'-ה',143.5,0.000,0.360,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4B NASDAQ100 מגודר,פטורה,05122098,4,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,165.40,165.40,-1.11,15/08/2018,,,לא מתחייבת לחלק תשלומים,1.77,12.94,22.98,3.17,,114.5,0.000,0.400,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4B S&P 500 מגודרת,פטורה,05123021,4,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,137.48,137.48,-0.67,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.15,4.41,13.53,2.53,,56.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4B סל ארה"ב מגודרת,פטורה,05119185,4,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,167.12,167.12,-1.03,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.65,7.93,17.26,2.66,ב'-ה',212.0,0.000,0.400,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4B פיננס ארהב מגדר,פטורה,05121892,4,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,135.75,135.75,-0.71,15/08/2018,,,לא מתחייבת לחלק תשלומים,-0.94,-2.72,9.19,3.13,,65.9,0.000,0.400,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4B צריכה משולבת US,פטורה,05122890,4,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,120.13,120.13,-0.39,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.38,2.34,8.41,2.18,,25.1,0.000,0.400,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אפסילון ETF 4A ארהב SBגדר,פטורה,05122668,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,130.16,130.16,-0.68,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.43,2.57,10.42,2.31,ב'-ה',70.2,0.000,0.800,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4A מחקה S&P500מנוטרל,פטורה,05127527,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,101.54,101.54,-0.79,15/08/2018,,,לא מתחייבת לחלק תשלומים,0.18,,,,,0.5,0.000,0.000,0.020,לא נגבית עמלת הפצה,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
