תוצאות חיפוש קרנות נאמנות (סה"כ 1444 קרנות)
 23/08/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
קסם STOXX600 4A KTF מנטרל,פטורה,05122940,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,126.30,126.30,0.02,22/08/2018,,,לא מתחייבת לחלק תשלומים,-1.75,1.60,5.35,1.79,,28.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תכלית 4B TTF גרמניה מגודר,פטורה,05122007,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,123.26,123.26,0.06,22/08/2018,,,לא מתחייבת לחלק תשלומים,-2.59,-2.97,3.71,2.14,,88.8,0.000,0.250,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תכלית STX600 4A TTF מגודר,פטורה,05123153,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,121.07,121.07,0.02,22/08/2018,,,לא מתחייבת לחלק תשלומים,-1.77,1.42,5.05,1.78,,31.7,0.000,0.000,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אפסילון 4D זהב,פטורה,05123211,4,4D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,78.29,78.29,-0.05,22/08/2018,,,לא מתחייבת לחלק תשלומים,-4.51,-4.17,-6.97,1.50,,23.4,0.000,0.890,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 5D זהב קרן נאמנות,פטורה,05100961,4,5D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,64.12,64.11,-0.06,22/08/2018,,,לא מתחייבת לחלק תשלומים,-3.88,-7.81,-8.84,1.62,ב'-ה',19.6,0.000,2.520,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
AI BLUESTAR 4B MTF גדר מט,פטורה,05127378,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,107.23,107.23,0.64,22/08/2018,,,לא מתחייבת לחלק תשלומים,1.23,,,,,110.8,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
BLSTR BLC TEC 4B MTF נטר$,פטורה,05127436,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,99.21,99.21,0.47,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.27,,,,,7.1,0.000,0.800,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
BLUSTR ATO DRV 4B MTF $US,פטורה,05127451,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,96.93,96.93,-0.74,22/08/2018,,,לא מתחייבת לחלק תשלומים,-1.00,,,,,57.6,0.000,0.800,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
BLUSTR ROBOT INDEX 4D MTF,פטורה,05127444,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,108.83,108.83,-0.05,22/08/2018,,,לא מתחייבת לחלק תשלומים,3.93,,,,,11.2,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
FINTCH BLUSTR INDX 4D MTF,פטורה,05127410,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,111.46,111.46,0.04,22/08/2018,,,לא מתחייבת לחלק תשלומים,4.58,,,,,55.2,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
FINTECH BLUESTAR 4B MTF,פטורה,05125703,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,122.07,122.07,0.58,22/08/2018,,,לא מתחייבת לחלק תשלומים,5.28,22.07,,2.85,,412.2,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
GLB AEROSPACE&DFNS 4D MTF,פטורה,05125752,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,116.42,116.42,-0.55,22/08/2018,,,לא מתחייבת לחלק תשלומים,-1.82,16.42,,2.21,,66.8,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
RBT BLUESTAR 4B MTF מגודר,פטורה,05127162,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,106.77,106.77,0.49,22/08/2018,,,לא מתחייבת לחלק תשלומים,4.65,,,,,166.6,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי NR US CNB 4D נטרל$,פטורה,05127485,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,107.45,107.45,1.23,22/08/2018,,,לא מתחייבת לחלק תשלומים,14.45,,,,,134.9,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי NRT US CANNABIS 4D,פטורה,05127733,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,100.23,100.23,0.80,22/08/2018,,,לא מתחייבת לחלק תשלומים,13.51,,,,,23.2,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי SOLACTI FINTECH 4D,פטורה,05127865,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,104.19,104.19,0.67,22/08/2018,,,לא מתחייבת לחלק תשלומים,5.12,,,,,5.3,0.000,0.700,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4D קנאביס,פטורה,05127568,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,99.13,99.13,0.72,22/08/2018,,,לא מתחייבת לחלק תשלומים,10.62,,,,,5.9,0.000,0.800,0.040,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלטשולר 4D הקרן הירוקה,פטורה,05105218,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,150.90,150.90,-0.24,22/08/2018,,,לא מתחייבת לחלק תשלומים,2.06,6.39,11.37,1.79,ב'-ה',118.9,0.000,2.250,0.050,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר שחם 4D תיירות פנא,פטורה,05125034,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,110.88,110.88,-0.41,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.87,3.35,10.77,1.84,,383.3,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט טכנולוגיות 4D קרן,פטורה,05101092,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,188.22,188.22,-0.14,22/08/2018,,,לא מתחייבת לחלק תשלומים,0.49,12.47,19.46,2.55,א'-ה',135.1,0.000,2.130,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4D מניות סייבר,פטורה,05131313,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,798.27,798.09,0.33,22/08/2018,,,לא מתחייבת לחלק תשלומים,4.24,24.08,34.42,2.74,ב'-ה',147.1,0.000,1.980,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 4D טכנולוגיות נבחרות,פטורה,05101019,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,278.62,278.62,-0.08,22/08/2018,,,לא מתחייבת לחלק תשלומים,0.43,14.51,,2.48,ב'-ה',62.2,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4D מניות פינטק פלוס,פטורה,05125810,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,116.76,116.76,0.20,22/08/2018,,,לא מתחייבת לחלק תשלומים,3.19,16.76,,2.20,,60.1,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות רובוטיקה,פטורה,05127253,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,103.05,103.05,0.04,22/08/2018,,,לא מתחייבת לחלק תשלומים,0.15,,,,,27.6,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם BLUSTAR IL TEC 4D KTF,פטורה,05121132,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,123.89,123.89,0.02,22/08/2018,,,לא מתחייבת לחלק תשלומים,1.42,18.35,23.22,2.12,ב'-ה',47.1,0.000,0.350,0.025,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תכלית ISE CLOUD 4D TTF,פטורה,05127915,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,98.70,98.70,0.23,22/08/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.600,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
MSCI WORLD 4D MTF,פטורה,05122569,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,127.99,127.99,-0.32,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.47,8.35,13.91,1.59,ב'-ה',335.2,0.000,0.370,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 4D גלובל אקוויטי,פטורה,05100482,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,163.83,163.83,-0.22,22/08/2018,,,לא מתחייבת לחלק תשלומים,0.60,6.30,15.54,1.85,ב'-ה',47.4,0.000,1.200,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D מניות חול,פטורה,05100821,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,68.21,68.21,-0.47,22/08/2018,,,לא מתחייבת לחלק תשלומים,-1.40,3.52,11.95,1.84,ב'-ה',160.6,0.000,2.250,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4D מניות חו"ל,פטורה,05106331,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,187.28,187.28,-0.26,22/08/2018,,,לא מתחייבת לחלק תשלומים,0.94,10.95,16.78,2.17,ב'-ה',48.0,0.000,2.350,0.050,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 4D מניות חו"ל,פטורה,05126099,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,2042.85,2042.14,-0.66,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.53,6.46,17.99,2.05,ב'-ה',41.4,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D מניות TOP IDEAS,פטורה,05127311,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,107.23,107.23,0.00,22/08/2018,,,לא מתחייבת לחלק תשלומים,1.13,,,,,61.5,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D סקטורים עולמי,פטורה,05126339,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1552.54,1552.54,-0.40,22/08/2018,,,לא מתחייבת לחלק תשלומים,0.40,6.10,11.94,1.88,ב'-ה',138.3,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלפא ביתא 4D מניות חו"ל,פטורה,05124169,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,115.31,115.31,0.61,22/08/2018,,,לא מתחייבת לחלק תשלומים,0.87,-2.33,2.87,1.92,,4.3,0.000,1.950,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אניגמה 4D מניות חו"ל,פטורה,05121603,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,128.08,127.96,-0.23,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.13,7.54,14.06,2.29,,8.3,0.000,1.590,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט 4D מניות חו"ל,פטורה,05119144,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,130.20,130.20,-0.37,22/08/2018,,,לא מתחייבת לחלק תשלומים,-1.93,7.61,11.92,2.10,ב'-ה',25.4,0.000,1.750,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפיקים 4D חו"ל,פטורה,05120514,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,818.53,818.21,-0.34,22/08/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-0.14,3.45,,1.46,ב'-ה',37.5,0.000,2.970,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
אפסילון 4D מניות חו"ל,פטורה,05112693,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,195.57,195.57,-0.39,22/08/2018,,,לא מתחייבת לחלק תשלומים,0.66,9.61,16.15,2.06,ב'-ה',60.1,0.000,1.950,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
ברומטר 4D מניות גלובלי,פטורה,05123302,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,119.21,119.21,-0.31,22/08/2018,,,לא מתחייבת לחלק תשלומים,1.22,4.79,8.91,1.20,,36.5,0.000,1.480,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4C מגמות עתידיות,פטורה,05111190,4,4C,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1973.34,1973.34,0.26,22/08/2018,,,לא מתחייבת לחלק תשלומים,2.01,,,,ב'-ה',38.2,0.000,1.250,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4D בחירת מניות גלובל,פטורה,05124896,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,110.89,110.89,-0.48,22/08/2018,,,לא מתחייבת לחלק תשלומים,-2.06,3.78,10.51,1.51,,10.7,0.000,1.200,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4D מניות חו"ל,פטורה,05106885,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,94.02,94.02,-0.35,22/08/2018,,,לא מתחייבת לחלק תשלומים,-2.18,6.78,12.34,1.81,ב'-ה',108.2,0.000,2.320,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל אופט 4D גלובלי,פטורה,05106869,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,146.55,146.55,-0.16,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.76,3.35,10.57,2.19,ב'-ה',68.7,0.000,0.800,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
טופ אלפא 4D מניות חו"ל,פטורה,05115456,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,210.30,210.20,-0.47,22/08/2018,,,לא מתחייבת לחלק תשלומים,0.40,2.99,4.87,1.48,ב'-ה',45.9,0.000,2.440,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D מניות גלובלי,פטורה,05114855,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,153.30,153.30,-0.01,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.49,8.67,10.86,2.89,ב'-ה',6.5,0.000,1.640,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D מניות חו"ל,פטורה,05120977,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,123.74,123.74,-0.39,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.03,7.65,14.38,1.72,,78.0,0.000,1.700,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4D מניות גלובלי,פטורה,05117551,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,117.84,117.79,-0.19,22/08/2018,,,לא מתחייבת לחלק תשלומים,-1.39,3.85,,2.50,ב'-ה',3.2,0.000,1.850,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D מניות גלובלי,פטורה,05122429,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,135.14,135.14,-1.16,22/08/2018,,,לא מתחייבת לחלק תשלומים,-1.22,4.23,12.58,1.75,,13.6,0.000,2.000,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D מניות גלובלי,פטורה,05123740,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,133.59,133.59,-0.09,22/08/2018,,,לא מתחייבת לחלק תשלומים,-2.16,10.30,19.52,2.01,,771.9,0.000,1.500,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4D השקעות,פטורה,05102256,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,280.00,279.94,-0.98,22/08/2018,,,לא מתחייבת לחלק תשלומים,0.57,7.18,7.84,1.37,ב'-ה',30.7,0.000,1.490,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D חו"ל,פטורה,05105887,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,189.65,189.65,-0.24,22/08/2018,,,לא מתחייבת לחלק תשלומים,1.37,13.78,12.42,1.70,ב'-ה',19.0,0.000,1.490,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D מניות חו"ל,פטורה,05126933,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,526.24,526.24,0.57,22/08/2018,,,לא מתחייבת לחלק תשלומים,0.63,8.41,18.19,1.93,ב'-ה',170.9,0.000,1.840,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D מניות ערך חו"ל,פטורה,05105150,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,494.54,494.54,-0.40,22/08/2018,,,לא מתחייבת לחלק תשלומים,0.07,10.65,,1.53,ב'-ה',7.6,0.000,0.700,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4D מניות גלובלי,פטורה,05101233,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,117.06,117.06,-0.29,22/08/2018,,,לא מתחייבת לחלק תשלומים,-1.24,5.83,13.24,2.03,ב'-ה',46.0,0.000,2.630,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
סיגמא 4D מניות חו"ל,פטורה,05113543,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,149.48,149.48,-0.33,22/08/2018,,,לא מתחייבת לחלק תשלומים,1.27,10.37,17.57,2.12,ב'-ה',13.0,0.000,1.250,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4D מנ דיבדנד גלובלי,פטורה,05100243,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,359.49,359.49,-0.34,22/08/2018,,,לא מתחייבת לחלק תשלומים,-1.20,6.46,12.60,1.91,ב'-ה',220.8,0.000,2.680,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מני גלובלי ממוקד,פטורה,05103577,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,218.12,218.12,-0.47,22/08/2018,,,לא מתחייבת לחלק תשלומים,-2.85,-4.01,4.37,2.62,ב'-ה',16.0,0.000,1.650,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות חו"ל קרן נ,פטורה,05110838,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,707.23,707.23,-0.31,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.05,5.35,14.81,1.59,ב'-ה',135.4,0.000,2.550,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות MID CAP 4D עולמי,פטורה,05105770,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,164.99,164.99,-0.58,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.72,4.31,14.20,1.73,ב'-ה',263.6,0.000,1.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קבין 4D מניות חו"ל,פטורה,05122411,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,133.28,133.28,-0.01,22/08/2018,,,לא מתחייבת לחלק תשלומים,1.29,12.73,18.47,2.64,,14.3,0.000,1.700,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D מניות עולם,פטורה,05106349,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,128.14,128.14,-0.34,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.63,7.86,14.17,2.38,ב'-ה',59.5,0.000,1.500,0.070,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D שכב מדד מנ חו"ל,פטורה,05115654,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,174.36,174.36,-0.32,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.83,7.43,13.50,2.14,ב'-ה',121.9,0.000,1.400,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
רוטשילד 4D תיק מני גלובלי,פטורה,05101159,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,83.20,83.20,-0.22,22/08/2018,,,לא מתחייבת לחלק תשלומים,-1.36,7.70,14.73,2.11,ב'-ה',53.8,0.000,1.150,0.065,0.35%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 4D TTF סל מניות חול,פטורה,05121322,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,117.65,117.65,-0.21,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.95,7.84,13.68,1.99,,83.8,0.000,0.450,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית MSCI WORLD 4D TTF,פטורה,05124573,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,116.14,116.14,-0.30,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.45,8.25,13.53,1.59,,61.9,0.000,0.310,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תמיר פישמן 4D מניות חו"ל,פטורה,05127097,4,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,108.97,108.97,0.32,22/08/2018,,,לא מתחייבת לחלק תשלומים,2.32,,,,,1.8,0.000,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4B מנ מוגנת מטח,פטורה,05108329,4,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,158.10,158.10,0.25,22/08/2018,,,לא מתחייבת לחלק תשלומים,-0.02,4.52,9.44,2.42,ב'-ה',234.9,0.000,1.780,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלטשולר 4B שווק מפותחים,פטורה,05118609,4,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,136.62,136.62,-0.01,22/08/2018,,,לא מתחייבת לחלק תשלומים,0.32,1.80,6.75,2.09,ב'-ה',917.2,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
