תוצאות חיפוש קרנות נאמנות (סה"כ 1525 קרנות)
 23/10/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
מיטב 4A מנייתית,פטורה,05113964,,4A,מניות בארץ,מניות כללי,,676.10,676.02,-1.61,23/10/2018,,,לא מתחייבת לחלק תשלומים,-3.48,4.63,7.89,1.46,א'-ה',103.3,0.000,2.300,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A ת"א ALL-SHARE,פטורה,05124938,,4A,מניות בארץ,מניות כללי,,110.24,110.24,-1.73,23/10/2018,,,לא מתחייבת לחלק תשלומים,-3.68,0.75,7.15,1.23,,14.2,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4B השקעה בחבר קשובות,פטורה,05118930,,4B,מניות בארץ,מניות כללי,,130.77,130.77,-0.11,22/10/2018,,,לא מתחייבת לחלק תשלומים,-1.82,,,,ב'-ה',1.6,0.000,1.500,0.100,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D מניות BUY SIDE,פטורה,05104153,,4D,מניות בארץ,מניות כללי,,222.83,222.83,-0.30,22/10/2018,,,לא מתחייבת לחלק תשלומים,-2.75,4.22,9.52,1.17,ב'-ה',634.2,0.000,1.680,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4A מניות,פטורה,05103692,,4A,מניות בארץ,מניות כללי,,234.56,234.53,-1.54,23/10/2018,,,לא מתחייבת לחלק תשלומים,-4.09,2.45,,1.35,א'-ה',21.3,0.000,1.850,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא מניות כללי 4C,פטורה,05120613,,4C,מניות בארץ,מניות כללי,,145.20,145.20,-1.78,23/10/2018,,,לא מתחייבת לחלק תשלומים,-3.83,-0.66,3.37,1.68,א'-ה',9.3,0.000,2.700,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
סלע 4B מניות,פטורה,05123815,,4B,מניות בארץ,מניות כללי,,110.94,110.94,-1.35,23/10/2018,,,לא מתחייבת לחלק תשלומים,-3.81,1.48,4.74,1.28,,9.0,0.000,1.490,0.070,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4B מניות,פטורה,05125018,,4B,מניות בארץ,מניות כללי,,108.88,108.88,-1.45,23/10/2018,,,לא מתחייבת לחלק תשלומים,-3.57,2.51,7.40,1.22,,89.0,0.000,1.800,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פיטנגו מניות כללי 4B,פטורה,05109129,,4B,מניות בארץ,מניות כללי,,82.39,82.39,-0.16,22/10/2018,,,לא מתחייבת לחלק תשלומים,-2.39,4.84,10.16,1.33,ב'-ה',28.2,0.000,2.830,0.100,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תא STOCK PICKING,פטורה,05100722,,4A,מניות בארץ,מניות כללי,,385.80,385.80,-1.60,23/10/2018,,,לא מתחייבת לחלק תשלומים,-2.45,1.40,4.59,1.41,א'-ה',78.1,0.000,2.190,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות ישראליות,פטורה,05118898,,4B,מניות בארץ,מניות כללי,,141.31,141.31,-0.34,22/10/2018,,,לא מתחייבת לחלק תשלומים,-2.50,2.85,5.38,1.32,ב'-ה',92.9,0.000,1.450,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מנייתי מנגנון LV,פטורה,05105762,,4B,מניות בארץ,מניות כללי,,254.31,254.31,-0.19,22/10/2018,,,לא מתחייבת לחלק תשלומים,-1.25,0.85,3.38,1.10,ב'-ה',12.6,0.000,1.950,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B ת"א MID CAP,פטורה,05116892,,4B,מניות בארץ,מניות כללי,,219.71,219.71,-0.36,22/10/2018,,,לא מתחייבת לחלק תשלומים,-1.55,-0.35,2.77,1.45,ב'-ה',268.3,0.000,2.290,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות תיק מנייתי,פטורה,05122338,,4B,מניות בארץ,מניות כללי,,131.24,131.24,-0.21,22/10/2018,,,לא מתחייבת לחלק תשלומים,-2.43,,,,ב'-ה',5.0,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסטרנק 4B מניות,פטורה,05127576,,4B,מניות בארץ,מניות כללי,,103.10,103.10,-1.71,23/10/2018,,,לא מתחייבת לחלק תשלומים,-3.90,,,,,22.8,0.000,0.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פרופאונד 4B מנייתית,פטורה,05119854,,4B,מניות בארץ,מניות כללי,,149.12,149.11,-1.50,23/10/2018,,,לא מתחייבת לחלק תשלומים,-4.21,-2.88,-1.78,1.44,א'-ה',42.6,0.000,2.200,0.100,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
קסם אק 4B מניות,פטורה,05112834,,4B,מניות בארץ,מניות כללי,,129.65,129.65,-0.25,22/10/2018,,,לא מתחייבת לחלק תשלומים,-2.42,2.14,3.22,1.41,ב'-ה',59.8,0.000,1.340,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
קסם אק 4B מניות פרימיום,פטורה,05106018,,4B,מניות בארץ,מניות כללי,,104.35,104.35,-1.79,23/10/2018,,,לא מתחייבת לחלק תשלומים,-3.50,-1.87,-1.31,1.33,א'-ה',51.5,0.000,2.760,0.070,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
רוטשילד 4A ישראל,פטורה,05101167,,4A,מניות בארץ,מניות כללי,,77.14,77.14,-1.71,23/10/2018,,,לא מתחייבת לחלק תשלומים,-3.90,-0.86,3.24,1.29,א'-ה',27.7,0.000,2.720,0.060,0.35%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 4A TTF אנדקס מנ ישר,פטורה,05127626,,4A,מניות בארץ,מניות כללי,,100.56,100.56,-1.83,23/10/2018,,,לא מתחייבת לחלק תשלומים,-3.62,,,,,11.2,0.000,0.650,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תמיר פישמן 4C מניות,פטורה,05120522,,4C,מניות בארץ,מניות כללי,,130.60,130.60,-0.35,22/10/2018,,,לא מתחייבת לחלק תשלומים,-5.33,8.40,11.15,1.58,ב'-ה',93.9,0.000,1.690,0.050,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אנליסט 5C מניות ואסטרטגיו,פטורה,05104328,,5C,מניות בארץ,מניות כללי,,218.78,218.78,-1.96,23/10/2018,,,לא מתחייבת לחלק תשלומים,-4.70,-5.20,-4.11,1.34,א'-ה',4.2,0.000,3.520,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MSCI 4D MTF שווקים מתעורר,פטורה,05119490,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,100.63,100.63,2.22,22/10/2018,,,לא מתחייבת לחלק תשלומים,-5.47,-9.87,-4.72,2.04,ב'-ה',30.9,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי MSCI 4D מתעוררים,פטורה,05119318,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,103.74,103.74,2.23,22/10/2018,,,לא מתחייבת לחלק תשלומים,-5.50,-10.00,-4.85,2.04,ב'-ה',51.8,0.000,0.600,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אפסילון ETF 4D שוק עוררSB,פטורה,05119722,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,97.60,97.60,1.90,22/10/2018,,,לא מתחייבת לחלק תשלומים,-4.96,-8.87,-4.70,1.70,ב'-ה',4.4,0.000,1.400,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל פיא 4D מנ שוק מתעורר,פטורה,05101209,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,129.59,129.59,0.65,22/10/2018,,,לא מתחייבת לחלק תשלומים,-5.57,-8.53,-5.24,1.91,ב'-ה',17.9,0.000,2.170,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מגדל 4D ברזיל ואמריקה לטי,פטורה,05100912,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,90.15,90.07,2.10,22/10/2018,,,לא מתחייבת לחלק תשלומים,10.37,-3.81,-5.08,3.12,ב'-ה',4.9,0.000,1.950,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D הודו קרן נאמנות,פטורה,05103759,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,195.29,195.12,0.13,22/10/2018,,,לא מתחייבת לחלק תשלומים,-6.77,-13.09,-4.54,2.12,ב'-ה',22.2,0.000,2.950,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מגדל 4D שווקים מתעוררים,פטורה,05131339,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,368.77,368.43,1.14,22/10/2018,,,לא מתחייבת לחלק תשלומים,-6.57,-12.12,-8.15,2.14,ב'-ה',10.2,0.000,1.960,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות INDEX PLUS 4B-מוגנת,פטורה,05119565,,4B,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,96.47,96.47,2.01,22/10/2018,,,לא מתחייבת לחלק תשלומים,-7.58,-15.50,-9.97,2.29,ב'-ה',44.7,0.000,1.390,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
רוטשילד 4D שווקים מתעוררי,פטורה,05106679,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,115.07,115.07,1.04,22/10/2018,,,לא מתחייבת לחלק תשלומים,-6.00,-9.13,-4.81,1.82,ב'-ה',24.4,0.000,2.430,0.050,0.35%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
4D MTF אוסטרליהS&P/ASX200,פטורה,05124128,,4D,מניות בחו"ל,מניות גאוגרפי,חו"ל גיאוגרפי אחר,96.11,96.11,-2.13,22/10/2018,,,לא מתחייבת לחלק תשלומים,-6.15,-4.92,-0.04,1.51,ב'-ה',33.7,0.000,0.400,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
NIKKEI 225 4A MTF מגודרת,פטורה,05121454,,4A,מניות בחו"ל,מניות גאוגרפי,אסיה,108.64,108.64,-2.72,22/10/2018,,,לא מתחייבת לחלק תשלומים,-9.22,-2.96,8.51,1.65,ב'-ה',79.3,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4D אסיה,פטורה,05127352,,4D,מניות בחו"ל,מניות גאוגרפי,אסיה,91.06,91.06,-0.09,22/10/2018,,,לא מתחייבת לחלק תשלומים,-8.71,,,,,0.2,0.000,1.250,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות 4D יפן STOCK PICK,פטורה,05104278,,4D,מניות בחו"ל,מניות גאוגרפי,אסיה,207.06,207.06,-1.63,22/10/2018,,,לא מתחייבת לחלק תשלומים,-5.53,-5.21,-0.39,1.71,ב'-ה',115.2,0.000,1.950,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4D סין קרן נאמנות,פטורה,05103593,,4D,מניות בחו"ל,מניות גאוגרפי,סין,181.26,181.26,0.52,22/10/2018,,,לא מתחייבת לחלק תשלומים,-5.95,-10.92,-6.93,2.33,ב'-ה',11.2,0.000,2.040,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
דיקלה 4D סין קרן נאמנות,פטורה,05131438,,4D,מניות בחו"ל,מניות גאוגרפי,סין,305.47,305.17,1.25,22/10/2018,,,לא מתחייבת לחלק תשלומים,-7.15,-11.57,-7.07,2.51,ב'-ה',23.3,0.000,2.640,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF טכנולוגיה ארה"ב,פטורה,05124367,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,134.12,134.12,0.94,22/10/2018,,,לא מתחייבת לחלק תשלומים,-4.26,16.02,25.03,1.77,ב'-ה',105.1,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF מניו צמיחה US ראסל,פטורה,05124730,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,125.77,125.77,-0.08,22/10/2018,,,לא מתחייבת לחלק תשלומים,-5.30,13.05,20.85,1.38,ב'-ה',33.5,0.000,0.600,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF מניות ערך US ראסל,פטורה,05124722,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,108.26,108.26,-0.60,22/10/2018,,,לא מתחייבת לחלק תשלומים,-2.70,2.85,6.84,1.03,,8.1,0.000,0.600,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF פיננסים ארה"ב,פטורה,05122742,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,138.94,138.94,-1.48,22/10/2018,,,לא מתחייבת לחלק תשלומים,-4.71,-1.84,5.60,1.85,ב'-ה',73.6,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF תעשיה ארה"ב,פטורה,05124383,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,114.19,114.19,-0.46,22/10/2018,,,לא מתחייבת לחלק תשלומים,-5.39,1.91,7.76,1.46,ב'-ה',13.1,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
CNSM DISCRETIONARY 4D MTF,פטורה,05127758,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,93.74,93.74,-0.35,22/10/2018,,,לא מתחייבת לחלק תשלומים,-7.38,,,,,2.4,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
CONSUMER STAPLES 4D MTF,פטורה,05127741,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,100.14,100.14,1.71,22/10/2018,,,לא מתחייבת לחלק תשלומים,2.69,,,,,2.8,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
EROSPACE&DEFNC US 4D MTF,פטורה,05124664,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,141.58,141.58,-0.34,22/10/2018,,,לא מתחייבת לחלק תשלומים,-5.41,15.94,20.38,1.65,,164.9,0.000,0.600,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
INDX US E-COMMERCE 4D MTF,פטורה,05127402,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,102.28,102.28,-0.18,22/10/2018,,,לא מתחייבת לחלק תשלומים,-8.19,,,,,112.3,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
NASDAQ 100 PTF,פטורה,05127766,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,94.67,94.67,0.39,22/10/2018,,,לא מתחייבת לחלק תשלומים,-5.03,,,,,6.3,,0.000,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
RUSSELL 2000 4D MTF,פטורה,05118344,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,158.90,158.90,-1.13,22/10/2018,,,לא מתחייבת לחלק תשלומים,-7.36,5.21,7.49,1.18,ב'-ה',52.1,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P 500 4D MTF,פטורה,05117478,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,199.78,199.78,-0.35,22/10/2018,,,לא מתחייבת לחלק תשלומים,-3.75,9.09,15.03,1.11,ב'-ה',799.0,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P 500 4D MTF סד-2,פטורה,05122627,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,128.65,128.65,-0.42,22/10/2018,,,לא מתחייבת לחלק תשלומים,-3.78,9.04,15.03,1.11,ב'-ה',90.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
S&P 500 4D PTF,פטורה,05127469,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,100.99,100.99,-0.49,22/10/2018,,,לא מתחייבת לחלק תשלומים,-3.79,,,,,8.5,0.000,0.000,0.020,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
S&P HEALTH CARE 4D MTF,פטורה,05127691,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,100.25,100.25,-1.57,22/10/2018,,,לא מתחייבת לחלק תשלומים,-2.63,,,,,3.8,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P500 DIV ARIST 4D MTF,פטורה,05122924,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,121.15,121.15,-0.16,22/10/2018,,,לא מתחייבת לחלק תשלומים,-3.40,5.12,12.16,1.01,ב'-ה',59.3,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
US REGIONAL BANK 4D MTF,פטורה,05125083,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,106.85,106.85,-3.91,22/10/2018,,,לא מתחייבת לחלק תשלומים,-8.02,-2.38,-1.37,2.00,,11.6,0.000,0.400,0.030,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי 4D סל NASDAQ 100,פטורה,05117585,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,261.45,261.45,0.40,22/10/2018,,,לא מתחייבת לחלק תשלומים,-4.78,16.93,24.67,1.71,ב'-ה',549.6,0.000,0.400,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל RUSSELL 2000,פטורה,05124284,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,111.72,111.72,-1.12,22/10/2018,,,לא מתחייבת לחלק תשלומים,-7.35,5.38,7.62,1.18,,23.0,0.000,0.000,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל S&P 500,פטורה,05117601,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,199.84,199.84,-0.42,22/10/2018,,,לא מתחייבת לחלק תשלומים,-3.79,8.93,14.84,1.11,ב'-ה',167.7,0.000,0.250,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל SP HEALTH CA,פטורה,05122908,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,145.52,145.52,-1.54,22/10/2018,,,לא מתחייבת לחלק תשלומים,-2.59,15.62,16.71,1.24,ב'-ה',23.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל פיננסים US,פטורה,05123997,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,108.89,108.89,-1.48,22/10/2018,,,לא מתחייבת לחלק תשלומים,-4.68,-1.59,6.02,1.85,,18.7,0.000,0.000,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D סל ריט ארה"ב,פטורה,05122692,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,112.09,112.09,-0.22,22/10/2018,,,לא מתחייבת לחלק תשלומים,-3.40,-2.10,-5.60,1.83,,14.4,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי BLUESTAR GLOBAL 4D,פטורה,05122437,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,105.33,105.33,-0.82,22/10/2018,,,לא מתחייבת לחלק תשלומים,-4.71,2.13,5.86,1.73,,8.8,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי D.A. MODEL 4D,פטורה,05127493,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,105.82,105.82,-1.47,22/10/2018,,,לא מתחייבת לחלק תשלומים,-7.87,,,,,80.5,0.000,1.350,0.030,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי LOW VOL HIG DIV 4D,פטורה,05123419,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,104.13,104.13,0.02,22/10/2018,,,לא מתחייבת לחלק תשלומים,0.02,2.63,5.22,1.00,,19.8,0.000,0.500,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי SOLACTIV US NET 4D,פטורה,05127147,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,112.98,112.98,-0.17,22/10/2018,,,לא מתחייבת לחלק תשלומים,-8.56,,,2.47,,114.4,0.000,0.500,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4D מניות חו"ל,פטורה,05108261,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,107.33,107.33,-0.37,22/10/2018,,,לא מתחייבת לחלק תשלומים,-0.30,15.09,21.09,1.45,ב'-ה',49.4,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4D אסאנפי500 נוהל,פטורה,05105531,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,179.88,179.88,-0.96,22/10/2018,,,לא מתחייבת לחלק תשלומים,-2.98,7.11,10.77,1.00,ב'-ה',103.3,0.000,1.200,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלפא טק מניות ארה"ב,פטורה,05128327,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,99.99,99.99,-0.01,22/10/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,,0.500,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות גלובלי 4D US,פטורה,05105929,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,131.17,131.17,-0.03,22/10/2018,,,לא מתחייבת לחלק תשלומים,-3.15,4.88,8.82,1.22,א'-ה',66.1,0.000,1.750,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון IM ארה"ב,פטורה,05119003,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,145.01,145.01,-0.43,22/10/2018,,,לא מתחייבת לחלק תשלומים,-4.13,5.68,11.40,0.83,ב'-ה',153.4,0.000,0.990,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4D חו"ל US,פטורה,05111414,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,1367.17,1367.17,-1.19,22/10/2018,,,לא מתחייבת לחלק תשלומים,-6.28,2.08,7.21,1.28,ב'-ה',41.1,0.000,2.800,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
כוון 4D מנWALL STREETגלוב,פטורה,05115373,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,176.89,176.89,-0.85,22/10/2018,,,לא מתחייבת לחלק תשלומים,-8.31,0.28,4.16,1.74,ב'-ה',31.9,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4D מניות ארה"ב,פטורה,05117536,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,133.37,133.35,-0.82,22/10/2018,,,לא מתחייבת לחלק תשלומים,-6.62,5.98,11.85,1.16,ב'-ה',22.6,0.000,1.650,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
