תוצאות חיפוש קרנות נאמנות (סה"כ 2062 קרנות)
 31/12/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
אילים 4D מניות חו"ל,פטורה,05126099,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1736.85,1736.21,0.47,27/12/2018,,,לא מתחייבת לחלק תשלומים,-9.43,-9.49,-6.04,1.95,ב'-ה',39.3,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D מניות TOP IDEAS,פטורה,05127311,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,91.50,91.50,0.83,27/12/2018,,,לא מתחייבת לחלק תשלומים,-9.66,,,2.64,,94.7,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D סקטורים עולמי,פטורה,05126339,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1351.40,1351.40,0.65,27/12/2018,,,לא מתחייבת לחלק תשלומים,-9.06,-7.65,-6.91,1.92,ב'-ה',128.8,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלפא ביתא 4D מניות חו"ל,פטורה,05124169,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,101.03,101.03,-1.39,27/12/2018,,,לא מתחייבת לחלק תשלומים,-4.35,-14.42,-12.81,2.31,,1.9,0.000,1.950,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אניגמה 4D מניות חו"ל,פטורה,05121603,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,112.40,112.28,0.13,27/12/2018,,,לא מתחייבת לחלק תשלומים,-5.77,-5.64,-5.81,2.00,,6.5,0.000,1.590,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט 4D מניות חו"ל,פטורה,05119144,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,117.70,117.70,3.48,27/12/2018,,,לא מתחייבת לחלק תשלומים,-6.79,-2.72,-1.91,1.90,ב'-ה',21.5,0.000,1.750,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפיקים 4D חו"ל,פטורה,05120514,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,707.79,707.57,0.79,27/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-7.57,-10.54,-10.57,2.04,ב'-ה',33.9,0.000,2.970,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
אפסילון 4D מניות חו"ל,פטורה,05112693,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,180.36,180.36,0.64,27/12/2018,,,לא מתחייבת לחלק תשלומים,-5.73,1.08,1.21,1.63,ב'-ה',65.3,0.000,1.950,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
ברומטר 4D מניות גלובלי,פטורה,05123302,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,111.47,111.47,0.90,27/12/2018,,,לא מתחייבת לחלק תשלומים,-5.92,-2.01,-1.84,1.27,,37.8,0.000,1.480,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דיאמונד מניות גלובאלי,פטורה,05128509,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,102.94,102.94,-0.21,27/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,,1.440,0.050,0.35%,איילון קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4C מגמות עתידיות,פטורה,05111190,2,4C,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1556.70,1556.70,0.19,27/12/2018,,,לא מתחייבת לחלק תשלומים,-11.42,,,,ב'-ה',40.9,0.000,1.250,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 4D מניות חו"ל,פטורה,05106885,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,81.32,81.32,0.48,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.39,-7.64,-6.76,2.01,ב'-ה',96.7,0.000,2.320,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל אופט 4D גלובלי,פטורה,05106869,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,133.46,133.46,-0.95,27/12/2018,,,לא מתחייבת לחלק תשלומים,-6.24,-5.88,-5.54,1.99,ב'-ה',53.6,0.000,0.800,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל מניות חול ממוקדת,פטורה,05127352,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,83.16,83.16,0.57,27/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',0.3,0.000,0.850,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טופ אלפא 4D מניות חו"ל,פטורה,05115456,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,173.97,173.86,3.73,27/12/2018,,,לא מתחייבת לחלק תשלומים,-13.03,-14.81,-15.98,1.56,ב'-ה',39.7,0.000,2.440,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
טנדם 4D מניות גלובלי,פטורה,05114855,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,118.93,118.93,-1.88,27/12/2018,,,לא מתחייבת לחלק תשלומים,-11.81,-15.69,-15.21,3.63,ב'-ה',4.1,0.000,1.640,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D מניות חו"ל,פטורה,05120977,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,109.55,109.55,0.56,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.40,-4.70,-4.24,1.69,,74.5,0.000,1.700,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4D מניות גלובלי,פטורה,05117551,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,101.18,101.13,0.83,27/12/2018,,,לא מתחייבת לחלק תשלומים,-6.27,-10.84,-11.78,2.69,ב'-ה',2.2,0.000,1.850,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D מניות גלובלי,פטורה,05122429,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,116.77,116.77,0.21,27/12/2018,,,לא מתחייבת לחלק תשלומים,-12.89,-9.93,-7.76,2.23,,13.2,0.000,1.800,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4D מניות גלובלי,פטורה,05123740,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,112.03,112.03,0.39,27/12/2018,,,לא מתחייבת לחלק תשלומים,-9.39,-7.50,-5.25,1.99,,731.2,0.000,1.500,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4D השקעות,פטורה,05102256,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,266.64,266.59,0.72,27/12/2018,,,לא מתחייבת לחלק תשלומים,-5.04,2.07,0.43,1.03,ב'-ה',33.5,0.000,1.490,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4D מניות חו"ל,פטורה,05126933,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,462.37,462.37,0.53,27/12/2018,,,לא מתחייבת לחלק תשלומים,-9.42,-4.75,-4.65,1.91,ב'-ה',185.1,0.000,1.840,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D מניות ערך חו"ל,פטורה,05105150,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,434.38,434.38,-1.09,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.67,-2.81,-1.88,1.75,ב'-ה',5.6,0.000,1.250,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב מניות גלובלי,פטורה,05105887,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,173.63,173.63,2.21,27/12/2018,,,לא מתחייבת לחלק תשלומים,-5.79,4.17,1.11,1.71,ב'-ה',24.3,0.000,1.490,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סיגמא 4D מניות גלובלי,פטורה,05101233,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,102.35,102.35,3.77,27/12/2018,,,לא מתחייבת לחלק תשלומים,-6.95,-7.47,-6.88,2.11,ב'-ה',41.7,0.000,2.630,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
סיגמא 4D מניות חו"ל,פטורה,05113543,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,129.43,129.43,0.71,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.89,-4.44,-3.13,2.20,ב'-ה',18.9,0.000,1.250,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4D מנ דיבדנד גלובלי,פטורה,05100243,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,323.84,323.84,0.05,27/12/2018,,,לא מתחייבת לחלק תשלומים,-5.46,-4.10,-2.45,1.73,ב'-ה',193.6,0.000,2.680,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות חו"ל קרן נ,פטורה,05110838,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,620.72,620.72,0.96,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.27,-7.54,-6.59,1.60,ב'-ה',117.6,0.000,2.550,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות MID CAP 4D עולמי,פטורה,05105770,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,141.87,141.87,0.71,27/12/2018,,,לא מתחייבת לחלק תשלומים,-6.23,-10.31,-9.24,1.60,ב'-ה',234.7,0.000,1.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות מניות BUYSIDE חו"ל,פטורה,05128392,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,101.13,101.13,0.60,27/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,,1.450,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות מניות גלובלי,פטורה,05103577,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,188.08,188.08,0.71,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.74,,,,ב'-ה',10.1,0.000,1.650,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קבין 4D מניות חו"ל,פטורה,05122411,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,107.14,107.14,0.66,27/12/2018,,,לא מתחייבת לחלק תשלומים,-13.76,-9.38,-9.12,2.49,,15.1,0.000,1.700,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D מניות עולם,פטורה,05106349,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,110.05,110.05,0.50,27/12/2018,,,לא מתחייבת לחלק תשלומים,-6.97,-7.37,-6.00,2.54,ב'-ה',46.1,0.000,1.500,0.070,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D שכב מדד מנ חו"ל,פטורה,05115654,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,154.21,154.21,0.36,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.09,-4.98,-4.50,1.93,ב'-ה',114.3,0.000,1.400,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
רוטשילד 4D תיק מני גלובלי,פטורה,05101159,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,73.32,73.32,4.80,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.61,-5.09,-4.49,2.00,ב'-ה',52.8,0.000,1.150,0.060,0.35%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן 4D מניות חו"ל,פטורה,05127097,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,92.50,92.50,0.17,27/12/2018,,,לא מתחייבת לחלק תשלומים,-9.28,,,2.38,,1.8,0.000,1.690,0.040,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4B מנ מוגנת מטח,פטורה,05108329,2,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,130.96,130.96,0.22,27/12/2018,,,לא מתחייבת לחלק תשלומים,-9.61,-13.43,-12.48,2.19,ב'-ה',213.8,0.000,1.780,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלטשולר 4B שווק מפותחים,פטורה,05118609,2,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,120.29,120.29,0.53,27/12/2018,,,לא מתחייבת לחלק תשלומים,-7.57,-10.37,-10.07,1.85,ב'-ה',949.1,0.000,0.800,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אלפא טק 4B גלוב-מגודר מטח,פטורה,05125844,2,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,84.83,84.83,-1.53,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.86,-14.96,,2.10,,0.7,0.000,0.500,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B סקטור מגודרת מט"ח,פטורה,05100771,2,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,133.46,133.46,-0.02,27/12/2018,,,לא מתחייבת לחלק תשלומים,-9.67,-14.50,-13.02,2.09,ב'-ה',122.6,0.000,0.970,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4A טכנו חדש נטרל מטח,פטורה,05116165,2,4A,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,42.91,42.90,0.92,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.61,,,,ב'-ה',3.6,0.000,1.250,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B מנ גלוב מוגנת מטח,פטורה,05125927,2,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,87.00,87.00,0.30,27/12/2018,,,לא מתחייבת לחלק תשלומים,-11.46,-15.39,,2.16,,16.8,0.000,1.650,0.030,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4B חו"ל מוגנת מט"ח,פטורה,05121736,2,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,122.04,122.02,0.88,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.77,,,,ב'-ה',33.7,0.000,1.490,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4B מודל סקטור מוגנ,פטורה,05118872,2,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,112.33,112.33,0.93,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.21,-9.42,-8.50,1.67,ב'-ה',40.0,0.000,0.970,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מנ עולמ מוגנ מטח,פטורה,05123435,2,4B,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל מוגנת מט"ח,111.53,111.53,0.52,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.87,-5.96,-4.84,1.82,,8.7,0.000,0.950,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל מניות חו"ל-נקובה $,פטורה,05110531,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל נקובת מט"ח,145.92,145.92,0.56,27/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-7.68,-8.63,-7.73,2.15,ב'-ה',24.6,0.000,1.810,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D מניות חו"ל נקוב $,פטורה,05127089,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל נקובת מט"ח,87.90,87.90,0.45,27/12/2018,,,לא מתחייבת לחלק תשלומים,-6.85,,,1.77,,18.4,0.000,1.500,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מנ עולמי נקוב $,פטורה,05106653,2,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל נקובת מט"ח,22.41,22.41,3.42,27/12/2018,,,לא מתחייבת לחלק תשלומים,-8.31,-4.63,-4.36,1.60,ב'-ה',26.5,0.000,1.590,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 0F אקסטרים דולר פ3,פטורה,05117809,,0F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,101.94,101.51,-1.36,31/12/2018,,,לא מתחייבת לחלק תשלומים,3.41,28.93,28.09,2.08,א'-ה',9.6,0.400,1.500,0.080,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מודלים 0F לונג דולר פי 3,פטורה,05114301,,0F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,76.30,76.00,-0.95,31/12/2018,,,לא מתחייבת לחלק תשלומים,3.05,29.52,28.38,2.10,א'-ה',26.8,0.400,1.500,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 60 תא 35 פי 3,פטורה,05117692,,60,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,119.00,118.53,0.23,31/12/2018,,,לא מתחייבת לחלק תשלומים,-29.62,-17.05,-7.86,5.36,א'-ה',14.9,0.400,1.500,0.080,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איילון 6A אקסטרי תא125 פ3,פטורה,05117684,,6A,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,120.73,120.25,0.67,31/12/2018,,,לא מתחייבת לחלק תשלומים,-27.80,-15.89,-9.13,5.32,א'-ה',7.3,0.400,1.500,0.080,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איילון 6D S&P 500 פי 3,פטורה,05117759,2,6D,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,309.57,308.29,2.87,27/12/2018,,,לא מתחייבת לחלק תשלומים,-27.19,-30.39,-27.90,6.33,ב'-ה',60.8,0.400,1.850,0.080,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלטשולר 6F קרן ממונפת,פטורה,05105895,2,6F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,447.30,447.30,-2.61,27/12/2018,,,לא מתחייבת לחלק תשלומים,-10.41,-10.28,-8.02,1.93,ב'-ה',130.4,0.000,3.490,0.050,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ברק 6F אסטרטגיות,פטורה,05122676,2,6F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,159.57,159.56,-0.26,27/12/2018,,,לא מתחייבת לחלק תשלומים,3.30,3.30,6.03,3.89,,8.8,0.000,3.500,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיקלה 6A מעוף כפלים-ממונפ,פטורה,05103304,,6A,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,325.17,325.17,0.24,31/12/2018,,,לא מתחייבת לחלק תשלומים,-19.20,-9.75,-4.06,3.56,א'-ה',29.4,0.000,2.810,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מגדל 6B גרמניה כפליים גדר,פטורה,05123054,2,6B,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,103.91,103.91,0.05,27/12/2018,,,לא מתחייבת לחלק תשלומים,-12.10,-36.28,-37.23,4.64,ב'-ה',2.8,0.000,2.800,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מגדל F6 נאסד"ק כפליים,פטורה,05126438,2,6F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,215.08,213.99,1.05,27/12/2018,,,לא מתחייבת לחלק תשלומים,-16.41,-5.45,-4.69,5.40,ב'-ה',147.2,0.500,3.600,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל TOTAL RETURN 6Fממונפ,פטורה,05112602,6,6F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,109.78,109.77,-0.47,27/12/2018,,,לא מתחייבת לחלק תשלומים,-3.26,-10.96,-11.19,0.98,ב'-ה',3.6,0.000,2.700,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קבין 6F השקעות- ממונפת,פטורה,05115050,2,6F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,174.94,174.94,0.48,27/12/2018,,,לא מתחייבת לחלק תשלומים,-17.24,-12.80,-11.91,3.48,ב'-ה',13.2,0.000,2.800,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
תטא 6F ניהול חוזים ואופצי,פטורה,05109798,2,6F,ממונפות ואסטרטגיות,ממונפות בסיכון גבוה,,174.59,174.52,-2.69,27/12/2018,,,לא מתחייבת לחלק תשלומים,-6.59,-30.61,-24.58,2.66,ב'-ה',17.3,0.000,5.000,0.100,0.35%,איילון קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 0A ! קונצ לונג שורט,פטורה,05111364,,0A,ממונפות ואסטרטגיות,ממונפות אחר,,164.62,164.62,0.47,31/12/2018,,,לא מתחייבת לחלק תשלומים,-4.55,-6.50,-6.79,0.43,א'-ה',86.9,0.000,1.130,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 כספית שקל ללא קו,פטורה,05128160,,00,קרן כספית,כספית שקלית,כספית שקלית ללא קונצרני,5232.57,5232.57,0.00,31/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,,,,,,,0.000,0.200,0.015,0.1%,פסגות קרנות מדדים בע"מ,משמרת- חברה לשירותי נאמנות בע"מ
תכלית (00) כספית שקלית,פטורה,05128319,,00,קרן כספית,כספית שקלית,כספית שקלית ללא קונצרני,5383.11,5383.11,0.00,31/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.250,0.030,0.1%,תכלית מדדים ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק לאומי לישראל בע"מ
איביאי 00 כספ פטורה,פטורה,05103510,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,134.54,134.54,0.01,31/12/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.07,0.08,0.00,א'-ה',317.2,0.000,0.110,0.020,0.1%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 00 כספית,פטורה,05117700,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,102.06,102.06,0.01,31/12/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.02,0.03,0.00,א'-ה',81.9,0.000,0.170,0.020,0.1%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלטשולר 00 כספ תרומ קהילה,פטורה,05105820,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,123.87,123.87,0.00,31/12/2018,,,לא מתחייבת לחלק תשלומים,0.00,-0.06,-0.06,0.00,א'-ה',581.8,0.000,0.160,0.020,0.1%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אנליסט 00 כספית,פטורה,05120852,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,337.19,337.19,0.01,31/12/2018,,,לא מתחייבת לחלק תשלומים,0.01,0.10,0.11,0.00,א'-ה',687.8,0.000,0.140,0.010,0.1%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט 00 כספית ללא נע"מ,פטורה,05121140,,00,קרן כספית,כספית שקלית,כספית שקלית כללי,100.72,100.62,0.01,31/12/2018,,,לא מתחייבת לחלק תשלומים,0.02,0.18,0.19,0.00,,112.2,0.100,0.030,0.010,0.1%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
