תוצאות חיפוש קרנות נאמנות (סה"כ 1488 קרנות)
 11/10/2018 ***

Name ,Tax  Status*,Security Number,Code ,ExposureProfile ,Classification Major,Classification Main,Classification Secondary,Purchase Price,Redemption Price,Change from previous day (%),Last update of fund's prices and yields,FundDepositsTBills FundEstimatedYield,FundDepositsTBills FundEstimatedYieldDate****,Dividend Policy,Yield MTD (%),Yield YTD (%),12 Month Yield (%),Standard Deviation,Days Offer,Asset Value,Sales Load (%),Management fee (%),Trustee fee (%),Distribution Commission,Manager,Trustee
תכלית ISE CYBER 4B TTF,פטורה,05127063,4,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,104.56,104.56,-2.33,10/10/2018,,,לא מתחייבת לחלק תשלומים,-10.06,,,2.76,,126.2,0.000,0.400,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית NBW NASDAQ 4A TTFגד,פטורה,05127618,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,95.23,95.23,-3.76,10/10/2018,,,לא מתחייבת לחלק תשלומים,-6.33,,,,,17.2,0.000,0.600,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית NSDQ100 4A TTF מגדר,פטורה,05123179,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,156.06,156.06,-4.93,10/10/2018,,,לא מתחייבת לחלק תשלומים,-8.15,7.36,16.18,1.83,,97.9,0.000,0.300,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית PHARMA MGUDR 4A TTF,פטורה,05127303,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,105.11,105.11,-2.22,10/10/2018,,,לא מתחייבת לחלק תשלומים,-7.54,,,,,8.2,0.000,0.450,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית S&P 500 4A TTF מגוד,פטורה,05123161,4,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,133.65,133.65,-3.68,10/10/2018,,,לא מתחייבת לחלק תשלומים,-4.73,2.79,9.93,1.27,,68.6,0.000,0.000,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אפסילון IM ארה"ב נקוב$,פטורה,05109848,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב נקובת מט"ח,57.01,57.01,-3.01,10/10/2018,,,לא מתחייבת לחלק תשלומים,-3.47,6.15,12.02,0.83,ב'-ה',49.4,0.000,1.200,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4D S&P 500 נקובה ב-$,פטורה,05118419,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב נקובת מט"ח,177.54,177.54,-4.12,10/10/2018,,,לא מתחייבת לחלק תשלומים,-4.01,8.96,14.87,1.10,א'-ה',71.5,0.000,0.250,0.030,לא נגבית עמלת הפצה,הראל קרנות מדד בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
DAX 30 4D MTF סד-1,פטורה,05121553,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,96.85,96.85,-1.94,10/10/2018,,,לא מתחייבת לחלק תשלומים,-6.52,-9.06,-7.37,2.74,ב'-ה',62.8,0.000,0.000,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
DAX 30 4D MTF סד-2,פטורה,05127642,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,90.96,90.96,-1.94,10/10/2018,,,לא מתחייבת לחלק תשלומים,-6.46,,,,,3.1,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MID CAP MDAX 4D MTF,פטורה,05124821,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,97.73,97.73,-2.42,10/10/2018,,,לא מתחייבת לחלק תשלומים,-8.32,-7.52,-6.50,2.26,ב'-ה',7.1,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
STOXX EURO MID 200 4D MTF,פטורה,05124847,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,103.78,103.78,-2.17,10/10/2018,,,לא מתחייבת לחלק תשלומים,-7.16,-1.25,0.49,2.06,,2.5,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
STOXX EUROPE 600 4D MTF,פטורה,05119128,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,107.12,107.12,-1.42,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.71,-2.29,-1.46,2.15,ב'-ה',98.2,0.000,0.250,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
STOXX EUROPE600 4D MTF ס2,פטורה,05121843,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,106.30,106.30,-1.42,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.70,-2.15,-1.35,2.15,ב'-ה',47.0,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4D אירופה,פטורה,05118542,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,91.12,91.12,-1.10,10/10/2018,,,לא מתחייבת לחלק תשלומים,-4.15,-4.32,-2.36,1.65,ב'-ה',22.6,0.000,2.250,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אניגמה 4D מניות אירופה,פטורה,05122809,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,130.86,130.63,-3.05,10/10/2018,,,לא מתחייבת לחלק תשלומים,-7.92,-3.06,0.55,2.16,,233.5,0.000,1.590,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט אירופה 4D קרן נאמנ,פטורה,05126768,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,372.59,372.59,-1.44,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.92,-1.76,-1.43,2.20,ב'-ה',24.7,0.000,2.110,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון ETF 4D אירופה SB,פטורה,05104948,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,175.12,175.12,-1.40,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.49,-3.76,-3.47,1.78,ב'-ה',42.4,0.000,1.050,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4D אירופה,פטורה,05126149,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,93.19,93.19,-1.17,10/10/2018,,,לא מתחייבת לחלק תשלומים,-6.13,,,2.34,,0.4,0.000,0.950,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מגדל M.Q MODEL 4D מנ אירו,פטורה,05122361,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,98.97,98.97,-2.01,10/10/2018,,,לא מתחייבת לחלק תשלומים,-6.75,-6.54,-5.55,2.22,ב'-ה',7.0,0.000,1.650,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 4D מניות אירופה,פטורה,05122486,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,98.92,98.75,-1.17,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.38,-6.87,-6.22,1.96,,31.0,0.000,1.190,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סיגמא 4D אנדבנק מנ אירופה,פטורה,05121868,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,97.78,97.78,-1.80,10/10/2018,,,לא מתחייבת לחלק תשלומים,-6.81,-7.76,-8.14,2.07,,8.2,0.000,1.900,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4D אירו STOCK PICK,פטורה,05104781,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,212.13,212.13,-2.76,10/10/2018,,,לא מתחייבת לחלק תשלומים,-6.82,0.28,3.53,1.70,ב'-ה',140.1,0.000,2.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם DAX 30 4D KTF,פטורה,05127543,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,88.60,88.60,-1.95,10/10/2018,,,לא מתחייבת לחלק תשלומים,-6.49,,,,,0.6,0.000,0.000,0.020,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם STOXX EURO 600 4D KTF,פטורה,05125612,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,99.43,99.43,-1.42,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.65,-1.63,,2.15,,13.1,0.000,0.000,0.020,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם אק 4D מניות אירופה,פטורה,05118823,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,101.59,101.59,-2.82,10/10/2018,,,לא מתחייבת לחלק תשלומים,-8.06,-5.88,-4.97,2.00,ב'-ה',5.4,0.000,0.800,0.050,0.35%,קסם קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית DAX 30 4D TTF,פטורה,05124557,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,101.80,101.80,-1.95,10/10/2018,,,לא מתחייבת לחלק תשלומים,-6.54,-9.09,-7.49,2.75,,3.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תכלית STOX EURO600 4D TTF,פטורה,05124524,4,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,111.68,111.68,-1.41,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.69,-2.18,-1.38,2.15,,20.3,0.000,0.000,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
4A MTF אירופה בנקים מגודר,פטורה,05121264,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,76.54,76.54,0.28,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.28,-14.26,-15.76,2.07,ב'-ה',9.4,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF דיב אירופה מגודר,פטורה,05122916,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,120.92,120.92,-0.31,10/10/2018,,,לא מתחייבת לחלק תשלומים,-3.61,-3.83,-4.06,1.57,ב'-ה',39.7,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4A MTF מדדי אירופה מט"ח,פטורה,05121983,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,111.62,111.62,-1.83,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.29,-6.49,-4.95,1.85,ב'-ה',25.9,0.000,0.250,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
DAX 30 4A MTF מנוטרל סד-1,פטורה,05121546,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,99.51,99.51,-2.11,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.73,-9.91,-8.07,2.19,ב'-ה',107.8,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
MID CAP MDAX 4A MTF מגודר,פטורה,05124839,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,97.91,97.91,-2.60,10/10/2018,,,לא מתחייבת לחלק תשלומים,-7.59,-8.20,-6.86,1.73,ב'-ה',25.1,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
STOXX EURO 600 4A MTF גדר,פטורה,05119136,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,118.08,118.08,-1.56,10/10/2018,,,לא מתחייבת לחלק תשלומים,-4.87,-2.89,-1.80,1.57,ב'-ה',75.9,0.000,0.250,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
STOXX EUROPE 200 4A MTF,פטורה,05124854,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,101.87,101.87,-2.32,10/10/2018,,,לא מתחייבת לחלק תשלומים,-6.40,-2.15,-0.08,1.51,,6.5,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
STOXX600 4A MTF מגודר סד2,פטורה,05122163,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,106.96,106.96,-1.56,10/10/2018,,,לא מתחייבת לחלק תשלומים,-4.87,-2.71,-1.59,1.58,ב'-ה',39.0,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4B SMARTBETA אירו גדר,פטורה,05124003,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,91.36,91.36,-3.74,10/10/2018,,,לא מתחייבת לחלק תשלומים,-10.16,-15.70,-10.45,1.75,,13.7,0.000,0.800,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
א.ש 4B SMARTBETA גר VL מג,פטורה,05120266,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,88.75,88.75,-1.60,10/10/2018,,,לא מתחייבת לחלק תשלומים,-7.45,-15.02,-10.24,1.87,ב'-ה',10.0,0.000,0.360,0.040,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי 4B סל DAX 30 מגודר,פטורה,05121470,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,99.36,99.36,-2.09,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.70,-9.95,-8.19,2.18,,46.2,0.000,0.400,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אפסילון SB EUR ETF 4Bמגדר,פטורה,05122734,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,106.55,106.55,-2.05,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.49,-5.25,-4.68,1.44,ב'-ה',57.4,0.000,1.050,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4A מחקה DAX30מנוטרל,פטורה,05127501,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,93.28,93.28,-1.76,10/10/2018,,,לא מתחייבת לחלק תשלומים,-4.87,,,,,0.3,0.000,0.000,0.020,לא נגבית עמלת הפצה,הראל קרנות מדד בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B אירופה-מגודרת מטח,פטורה,05102652,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,92.23,92.23,-1.72,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.19,-5.80,-4.22,1.86,ב'-ה',81.3,0.000,1.150,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל אופטימום 4B מנ גרמני,פטורה,05122536,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,118.41,118.41,-2.02,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.10,-10.77,-6.64,1.61,ב'-ה',168.1,0.000,0.780,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A גרמניה מגודרת מטח,פטורה,05116173,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,138.72,138.61,-2.27,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.74,-13.51,-11.63,2.20,ב'-ה',29.6,0.000,1.850,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל MIDCAP 4A גרמניה מטח,פטורה,05104666,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,199.96,199.82,-3.31,10/10/2018,,,לא מתחייבת לחלק תשלומים,-8.24,-9.73,-6.73,1.75,ב'-ה',51.2,0.000,1.850,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4B אירו + INDX מט"ח,פטורה,05117973,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,135.06,135.06,-1.62,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.03,-2.56,-1.06,1.60,ב'-ה',42.1,0.000,0.950,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם 4A KTF ארופה נטרל מטח,פטורה,05123088,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,116.26,116.26,-1.99,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.90,-3.70,-2.25,1.54,ב'-ה',18.1,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם DAX30 4A KTF נוטרל מט,פטורה,05125158,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,93.53,93.53,-2.09,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.70,-9.74,-7.76,2.19,ב'-ה',13.9,0.000,0.000,0.020,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם MDAX KTF ממ,פטורה,05128061,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,91.24,91.24,-2.58,10/10/2018,,,לא מתחייבת לחלק תשלומים,-7.62,,,,,1.0,,0.000,0.020,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
קסם STOXX600 4A KTF מנטרל,פטורה,05122940,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,121.08,121.08,-1.56,10/10/2018,,,לא מתחייבת לחלק תשלומים,-4.86,-2.60,-1.46,1.57,,28.4,0.000,0.000,0.030,לא נגבית עמלת הפצה,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תכלית 4B TTF גרמניה מגודר,פטורה,05122007,4,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,115.25,115.25,-2.22,10/10/2018,,,לא מתחייבת לחלק תשלומים,-6.26,-9.27,-7.50,2.01,,75.4,0.000,0.250,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
תכלית STX600 4A TTF מגודר,פטורה,05123153,4,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,116.07,116.07,-1.56,10/10/2018,,,לא מתחייבת לחלק תשלומים,-4.85,-2.76,-1.65,1.57,,30.9,0.000,0.000,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אפסילון 4D זהב,פטורה,05123211,4,4D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,76.85,76.85,0.01,10/10/2018,,,לא מתחייבת לחלק תשלומים,0.97,-5.94,-8.12,1.39,,21.8,0.000,0.890,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 5D זהב קרן נאמנות,פטורה,05100961,4,5D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,63.00,62.99,0.13,10/10/2018,,,לא מתחייבת לחלק תשלומים,1.43,-9.42,-11.19,1.43,ב'-ה',16.9,0.000,2.520,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
AI BLUESTAR 4B MTF גדר מט,פטורה,05127378,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,97.88,97.88,-4.61,10/10/2018,,,לא מתחייבת לחלק תשלומים,-11.03,,,,,117.7,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
BLSTR BLC TEC 4B MTF נטר$,פטורה,05127436,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,94.34,94.34,-3.75,10/10/2018,,,לא מתחייבת לחלק תשלומים,-8.82,,,,,9.8,0.000,0.800,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
BLUSTR ATO DRV 4B MTF $US,פטורה,05127451,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,87.64,87.64,-3.83,10/10/2018,,,לא מתחייבת לחלק תשלומים,-9.53,,,,,55.3,0.000,0.800,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
BLUSTR ROBOT INDEX 4D MTF,פטורה,05127444,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,98.51,98.51,-5.07,10/10/2018,,,לא מתחייבת לחלק תשלומים,-10.03,,,,,16.7,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
FINTCH BLUSTR INDX 4D MTF,פטורה,05127410,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,98.95,98.95,-5.10,10/10/2018,,,לא מתחייבת לחלק תשלומים,-9.79,,,,,81.3,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
FINTECH BLUESTAR 4B MTF,פטורה,05125703,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,108.21,108.21,-4.85,10/10/2018,,,לא מתחייבת לחלק תשלומים,-10.59,8.21,,2.12,,472.5,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
GLB AEROSPACE&DFNS 4D MTF,פטורה,05125752,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,111.93,111.93,-3.22,10/10/2018,,,לא מתחייבת לחלק תשלומים,-6.25,11.93,,1.49,,75.1,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
RBT BLUESTAR 4B MTF מגודר,פטורה,05127162,4,4B,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,96.41,96.41,-4.89,10/10/2018,,,לא מתחייבת לחלק תשלומים,-10.89,,,2.28,,169.8,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
א.ש AB USA TECH SB ממ,פטורה,05128277,4,4A,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,88.38,88.38,-4.38,10/10/2018,,,לא מתחייבת לחלק תשלומים,-12.15,,,,,1.8,0.000,0.900,0.030,לא נגבית עמלת הפצה,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
איביאי NR US CNB 4D נטרל$,פטורה,05127485,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,135.78,135.78,0.38,10/10/2018,,,לא מתחייבת לחלק תשלומים,-1.06,,,,,174.5,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי NRT US CANNABIS 4D,פטורה,05127733,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,127.22,127.22,0.47,10/10/2018,,,לא מתחייבת לחלק תשלומים,-0.27,,,,,38.2,0.000,0.800,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי SOLACTI FINTECH 4D,פטורה,05127865,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,95.73,95.73,-4.66,10/10/2018,,,לא מתחייבת לחלק תשלומים,-8.91,,,,,13.7,0.000,0.700,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4D קנאביס,פטורה,05127568,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,131.86,131.86,-0.34,10/10/2018,,,לא מתחייבת לחלק תשלומים,-0.58,,,,,15.6,0.000,0.800,0.040,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלטשולר 4D הקרן הירוקה,פטורה,05105218,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,141.58,141.58,-2.84,10/10/2018,,,לא מתחייבת לחלק תשלומים,-5.81,-0.18,1.27,1.43,ב'-ה',123.6,0.000,2.250,0.050,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר שחם 4D תיירות פנא,פטורה,05125034,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,103.23,103.23,-2.82,10/10/2018,,,לא מתחייבת לחלק תשלומים,-7.00,-3.78,3.26,1.26,,379.8,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט טכנולוגיות 4D קרן,פטורה,05101092,4,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,175.64,175.64,-4.01,10/10/2018,,,לא מתחייבת לחלק תשלומים,-6.85,4.95,9.65,1.62,א'-ה',144.8,0.000,1.950,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
