תוצאות חיפוש קרנות נאמנות (סה"כ 2053 קרנות)
 24/12/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
מיטב 4A תיק מניות,פטורה,05124946,,4A,מניות בארץ,מדד מניות,ת"א 125,107.65,107.65,-2.05,24/12/2018,,,לא מתחייבת לחלק תשלומים,-11.17,-1.26,-0.30,1.75,,80.8,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא 4C תא LARGE CAP 125,פטורה,05106968,,4C,מניות בארץ,מדד מניות,ת"א 125,107.27,107.27,-1.80,20/12/2018,,,לא מתחייבת לחלק תשלומים,-5.80,-1.97,-0.27,1.74,ב'-ה',18.1,0.000,1.990,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ת"א 125 מנוהלת,פטורה,05110788,,4A,מניות בארץ,מדד מניות,ת"א 125,1453.44,1453.44,-1.89,24/12/2018,,,לא מתחייבת לחלק תשלומים,-9.04,-3.25,-1.66,1.59,א'-ה',212.0,0.000,2.560,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תיק מניות ממוקד,פטורה,05110754,,4A,מניות בארץ,מדד מניות,ת"א 125,1803.10,1803.10,-1.88,24/12/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,-9.10,-2.20,-0.50,1.71,א'-ה',81.9,0.000,1.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות מחקר פנימי,פטורה,05115860,,4B,מניות בארץ,מדד מניות,ת"א 125,96.94,96.94,-2.09,24/12/2018,,,לא מתחייבת לחלק תשלומים,-10.25,-5.05,-3.00,1.64,א'-ה',76.7,0.000,1.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4A שווה ת"א 125,פטורה,05115662,,4A,מניות בארץ,מדד מניות,ת"א 125,111.96,111.96,-1.90,24/12/2018,,,לא מתחייבת לחלק תשלומים,-10.72,-8.26,-7.63,1.72,א'-ה',20.6,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4B מניות ישראל,פטורה,05124219,,4B,מניות בארץ,מדד מניות,ת"א 125,307.51,307.51,-2.18,24/12/2018,,,לא מתחייבת לחלק תשלומים,-10.38,-4.59,-3.81,1.78,א'-ה',15.3,0.000,1.080,0.050,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4C מניות MID CAP,פטורה,05111299,2,4C,מניות בארץ,מדד מניות,ת"א 90,2959.57,2959.57,-1.40,20/12/2018,,,לא מתחייבת לחלק תשלומים,-6.14,,,1.93,ב'-ה',27.8,0.000,2.340,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות MID CAP,פטורה,05103296,,4A,מניות בארץ,מדד מניות,ת"א 90,371.02,371.02,-1.97,24/12/2018,,,לא מתחייבת לחלק תשלומים,-9.78,-4.88,-5.55,1.65,א'-ה',166.7,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
פסגות 4A ת"א 90 ויתר,פטורה,05110713,,4A,מניות בארץ,מדד מניות,ת"א 90,2472.48,2472.48,-1.83,24/12/2018,,,לא מתחייבת לחלק תשלומים,-9.77,-9.00,-9.60,1.65,א'-ה',223.6,0.000,1.900,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4A יתר,פטורה,05100144,,4A,מניות בארץ,מדד מניות,יתר,684.21,684.21,-2.12,24/12/2018,,,לא מתחייבת לחלק תשלומים,-10.88,-16.18,-16.69,1.67,א'-ה',137.1,0.000,2.710,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 40 יתר,פטורה,05105903,,40,מניות בארץ,מדד מניות,יתר,309.72,309.72,-1.49,24/12/2018,,,לא מתחייבת לחלק תשלומים,-12.33,-16.86,-17.26,1.80,א'-ה',377.6,0.000,2.500,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 4B יתר קרן נאמנות,פטורה,05108873,,4B,מניות בארץ,מדד מניות,יתר,328.98,328.98,-1.64,24/12/2018,,,לא מתחייבת לחלק תשלומים,-10.07,-16.19,-16.18,1.53,א'-ה',302.3,0.000,2.460,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B יתר,פטורה,05126487,,4B,מניות בארץ,מדד מניות,יתר,538.46,538.45,-1.29,20/12/2018,,,לא מתחייבת לחלק תשלומים,-6.22,-20.45,-21.23,1.55,ב'-ה',7.2,0.000,1.900,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B יתר,פטורה,05124326,,4B,מניות בארץ,מדד מניות,יתר,108.83,108.83,-1.58,24/12/2018,,,לא מתחייבת לחלק תשלומים,-8.42,-10.83,-11.35,1.28,,15.8,0.000,1.900,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4A יתר,פטורה,05110820,,4A,מניות בארץ,מדד מניות,יתר,1068.50,1068.50,-1.77,24/12/2018,,,לא מתחייבת לחלק תשלומים,-10.59,-15.63,-15.51,1.63,א'-ה',131.6,0.000,2.920,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות והזדמנו אג,פטורה,05123716,,4B,מניות בארץ,מדד מניות,יתר,100.69,100.69,-1.10,20/12/2018,,,לא מתחייבת לחלק תשלומים,-5.77,-11.97,-11.91,1.26,ב'-ה',8.8,0.000,1.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
