תוצאות חיפוש קרנות נאמנות (סה"כ 1446 קרנות)
 30/08/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות דיבידנד,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
אנליסט מניות 4B קרן נאמנו,פטורה,05120811,,4B,מניות בארץ,מניות כללי,,6937.41,6937.41,-0.01,30/08/2018,,,לא מתחייבת לחלק תשלומים,6.39,6.72,11.60,1.49,א'-ה',175.1,0.000,2.280,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפיקים 4B מניות,פטורה,05108014,4,4B,מניות בארץ,מניות כללי,,1364.32,1364.30,0.32,29/08/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,3.87,-1.64,,1.55,ב'-ה',2.6,0.000,1.820,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
אפסילון 4A נבחרת מניות,פטורה,05118708,,4A,מניות בארץ,מניות כללי,,114.13,114.13,-0.04,30/08/2018,,,לא מתחייבת לחלק תשלומים,5.24,0.06,-2.37,1.55,א'-ה',92.5,0.000,1.490,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון IM מניות ישראל,פטורה,05100946,,4A,מניות בארץ,מניות כללי,,170.20,170.20,,30/08/2018,,,לא מתחייבת לחלק תשלומים,,,,,א'-ה',22.9,0.000,1.650,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
ברומטר 4B מניות,פטורה,05124979,,4B,מניות בארץ,מניות כללי,,109.38,109.38,0.00,30/08/2018,,,לא מתחייבת לחלק תשלומים,5.77,5.13,,1.11,,32.2,0.000,1.480,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ברק 4B מניות,פטורה,05123591,6,4B,מניות בארץ,מניות כללי,,107.97,107.97,0.00,26/08/2018,,,לא מתחייבת לחלק תשלומים,-0.04,-5.99,-1.68,1.59,,0.7,0.000,1.900,0.100,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
דולפין 4B  מניות,פטורה,05123336,,4B,מניות בארץ,מניות כללי,,125.91,125.91,-0.02,30/08/2018,,,לא מתחייבת לחלק תשלומים,4.65,2.84,7.38,1.12,,72.4,0.000,1.900,0.060,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
הראל 4B מניות,פטורה,05107842,,4B,מניות בארץ,מניות כללי,,145.82,145.82,-0.21,30/08/2018,,,לא מתחייבת לחלק תשלומים,5.22,0.17,1.45,1.48,א'-ה',146.9,0.000,2.340,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מניות ישראל,פטורה,05118849,,4B,מניות בארץ,מניות כללי,,151.03,151.03,0.06,30/08/2018,,,לא מתחייבת לחלק תשלומים,5.87,4.32,11.08,1.45,א'-ה',446.8,0.000,1.180,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B מניות ערך,פטורה,05111133,4,4B,מניות בארץ,מניות כללי,,11781.09,11781.09,0.26,29/08/2018,,,לא מתחייבת לחלק תשלומים,3.64,-0.66,,1.31,ב'-ה',33.7,0.000,2.540,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל 4B נבחרת מניות,פטורה,05111273,,4B,מניות בארץ,מניות כללי,,1115.70,1115.70,-0.18,30/08/2018,,,לא מתחייבת לחלק תשלומים,5.01,-0.08,4.11,1.49,א'-ה',224.9,0.000,1.440,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
הראל אופט 4B מניות ישראל,פטורה,05110374,,4B,מניות בארץ,מניות כללי,,3590.33,3590.33,0.28,30/08/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,5.32,4.53,,2.20,א'-ה',25.8,0.000,1.500,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
טופ אלפא מניות 4B,פטורה,05114152,,4B,מניות בארץ,מניות כללי,,172.54,172.54,0.09,30/08/2018,,,לא מתחייבת לחלק תשלומים,4.89,2.31,4.56,1.37,א'-ה',20.1,0.000,2.570,0.070,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4A מניות ישראל,פטורה,05114897,,4A,מניות בארץ,מניות כללי,,213.82,213.82,-0.14,30/08/2018,,,לא מתחייבת לחלק תשלומים,4.67,2.87,7.24,1.37,א'-ה',573.1,0.000,1.950,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4B מנייתית קרן נאמנו,פטורה,05106273,4,4B,מניות בארץ,מניות כללי,,289.36,289.36,0.34,29/08/2018,,,לא מתחייבת לחלק תשלומים,4.30,4.16,9.07,1.39,ב'-ה',1310.4,0.000,2.320,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 4D מניות צמיחה,פטורה,05119508,4,4D,מניות בארץ,מניות כללי,,163.51,163.51,0.27,29/08/2018,,,לא מתחייבת לחלק תשלומים,3.44,4.38,8.96,1.40,ב'-ה',545.6,0.000,1.800,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
כוון מניות ישראל 4B,פטורה,05126560,,4B,מניות בארץ,מניות כללי,,148.28,148.28,-0.15,30/08/2018,,,לא מתחייבת לחלק תשלומים,4.66,1.71,8.25,1.30,א'-ה',160.2,0.000,1.450,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4B מניות ישראלBUYSID,פטורה,05131271,,4B,מניות בארץ,מניות כללי,,2227.35,2227.30,-0.03,30/08/2018,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,5.33,0.55,3.38,1.55,א'-ה',145.8,0.000,1.450,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4B מנ כלל LARGE CP,פטורה,05126461,,4B,מניות בארץ,מניות כללי,,310.81,310.81,0.16,30/08/2018,,,לא מתחייבת לחלק תשלומים,,,,,א'-ה',10.8,0.000,1.600,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור 4B מניות ישראל,פטורה,05119466,,4B,מניות בארץ,מניות כללי,,168.42,168.42,-0.04,30/08/2018,,,לא מתחייבת לחלק תשלומים,4.94,2.98,8.49,1.27,א'-ה',1775.1,0.000,1.250,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מור מניות ערך 4D,פטורה,05125257,4,4D,מניות בארץ,מניות כללי,,107.82,107.82,0.54,29/08/2018,,,לא מתחייבת לחלק תשלומים,4.66,3.83,,1.36,,35.7,0.000,1.250,0.040,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,חברה לנאמנות של בנק אגוד בע"מ
מיטב 4A מני בניהול ממוקד,פטורה,05113758,,4A,מניות בארץ,מניות כללי,,1410.56,1410.32,0.33,30/08/2018,,,לא מתחייבת לחלק תשלומים,7.60,11.07,15.98,1.53,א'-ה',11.5,0.000,1.190,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4A מניות,פטורה,05113618,,4A,מניות בארץ,מניות כללי,,1211.90,1211.86,-0.05,30/08/2018,,,לא מתחייבת לחלק תשלומים,7.64,9.47,13.49,1.57,א'-ה',69.2,0.000,2.800,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A מנייתית,פטורה,05113964,,4A,מניות בארץ,מניות כללי,,691.16,691.04,-0.28,30/08/2018,,,לא מתחייבת לחלק תשלומים,7.05,6.95,11.40,1.39,א'-ה',94.5,0.000,2.300,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 4A ת"א ALL-SHARE,פטורה,05124938,,4A,מניות בארץ,מניות כללי,,113.02,113.01,-0.36,30/08/2018,,,לא מתחייבת לחלק תשלומים,5.74,3.28,12.57,1.53,,10.8,0.000,0.790,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4B השקעה בחבר קשובות,פטורה,05118930,4,4B,מניות בארץ,מניות כללי,,132.98,132.98,0.07,29/08/2018,,,לא מתחייבת לחלק תשלומים,6.27,,,,ב'-ה',1.4,0.000,1.500,0.100,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 4D מניות BUY SIDE,פטורה,05104153,4,4D,מניות בארץ,מניות כללי,,228.84,228.84,0.23,29/08/2018,,,לא מתחייבת לחלק תשלומים,5.01,7.03,14.45,1.43,ב'-ה',564.4,0.000,1.680,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב סקיי 4A מניות,פטורה,05103692,,4A,מניות בארץ,מניות כללי,,241.59,241.57,0.40,30/08/2018,,,לא מתחייבת לחלק תשלומים,6.30,5.53,,1.37,א'-ה',20.1,0.000,1.850,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
סיגמא מניות כללי 4C,פטורה,05120613,,4C,מניות בארץ,מניות כללי,,152.68,152.68,0.07,30/08/2018,,,לא מתחייבת לחלק תשלומים,6.49,4.46,9.48,1.81,א'-ה',8.7,0.000,2.700,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
סלע 4B מניות,פטורה,05123815,,4B,מניות בארץ,מניות כללי,,115.43,115.43,0.10,30/08/2018,,,לא מתחייבת לחלק תשלומים,6.15,5.59,9.96,1.29,,6.3,0.000,1.490,0.070,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פורטה 4B מניות,פטורה,05125018,,4B,מניות בארץ,מניות כללי,,112.68,112.68,0.03,30/08/2018,,,לא מתחייבת לחלק תשלומים,6.03,6.09,,1.24,,71.6,0.000,1.800,0.060,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פיטנגו מניות כללי 4B,פטורה,05109129,4,4B,מניות בארץ,מניות כללי,,84.25,84.25,0.45,29/08/2018,,,לא מתחייבת לחלק תשלומים,4.58,7.20,15.59,1.72,ב'-ה',26.5,0.000,2.830,0.100,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4A תא STOCK PICKING,פטורה,05100722,,4A,מניות בארץ,מניות כללי,,394.05,394.05,-0.05,30/08/2018,,,לא מתחייבת לחלק תשלומים,6.79,3.57,5.18,1.53,א'-ה',76.3,0.000,2.190,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מניות ישראליות,פטורה,05118898,4,4B,מניות בארץ,מניות כללי,,145.90,145.90,0.43,29/08/2018,,,לא מתחייבת לחלק תשלומים,7.49,6.19,7.90,1.87,ב'-ה',89.4,0.000,1.450,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B מנייתי מנגנון LV,פטורה,05105762,4,4B,מניות בארץ,מניות כללי,,257.76,257.76,0.25,29/08/2018,,,לא מתחייבת לחלק תשלומים,5.91,2.22,,1.06,ב'-ה',12.5,0.000,1.950,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4B ת"א MID CAP,פטורה,05116892,4,4B,מניות בארץ,מניות כללי,,223.08,223.08,0.07,29/08/2018,,,לא מתחייבת לחלק תשלומים,6.93,1.17,6.64,1.47,ב'-ה',270.9,0.000,2.290,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות תיק מנייתי,פטורה,05122338,4,4B,מניות בארץ,מניות כללי,,130.37,130.37,0.18,29/08/2018,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',3.5,0.000,0.890,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסטרנק 4B מניות,פטורה,05127576,,4B,מניות בארץ,מניות כללי,,105.04,105.04,0.16,30/08/2018,,,לא מתחייבת לחלק תשלומים,6.45,,,,,14.4,0.000,0.900,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פרופאונד 4B מנייתית,פטורה,05119854,,4B,מניות בארץ,מניות כללי,,155.43,155.43,-0.37,30/08/2018,,,לא מתחייבת לחלק תשלומים,6.88,1.24,2.25,1.48,א'-ה',41.6,0.000,2.200,0.100,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
קסם אק 4B מניות,פטורה,05112834,4,4B,מניות בארץ,מניות כללי,,133.66,133.66,0.61,29/08/2018,,,לא מתחייבת לחלק תשלומים,6.20,5.30,6.67,1.68,ב'-ה',58.7,0.000,1.340,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
קסם אק 4B מניות פרימיום,פטורה,05106018,,4B,מניות בארץ,מניות כללי,,108.33,108.33,0.03,30/08/2018,,,לא מתחייבת לחלק תשלומים,6.55,1.87,0.95,1.49,א'-ה',48.4,0.000,2.760,0.070,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
רוטשילד 4A ישראל,פטורה,05101167,,4A,מניות בארץ,מניות כללי,,80.17,80.17,0.14,30/08/2018,,,לא מתחייבת לחלק תשלומים,5.10,3.03,7.64,1.42,א'-ה',26.3,0.000,2.720,0.060,0.35%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
תכלית 4A TTF אנדקס מנ ישר,פטורה,05127626,,4A,מניות בארץ,מניות כללי,,104.66,104.66,0.04,30/08/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.650,0.030,לא נגבית עמלת הפצה,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תמיר פישמן 4C מניות,פטורה,05120522,4,4C,מניות בארץ,מניות כללי,,139.04,139.04,0.60,29/08/2018,,,לא מתחייבת לחלק תשלומים,5.49,15.41,18.51,2.28,ב'-ה',63.9,0.000,1.690,0.050,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אנליסט 5C מניות ואסטרטגיו,פטורה,05104328,,5C,מניות בארץ,מניות כללי,,226.04,226.04,-0.12,30/08/2018,,,לא מתחייבת לחלק תשלומים,5.48,-2.06,1.25,1.64,א'-ה',4.0,0.000,3.520,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
MSCI 4D MTF שווקים מתעורר,פטורה,05119490,4,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,110.04,110.04,1.17,29/08/2018,,,לא מתחייבת לחלק תשלומים,-2.20,-1.44,4.26,2.83,ב'-ה',38.0,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי MSCI 4D מתעוררים,פטורה,05119318,4,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,113.52,113.52,1.17,29/08/2018,,,לא מתחייבת לחלק תשלומים,-2.21,-1.52,4.17,2.83,ב'-ה',56.7,0.000,0.600,0.030,לא נגבית עמלת הפצה,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אפסילון ETF 4D שוק עוררSB,פטורה,05119722,4,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,105.71,105.71,1.04,29/08/2018,,,לא מתחייבת לחלק תשלומים,-2.18,-1.30,3.45,2.40,ב'-ה',9.0,0.000,1.400,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל פיא 4D מנ שוק מתעורר,פטורה,05101209,4,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,140.11,140.11,0.29,29/08/2018,,,לא מתחייבת לחלק תשלומים,-2.87,-1.10,3.11,2.30,ב'-ה',19.9,0.000,2.170,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
מגדל 4D ברזיל ואמריקה לטי,פטורה,05100912,4,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,79.68,79.60,2.06,29/08/2018,,,לא מתחייבת לחלק תשלומים,-9.40,-14.99,-10.33,3.08,ב'-ה',5.4,0.000,1.950,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D הודו קרן נאמנות,פטורה,05103759,4,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,229.38,229.21,-0.04,29/08/2018,,,לא מתחייבת לחלק תשלומים,1.81,2.09,3.74,2.29,ב'-ה',25.6,0.000,2.950,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מגדל 4D שווקים מתעוררים,פטורה,05131339,4,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,409.47,409.11,0.66,29/08/2018,,,לא מתחייבת לחלק תשלומים,-2.70,-2.41,0.50,2.50,ב'-ה',12.7,0.000,1.960,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות INDEX PLUS 4B-מוגנת,פטורה,05119565,4,4B,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,106.70,106.70,0.63,29/08/2018,,,לא מתחייבת לחלק תשלומים,-0.97,-6.53,0.75,3.14,ב'-ה',65.8,0.000,1.390,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
רוטשילד 4D שווקים מתעוררי,פטורה,05106679,4,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,127.54,127.54,0.53,29/08/2018,,,לא מתחייבת לחלק תשלומים,-1.58,0.72,4.95,2.37,ב'-ה',28.4,0.000,2.430,0.050,0.35%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
4D MTF אוסטרליהS&P/ASX200,פטורה,05124128,4,4D,מניות בחו"ל,מניות גאוגרפי,חו"ל גיאוגרפי אחר,106.72,106.72,-0.24,29/08/2018,,,לא מתחייבת לחלק תשלומים,-0.44,5.58,7.52,1.83,ב'-ה',36.4,0.000,0.400,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
NIKKEI 225 4A MTF מגודרת,פטורה,05121454,4,4A,מניות בחו"ל,מניות גאוגרפי,אסיה,112.70,112.70,0.08,29/08/2018,,,לא מתחייבת לחלק תשלומים,0.33,0.67,15.40,2.59,ב'-ה',80.4,0.000,0.600,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל 4D אסיה,פטורה,05127352,4,4D,מניות בחו"ל,מניות גאוגרפי,אסיה,101.04,101.04,0.76,29/08/2018,,,לא מתחייבת לחלק תשלומים,-0.49,,,,,0.3,0.000,1.250,0.040,0.35%,הראל-פיא קרנות נאמנות בע"מ,פי דאבליו סי חברה לנאמנויות (1971) בע"מ
פסגות 4D יפן STOCK PICK,פטורה,05104278,4,4D,מניות בחו"ל,מניות גאוגרפי,אסיה,220.37,220.37,0.96,29/08/2018,,,לא מתחייבת לחלק תשלומים,-1.32,0.88,11.44,1.75,ב'-ה',136.3,0.000,1.950,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4D סין קרן נאמנות,פטורה,05103593,4,4D,מניות בחו"ל,מניות גאוגרפי,סין,194.79,194.79,-0.36,29/08/2018,,,לא מתחייבת לחלק תשלומים,-2.91,-4.27,3.01,2.79,ב'-ה',12.1,0.000,2.040,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
דיקלה 4D סין קרן נאמנות,פטורה,05131438,4,4D,מניות בחו"ל,מניות גאוגרפי,סין,339.97,339.66,0.55,29/08/2018,,,לא מתחייבת לחלק תשלומים,-2.80,-1.58,2.67,3.20,ב'-ה',18.9,0.000,2.640,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF טכנולוגיה ארה"ב,פטורה,05124367,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,142.73,142.73,1.41,29/08/2018,,,לא מתחייבת לחלק תשלומים,6.14,23.47,35.78,3.01,ב'-ה',83.2,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF מניו צמיחה US ראסל,פטורה,05124730,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,133.96,133.96,1.38,29/08/2018,,,לא מתחייבת לחלק תשלומים,4.93,20.41,30.68,2.40,ב'-ה',24.9,0.000,0.600,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF מניות ערך US ראסל,פטורה,05124722,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,113.27,113.27,0.77,29/08/2018,,,לא מתחייבת לחלק תשלומים,1.41,7.61,12.22,2.06,,8.6,0.000,0.600,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF פיננסים ארה"ב,פטורה,05122742,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,150.79,150.79,0.55,29/08/2018,,,לא מתחייבת לחלק תשלומים,1.57,6.54,17.10,2.76,ב'-ה',72.6,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
4D MTF תעשיה ארה"ב,פטורה,05124383,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,120.36,120.36,0.60,29/08/2018,,,לא מתחייבת לחלק תשלומים,0.28,7.42,17.10,2.31,ב'-ה',9.5,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
CNSM DISCRETIONARY 4D MTF,פטורה,05127758,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,102.06,102.06,1.68,29/08/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
CONSUMER STAPLES 4D MTF,פטורה,05127741,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,98.43,98.43,0.60,29/08/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
EROSPACE&DEFNC US 4D MTF,פטורה,05124664,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,147.24,147.24,0.58,29/08/2018,,,לא מתחייבת לחלק תשלומים,2.26,20.58,36.33,2.72,,136.3,0.000,0.600,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
INDX US E-COMMERCE 4D MTF,פטורה,05127402,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,114.02,114.02,1.50,29/08/2018,,,לא מתחייבת לחלק תשלומים,5.82,,,,,89.6,0.000,0.800,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
NASDAQ 100 PTF,פטורה,05127766,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,100.00,100.00,0.00,29/08/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.000,0.025,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
RUSSELL 2000 4D MTF,פטורה,05118344,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,177.95,177.95,0.94,29/08/2018,,,לא מתחייבת לחלק תשלומים,3.36,17.82,25.41,2.09,ב'-ה',49.9,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P 500 4D MTF,פטורה,05117478,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,209.72,209.72,1.07,29/08/2018,,,לא מתחייבת לחלק תשלומים,3.03,14.52,21.97,2.13,ב'-ה',791.4,0.000,0.250,0.020,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
S&P 500 4D MTF סד-2,פטורה,05122627,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,135.04,135.04,1.06,29/08/2018,,,לא מתחייבת לחלק תשלומים,3.03,14.46,21.94,2.13,ב'-ה',69.5,0.000,0.000,0.030,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
S&P 500 4D PTF,פטורה,05127469,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,106.02,106.02,0.92,29/08/2018,,,לא מתחייבת לחלק תשלומים,2.88,,,,,6.3,0.000,0.000,0.025,לא נגבית עמלת הפצה,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
S&P HEALTH CARE 4D MTF,פטורה,05127691,4,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,101.69,101.69,1.14,29/08/2018,,,לא מתחייבת לחלק תשלומים,,,,,,,0.000,0.000,0.020,לא נגבית עמלת הפצה,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
