תוצאות חיפוש קרנות נאמנות (סה"כ 2043 קרנות)
 18/12/2018 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
פרופאונד 4B מנייתית,פטורה,05119854,,4B,מניות בארץ,מניות כללי,,148.92,148.92,-0.93,18/12/2018,,,לא מתחייבת לחלק תשלומים,-2.90,-3.00,-4.19,1.48,א'-ה',39.3,0.000,2.200,0.100,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
קסם אק 4B מניות,פטורה,05112834,,4B,מניות בארץ,מניות כללי,,125.79,125.79,-2.12,17/12/2018,,,לא מתחייבת לחלק תשלומים,-3.71,-0.90,-1.72,1.75,ב'-ה',54.4,0.000,1.340,0.050,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
קסם אק 4B מניות פרימיום,פטורה,05106018,,4B,מניות בארץ,מניות כללי,,102.43,102.43,-1.17,18/12/2018,,,לא מתחייבת לחלק תשלומים,-4.53,-3.68,-3.65,1.66,א'-ה',46.4,0.000,2.760,0.070,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
רוטשילד 4A ישראל,פטורה,05101167,,4A,מניות בארץ,מניות כללי,,75.50,75.50,-0.91,18/12/2018,,,לא מתחייבת לחלק תשלומים,-4.09,-2.97,-1.82,1.49,א'-ה',26.4,0.000,2.720,0.060,0.35%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
תמיר פישמן 4C מניות,פטורה,05120522,,4C,מניות בארץ,מניות כללי,,123.72,123.72,-3.31,17/12/2018,,,לא מתחייבת לחלק תשלומים,-4.41,2.69,1.24,2.23,ב'-ה',90.5,0.000,1.690,0.050,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אנליסט 5C מניות ואסטרטגיו,פטורה,05104328,,5C,מניות בארץ,מניות כללי,,209.50,209.50,-1.10,18/12/2018,,,לא מתחייבת לחלק תשלומים,-4.17,-9.22,-10.02,1.73,א'-ה',3.9,0.000,3.520,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון ETF 4D שוק עוררSB,פטורה,05119722,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,98.70,98.70,-2.03,17/12/2018,,,לא מתחייבת לחלק תשלומים,-2.24,-7.84,-5.52,2.18,ב'-ה',2.8,0.000,1.400,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל מניות שווקים מתעוררי,פטורה,05101209,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,128.70,128.70,-2.43,17/12/2018,,,לא מתחייבת לחלק תשלומים,-3.75,-9.16,-7.32,2.57,ב'-ה',16.4,0.000,2.170,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D ברזיל ואמריקה לטי,פטורה,05100912,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,90.95,90.86,-1.69,17/12/2018,,,לא מתחייבת לחלק תשלומים,-1.72,-2.97,2.53,3.27,ב'-ה',5.7,0.000,1.950,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 4D הודו קרן נאמנות,פטורה,05103759,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,216.91,216.73,-0.37,17/12/2018,,,לא מתחייבת לחלק תשלומים,-1.70,-3.47,-0.30,2.50,ב'-ה',22.5,0.000,2.950,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מגדל 4D שווקים מתעוררים,פטורה,05131339,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,362.08,361.72,-2.22,17/12/2018,,,לא מתחייבת לחלק תשלומים,-3.42,-13.72,-11.92,2.94,ב'-ה',8.9,0.000,1.960,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות INDEX PLUS 4B-מוגנת,פטורה,05119565,,4B,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,92.98,92.98,-2.82,17/12/2018,,,לא מתחייבת לחלק תשלומים,-4.95,-18.55,-16.23,2.73,ב'-ה',33.8,0.000,1.390,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
רוטשילד 4D שווקים מתעוררי,פטורה,05106679,,4D,מניות בחו"ל,מניות גאוגרפי,שווקים מתעוררים,116.67,116.67,-2.09,17/12/2018,,,לא מתחייבת לחלק תשלומים,-2.60,-7.87,-5.57,2.43,ב'-ה',22.1,0.000,2.430,0.050,0.35%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D יפן STOCK PICK,פטורה,05104278,,4D,מניות בחו"ל,מניות גאוגרפי,אסיה,198.71,198.71,-1.73,17/12/2018,,,לא מתחייבת לחלק תשלומים,-4.46,-9.04,-7.99,2.25,ב'-ה',93.7,0.000,1.950,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4D סין קרן נאמנות,פטורה,05103593,,4D,מניות בחו"ל,מניות גאוגרפי,סין,187.34,187.34,-2.56,17/12/2018,,,לא מתחייבת לחלק תשלומים,-1.37,-7.93,-6.25,2.83,ב'-ה',11.1,0.000,2.040,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
דיקלה 4D סין קרן נאמנות,פטורה,05131438,,4D,מניות בחו"ל,מניות גאוגרפי,סין,306.43,306.09,-2.31,17/12/2018,,,לא מתחייבת לחלק תשלומים,-1.88,-11.30,-9.04,3.32,ב'-ה',20.1,0.000,2.640,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איביאי D.A. MODEL 4D,פטורה,05127493,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,98.51,98.51,-3.86,17/12/2018,,,לא מתחייבת לחלק תשלומים,-8.07,,,2.29,,74.3,0.000,1.350,0.030,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלומות 4D מניות חו"ל,פטורה,05108261,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,92.80,92.80,-3.39,17/12/2018,,,לא מתחייבת לחלק תשלומים,-8.31,-0.49,1.63,1.36,ב'-ה',49.8,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 4D אסאנפי500 נוהל,פטורה,05105531,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,170.83,170.83,-3.05,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.43,1.72,2.33,1.62,ב'-ה',108.3,0.000,1.200,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלפא טק מניות ארה"ב,פטורה,05128327,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,97.10,97.10,-2.42,17/12/2018,,,לא מתחייבת לחלק תשלומים,-2.30,,,,,0.1,,0.500,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט מניות גלובלי 4D US,פטורה,05105929,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,125.05,125.05,-3.82,17/12/2018,,,לא מתחייבת לחלק תשלומים,-6.17,-0.02,1.39,1.94,א'-ה',63.3,0.000,1.750,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון IM ארה"ב,פטורה,05119003,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,140.74,140.74,-3.56,17/12/2018,,,לא מתחייבת לחלק תשלומים,-4.92,2.57,2.92,1.58,ב'-ה',153.4,0.000,0.990,0.050,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4D חו"ל US,פטורה,05111414,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,1256.68,1256.68,-3.47,17/12/2018,,,לא מתחייבת לחלק תשלומים,-6.65,-6.17,-5.30,2.39,ב'-ה',35.8,0.000,2.800,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
כוון 4D מנWALL STREETגלוב,פטורה,05115373,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,162.81,162.81,-3.42,17/12/2018,,,לא מתחייבת לחלק תשלומים,-7.62,-7.70,-6.96,2.84,ב'-ה',25.7,0.000,1.870,0.080,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q 4D מניות ארה"ב,פטורה,05117536,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,128.72,128.69,-3.94,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.89,2.28,3.72,2.16,ב'-ה',26.4,0.000,1.650,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים 4D מניות ארה"ב,פטורה,05101589,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,166.69,166.69,-3.70,17/12/2018,,,לא מתחייבת לחלק תשלומים,-8.64,-3.65,-0.52,2.19,ב'-ה',73.2,0.000,2.150,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב אלפא וי 4D מניות חול,פטורה,05127022,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,97.59,97.55,-3.43,17/12/2018,,,לא מתחייבת לחלק תשלומים,-6.07,-2.45,,2.30,,5.2,0.000,1.490,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D ארה"ב INDEX PLUS,פטורה,05118112,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,182.54,182.54,-3.23,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.20,1.98,2.18,1.89,ב'-ה',281.4,0.000,1.840,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D ארה"ב ממוקדת,פטורה,05110184,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,209.63,209.63,-3.14,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.75,1.16,1.46,1.77,ב'-ה',256.9,0.000,1.720,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות ענקיות טכנולוגיה,פטורה,05100151,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,151.04,151.04,-4.31,17/12/2018,,,לא מתחייבת לחלק תשלומים,-3.64,,,,ב'-ה',12.9,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D מני צמיחה מומנט,פטורה,05103486,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב חשופת מט"ח,110.99,110.99,-4.28,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.80,-1.80,-1.77,2.56,ב'-ה',9.3,0.000,2.140,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
אפסילון IM ארה"ב מנוטרלת,פטורה,05122668,,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,116.65,116.65,-4.01,17/12/2018,,,לא מתחייבת לחלק תשלומים,-6.82,-8.08,-7.60,1.80,ב'-ה',60.8,0.000,0.800,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B מנ ארה"ב מגדר מטח,פטורה,05108006,,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,132.38,132.38,-3.57,17/12/2018,,,לא מתחייבת לחלק תשלומים,-8.62,-12.19,-10.34,2.31,ב'-ה',81.0,0.000,1.200,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל מניות נאסדק מגוד מטח,פטורה,05110671,,4B,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,167.75,167.75,-4.20,17/12/2018,,,לא מתחייבת לחלק תשלומים,-7.19,-3.87,-4.31,3.28,ב'-ה',27.6,0.000,2.590,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל A4 ממוקדת סקטורים US,פטורה,05103148,,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,212.49,212.47,-4.75,17/12/2018,,,לא מתחייבת לחלק תשלומים,-7.94,-11.56,-9.71,2.25,ב'-ה',14.2,0.000,1.530,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4A ארה"ב INDEX PLUS,פטורה,05122445,,4A,מניות בחו"ל,מניות גאוגרפי,ארה"ב מוגנת מט"ח,122.96,122.96,-3.89,17/12/2018,,,לא מתחייבת לחלק תשלומים,-7.37,-6.10,-4.77,2.02,ב'-ה',6.3,0.000,0.850,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון IM ארה"ב נקוב$,פטורה,05109848,,4D,מניות בחו"ל,מניות גאוגרפי,ארה"ב נקובת מט"ח,52.71,52.71,-3.19,17/12/2018,,,לא מתחייבת לחלק תשלומים,-4.91,2.26,2.53,1.63,ב'-ה',46.7,0.000,1.200,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
איביאי 4D אירופה,פטורה,05118542,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,86.02,86.02,-1.58,17/12/2018,,,לא מתחייבת לחלק תשלומים,-3.47,-9.67,-9.40,1.84,ב'-ה',20.6,0.000,2.250,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אניגמה 4D מניות אירופה,פטורה,05122809,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,123.60,123.43,-2.81,17/12/2018,,,לא מתחייבת לחלק תשלומים,-4.72,-8.41,-7.15,2.52,,167.1,0.000,1.590,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט אירופה 4D קרן נאמנ,פטורה,05126768,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,349.49,349.49,-1.76,17/12/2018,,,לא מתחייבת לחלק תשלומים,-3.82,-7.85,-7.66,2.44,ב'-ה',20.8,0.000,2.110,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון IM אירופה,פטורה,05104948,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,166.50,166.50,-1.82,17/12/2018,,,לא מתחייבת לחלק תשלומים,,,,,ב'-ה',35.4,0.000,1.050,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4D אירופה,פטורה,05126149,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,83.36,83.36,-1.89,17/12/2018,,,לא מתחייבת לחלק תשלומים,-4.48,,,2.68,,0.4,0.000,0.950,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל M.Q MODEL 4D מנ אירו,פטורה,05122361,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,91.65,91.65,-2.35,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.23,-13.46,-12.22,2.63,ב'-ה',1.9,0.000,1.650,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 4D מניות אירופה,פטורה,05122486,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,94.82,94.66,-2.44,17/12/2018,,,לא מתחייבת לחלק תשלומים,-4.46,-10.73,-10.27,2.12,,25.9,0.000,1.190,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סיגמא 4D אנדבנק מנ אירופה,פטורה,05121868,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,87.85,87.85,-2.19,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.26,-17.13,-15.87,2.57,,7.1,0.000,1.900,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4D אירו STOCK PICK,פטורה,05104781,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,199.39,199.39,-2.41,17/12/2018,,,לא מתחייבת לחלק תשלומים,-3.24,-5.74,-4.34,2.10,ב'-ה',120.9,0.000,2.700,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 4D מניות אירופה,פטורה,05118823,,4D,מניות בחו"ל,מניות גאוגרפי,אירופה חשופת מט"ח,96.19,96.19,-1.97,17/12/2018,,,לא מתחייבת לחלק תשלומים,-4.71,-10.89,-10.75,2.39,ב'-ה',3.8,0.000,0.800,0.050,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון ETF אירופה S.B,פטורה,05122734,,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,99.02,99.02,-1.86,17/12/2018,,,לא מתחייבת לחלק תשלומים,-4.63,-11.94,-11.45,1.94,ב'-ה',47.1,0.000,1.050,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 4B אירופה-מגודרת מטח,פטורה,05102652,,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,81.95,81.95,-2.29,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.59,-16.30,-15.59,2.25,ב'-ה',70.4,0.000,1.150,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל אופטימום 4B מנ גרמני,פטורה,05122536,,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,111.94,111.94,-0.66,17/12/2018,,,לא מתחייבת לחלק תשלומים,-3.74,-15.64,-14.41,2.12,ב'-ה',115.8,0.000,0.780,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4A גרמניה מגודרת מטח,פטורה,05116173,,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,126.52,126.41,-1.26,17/12/2018,,,לא מתחייבת לחלק תשלומים,-4.49,-21.12,-21.45,2.43,ב'-ה',23.0,0.000,1.850,0.060,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל MIDCAP 4A גרמניה מטח,פטורה,05104666,,4A,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,179.48,179.34,-2.77,17/12/2018,,,לא מתחייבת לחלק תשלומים,-7.96,-18.98,-20.46,2.56,ב'-ה',39.5,0.000,1.850,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 4B אירו + INDX מט"ח,פטורה,05117973,,4B,מניות בחו"ל,מניות גאוגרפי,אירופה מוגנת מט"ח,124.05,124.05,-2.26,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.21,-10.50,-10.06,1.97,ב'-ה',33.4,0.000,0.950,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון 4D זהב,פטורה,05123211,,4D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,83.71,83.71,0.08,17/12/2018,,,לא מתחייבת לחלק תשלומים,3.38,2.46,3.08,1.51,,26.7,0.000,0.890,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 5D זהב קרן נאמנות,פטורה,05100961,,5D,מניות בחו"ל,לפי ענפים,אנרגיה וקומודיטיס,69.65,69.65,0.58,17/12/2018,,,לא מתחייבת לחלק תשלומים,3.97,0.16,1.75,1.66,ב'-ה',19.2,0.000,2.520,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איילון 4D קנאביס,פטורה,05127568,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,92.32,92.32,-3.13,17/12/2018,,,לא מתחייבת לחלק תשלומים,-9.63,,,,,25.0,0.000,0.800,0.040,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אלטשולר 4D הקרן הירוקה,פטורה,05105218,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,137.65,137.65,-2.17,17/12/2018,,,לא מתחייבת לחלק תשלומים,-3.96,-2.95,-2.73,2.12,ב'-ה',116.6,0.000,2.250,0.050,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר שחם 4D תיירות פנא,פטורה,05125034,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,95.03,95.03,-2.48,17/12/2018,,,לא מתחייבת לחלק תשלומים,-6.69,-11.43,-9.63,2.04,,312.5,0.000,1.240,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
אנליסט טכנולוגיות 4D קרן,פטורה,05101092,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,167.60,167.60,-4.41,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.07,0.15,0.10,2.51,א'-ה',134.3,0.000,1.950,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מגדל 4D מניות סייבר,פטורה,05131313,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,730.34,730.15,-5.34,17/12/2018,,,לא מתחייבת לחלק תשלומים,-4.34,13.52,13.44,2.78,ב'-ה',158.1,0.000,1.980,0.050,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מיטב 4D טכנולוגיות נבחרות,פטורה,05101019,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,258.04,258.04,-3.40,17/12/2018,,,לא מתחייבת לחלק תשלומים,-3.94,6.05,5.73,2.17,ב'-ה',100.4,0.000,1.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סלע 4D קנאביס,פטורה,05127956,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,71.46,71.46,-3.37,17/12/2018,,,לא מתחייבת לחלק תשלומים,-10.83,,,,,7.7,0.000,1.850,0.050,0.35%,איילון קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 4D מניות פינטק פלוס,פטורה,05125810,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,102.70,102.70,-4.31,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.87,2.70,,2.70,,65.5,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 4D מניות רובוטיקה,פטורה,05127253,,4D,מניות בחו"ל,לפי ענפים,ענפים אחרים בחו"ל,91.35,91.35,-3.05,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.77,,,2.65,,24.0,0.000,1.200,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 4D גלובל אקוויטי,פטורה,05100482,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,147.92,147.92,-2.81,17/12/2018,,,לא מתחייבת לחלק תשלומים,-6.21,-4.02,-3.33,1.93,ב'-ה',42.8,0.000,1.200,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איביאי 4D מניות חול,פטורה,05100821,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,62.32,62.32,-2.94,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.65,-5.42,-3.74,1.94,ב'-ה',137.6,0.000,2.250,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 4D מניות חו"ל,פטורה,05106331,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,167.49,167.49,-3.70,17/12/2018,,,לא מתחייבת לחלק תשלומים,-5.58,-0.78,-0.26,2.17,ב'-ה',44.3,0.000,2.350,0.050,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 4D מניות חו"ל,פטורה,05126099,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1790.82,1790.18,-3.10,17/12/2018,,,לא מתחייבת לחלק תשלומים,-6.61,-6.68,-3.12,1.95,ב'-ה',39.3,0.000,0.950,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D מניות TOP IDEAS,פטורה,05127311,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,93.86,93.86,-3.74,17/12/2018,,,לא מתחייבת לחלק תשלומים,-7.33,,,2.64,,94.7,0.000,1.500,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 4D סקטורים עולמי,פטורה,05126339,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,1390.95,1390.95,-3.88,17/12/2018,,,לא מתחייבת לחלק תשלומים,-6.40,-4.94,-4.19,1.92,ב'-ה',128.8,0.000,1.350,0.070,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלפא ביתא 4D מניות חו"ל,פטורה,05124169,,4D,מניות בחו"ל,מניות כללי בחו"ל,מניות כללי בחו"ל חשופת מט"ח,103.31,103.31,-2.15,17/12/2018,,,לא מתחייבת לחלק תשלומים,-2.19,-12.49,-10.85,2.31,,1.9,0.000,1.950,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
