תוצאות חיפוש קרנות נאמנות (סה"כ 2056 קרנות)
 27/01/2019 ***

שם,מעמד מס*,מס' ני"ע,קוד **,פרופיל חשיפה,סיווג הקרן כותרת על,סיווג הקרן כותרת ראשית,סיווג הקרן כותרת משנית,מחיר קניה,מחיר פדיון,שינוי מיום קודם (%),תאריך עדכון אחרון של שערים ותשואות,קרן קפ"מ אומדן תשואה שנתית,קרן קפ"מ תאריך נכונות****,מדיניות תשלומים,תשואה מתחילת החודש (%),תשואה מתחילת השנה (%),תשואה 12 חודשים (%),סטיית תקן (26 שבועות),יח' הקרן מוצעות בימים,שווי נכסים (מליוני ש"ח),שיעור הוספה (%),דמי ניהול (%),דמי נאמנות (%),סיווג עמלת הפצה,שם המנהל,שם נאמן
פסג אלפא 00 שקלית ללא מני,פטורה,05110804,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),182.73,182.73,0.01,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.10,0.10,-0.89,0.03,א'-ה',121.3,0.000,0.840,0.040,0.2%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 שקלים,פטורה,05122031,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),102.73,102.73,0.02,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.52,0.52,-0.20,0.14,,115.6,0.000,0.370,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 ! שק עד2 ללא מנ,פטורה,05118922,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח בינוני (שנה עד שנתיים),103.14,103.14,0.03,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.24,0.24,-0.21,0.05,א'-ה',161.0,0.000,0.240,0.030,0.2%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
איילון 00 שקלית 2+ שנים,פטורה,05113642,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),146.42,146.42,0.01,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.74,0.74,-1.97,0.24,א'-ה',45.7,0.000,0.770,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
דיקלה 00 שקלים ארוכים קרן,פטורה,05101571,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),309.80,309.80,0.11,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.65,1.65,-1.74,0.49,א'-ה',34.7,0.000,1.070,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
הראל שקלית ארוכה,פטורה,05100565,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),339.81,339.81,0.11,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.18,1.18,-1.85,0.38,א'-ה',66.0,0.000,1.070,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 00 שקלית 2-6 שנים,פטורה,05101563,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),166.96,166.96,0.08,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.86,0.86,-0.98,0.23,א'-ה',322.7,0.000,0.690,0.020,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 שקלית 2 + שנים,פטורה,05110887,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות לטווח ארוך (מעל שנתיים),426.22,426.22,0.15,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.49,1.49,-2.00,0.43,א'-ה',26.5,0.000,1.100,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 00 שקלים ללא מניות,פטורה,05126586,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,373.68,373.68,0.08,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.61,0.61,-2.29,0.20,א'-ה',25.6,0.000,0.870,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
אלטשולר 00 שקלית ללא מניו,פטורה,05100813,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,316.45,316.45,0.07,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.96,0.96,-0.61,0.24,א'-ה',699.1,0.000,0.780,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אנליסט 00 שק מנוהל ללא מנ,פטורה,05115225,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,125.37,125.37,0.25,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.86,0.86,-3.54,0.47,א'-ה',23.0,0.000,0.550,0.040,0.35%,אנליסט אי.אמ.אס ניהול קרנות בנאמנות (1986) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
אפסילון 00 שקלים ללא מניו,פטורה,05126602,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,261.18,261.18,0.04,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.68,0.68,-2.60,0.24,א'-ה',12.6,0.000,0.760,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 00 שקלים פלטינום,פטורה,05111596,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,412.67,412.67,0.03,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.35,0.35,-1.99,0.19,א'-ה',126.1,0.000,0.780,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 00 שקלית ממשלתית,פטורה,05116009,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,129.02,128.38,0.02,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.81,0.81,-0.42,0.21,א'-ה',232.3,0.500,0.250,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל שקלית ללא מניות,פטורה,05100110,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,247.72,247.72,0.02,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.41,0.41,-1.82,0.12,א'-ה',184.4,0.000,0.870,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 00 שקל ממוקדת ללא מנ,פטורה,05115712,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,123.99,123.99,0.03,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.85,0.85,-1.17,0.25,א'-ה',48.2,0.000,0.760,0.040,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 00 שקלית 1-4 שנים,פטורה,05117296,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,113.12,113.12,0.00,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.75,0.75,-0.33,0.18,א'-ה',161.7,0.000,0.420,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 00 אג ממשל ללא חברות,פטורה,05104419,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,163.37,163.37,0.00,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.80,0.80,-1.29,0.29,א'-ה',73.0,0.000,1.020,0.050,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל MQ 00 בנד שקל יש דרג,פטורה,05131412,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,176.24,176.24,0.07,27/01/2019,,,הינה קרן צבירה-מתחייבת לא לחלק תשלומים,1.33,1.33,-3.30,0.64,א'-ה',4.9,0.000,0.770,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מודלים שקלית ממשלתית 00,פטורה,05101340,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,222.12,222.12,0.00,27/01/2019,,,לא מתחייבת לחלק תשלומים,-0.17,-0.17,-0.63,0.00,א'-ה',6.7,0.000,0.650,0.050,0.35%,מודלים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור בונד שקלי 00,פטורה,05114020,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,147.52,147.52,0.07,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.12,1.12,-1.79,0.36,א'-ה',309.0,0.000,0.740,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 00 שקלית,פטורה,05115498,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,122.75,122.75,0.05,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.69,0.69,-0.62,0.20,א'-ה',317.2,0.000,0.640,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
פסגות 00 ! שקלים 1-4 שנים,פטורה,05109061,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,63.02,63.02,0.19,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.04,1.04,-2.82,0.42,א'-ה',148.5,0.000,0.780,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 00 שקלים 1-3 שנים,פטורה,05116454,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,128.92,128.92,0.05,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.95,0.95,-0.17,0.25,א'-ה',138.3,0.000,0.650,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 שק עד4 שנ לא מנ,פטורה,05100581,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,216.42,216.42,0.04,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.66,0.66,-1.34,0.17,א'-ה',146.8,0.000,0.750,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 00 שקלי ממשל טהורה,פטורה,05117122,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,118.83,118.83,0.00,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.58,0.58,-0.44,0.13,א'-ה',79.9,0.000,0.580,0.050,0.35%,קסם קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
תמיר פישמן 00 שקלים קרןנא,פטורה,05101225,,00,אג"ח בארץ - שקליות,אג"ח שקליות בלבד,שקליות אחר,218.02,218.02,0.06,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.00,1.00,-1.84,0.37,א'-ה',4.4,0.000,0.490,0.050,0.35%,תמיר פישמן קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 00 ! ריבית משתנה,פטורה,05113048,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,124.63,124.63,0.10,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.35,0.35,-3.60,0.34,א'-ה',38.3,0.000,0.760,0.050,0.35%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 0B שקל ואג"ח מדורג,פטורה,05112933,,0B,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,116.75,116.75,0.15,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.54,1.54,-3.01,0.40,א'-ה',16.0,0.000,0.480,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 00 שקלית ללא מניות,פטורה,05127048,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,97.40,97.40,0.10,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.43,1.43,,0.42,,0.5,0.000,0.490,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 0A חסך שקל עד שנתיי,פטורה,05106802,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,108.95,108.95,0.01,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.15,0.15,-0.97,0.11,א'-ה',10.1,0.000,0.290,0.030,0.2%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלומות 00 שקל מדינה מנוהל,פטורה,05108279,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,418.30,418.30,0.08,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.58,0.58,-2.85,0.24,א'-ה',125.5,0.000,0.690,0.045,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 00 ריבית משתנה,פטורה,05111026,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,120.69,120.69,-0.01,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.00,0.00,-0.32,0.04,א'-ה',38.3,0.000,0.520,0.040,0.35%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
הראל 0A ! מסלול שקלי,פטורה,05109087,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,147.86,147.86,0.01,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.84,0.84,,0.22,א'-ה',141.7,0.000,1.000,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 0A שקל מדורג ללא מני,פטורה,05111356,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,1221.05,1221.05,0.15,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.66,0.66,-3.07,0.28,א'-ה',61.7,0.000,1.350,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל 0B מגמת ריבית,פטורה,05111869,,0B,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,118.60,118.60,-0.01,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.05,0.05,0.36,0.08,א'-ה',120.9,0.000,0.370,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל שקלי עד שנתיים,פטורה,05112263,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,114.99,114.99,0.02,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.17,0.17,-0.85,0.04,א'-ה',83.9,0.000,0.570,0.040,0.2%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
ילין 00 ! מד"פ שקלי,פטורה,05116777,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,126.16,126.16,0.03,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.02,1.02,-1.27,0.32,א'-ה',127.6,0.000,0.690,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 00 שקלית ללא מניות,פטורה,05103676,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,135.19,135.19,0.04,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.86,0.86,-1.05,0.25,א'-ה',55.4,0.000,0.690,0.040,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 0A ! מקמ פלוס ללא מנ,פטורה,05131073,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,577.22,577.22,0.01,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.11,0.11,-0.14,0.00,א'-ה',34.5,0.000,0.290,0.040,0.2%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מגדל 0A ר.משתנה פרמיום,פטורה,05101597,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,130.18,130.18,0.02,27/01/2019,,,לא מתחייבת לחלק תשלומים,-0.02,-0.02,-0.48,0.10,א'-ה',77.8,0.000,0.690,0.040,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מור ריבית משתנה 00,פטורה,05121579,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,103.76,103.76,0.04,27/01/2019,,,לא מתחייבת לחלק תשלומים,-0.01,-0.01,-0.04,0.10,,152.2,0.000,0.550,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מור שקל מד 00 ללא מניות,פטורה,05109756,,00,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,146.49,146.49,0.04,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.90,0.90,-1.11,0.21,א'-ה',223.0,0.000,0.650,0.020,0.35%,מור ניהול קרנות נאמנות (2013) בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 0A ! מודל שקלי עד 3,פטורה,05120738,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,320.43,320.43,0.02,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.38,0.38,-0.92,0.20,א'-ה',135.7,0.000,0.590,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 0A ! ריבית משתנה,פטורה,05102090,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,111.07,111.07,0.05,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.06,0.06,0.03,0.14,א'-ה',145.4,0.000,0.690,0.050,0.35%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסג בטא 0A ! שקל לא מניות,פטורה,05102827,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,280.05,280.05,0.15,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.47,1.47,-3.62,0.49,א'-ה',125.0,0.000,1.350,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0A ! תיק שקלי,פטורה,05114731,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,129.63,129.63,0.02,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.96,0.96,-1.19,0.25,א'-ה',265.1,0.000,0.870,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0A ר משתנה ללא מניו,פטורה,05118153,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,105.28,105.28,-0.01,27/01/2019,,,לא מתחייבת לחלק תשלומים,-0.03,-0.03,0.01,0.06,א'-ה',356.5,0.000,0.480,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
פסגות 0A שקל מנוהל+ללא מנ,פטורה,05112867,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,131.23,131.23,0.04,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.92,0.92,-0.66,0.21,א'-ה',213.0,0.000,0.600,0.040,0.35%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 0A ! בונד משתנה,פטורה,05118914,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,106.07,106.07,0.03,27/01/2019,,,לא מתחייבת לחלק תשלומים,-0.01,-0.01,-0.03,0.11,א'-ה',198.8,0.000,0.550,0.040,0.35%,קסם קרנות נאמנות בע"מ,חברה לנאמנות של בנק אגוד בע"מ
קסם אק 0A שקלית,פטורה,05105176,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,138.07,138.07,0.00,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.48,0.48,-1.72,0.14,א'-ה',61.3,0.000,1.270,0.040,0.35%,קסם קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
קסם אק 0A תיק שקלי,פטורה,05115571,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,116.57,116.57,0.06,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.60,0.60,-1.45,0.22,א'-ה',59.6,0.000,0.720,0.030,0.35%,קסם קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
קסם אק 0B שקל וחברות מדרג,פטורה,05100342,,0B,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,252.37,252.37,0.03,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.32,0.32,-1.30,0.13,א'-ה',92.5,0.000,1.270,0.040,0.35%,קסם קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
רוטשילד 0A שקל + ללא מניו,פטורה,05106737,,0A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - ללא מניות,,95.24,95.24,0.04,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.06,0.06,-0.72,0.06,א'-ה',51.5,0.000,0.490,0.050,0.2%,אדמונד דה רוטשילד ניהול קרנות נאמנות (ישראל) בע"מ,יובנק חברה לנאמנות בע"מ
איביאי 1A מק"מ פלוס קרן נ,פטורה,05107313,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,128.35,128.35,0.04,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.12,0.12,-0.29,0.17,א'-ה',116.4,0.000,0.450,0.050,0.2%,אי.בי.אי. ניהול קרנות נאמנות,יובנק חברה לנאמנות בע"מ
איילון 1A שקלית פלוס,פטורה,05101811,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,208.75,208.75,0.11,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.03,1.03,-2.17,0.33,א'-ה',59.0,0.000,0.640,0.040,0.35%,איילון קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אילים 1A שקלית מנוהלת,פטורה,05126941,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,451.10,451.10,0.02,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.38,1.38,-3.32,0.29,א'-ה',222.1,0.000,0.690,0.030,0.35%,אילים קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אלטשולר 1A מק"מ פלוס,פטורה,05115431,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,113.25,113.25,0.07,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.60,0.60,-0.45,0.17,א'-ה',140.2,0.000,0.360,0.040,0.2%,אלטשולר-שחם ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
אפסילון 1A שקלית מנוהלת,פטורה,05105994,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,122.97,122.97,0.15,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.05,1.05,-3.56,0.40,א'-ה',7.4,0.000,0.490,0.040,0.35%,אפסילון ניהול קרנות נאמנות,מזרחי טפחות חברה לנאמנות בע"מ
הראל 1A שקל 0-3 שנים +10%,פטורה,05102470,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,159.88,159.88,0.02,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.65,0.65,-2.23,0.21,א'-ה',67.6,0.000,1.350,0.040,0.35%,הראל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
הראל אג"ח + 10%,פטורה,05107503,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,143.00,143.00,0.08,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.10,1.10,,,א'-ה',26.7,0.000,0.600,0.040,0.35%,הראל קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
ילין 10 ריבית משתנה +,פטורה,05114905,,10,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,122.89,122.89,0.01,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.28,0.28,-1.10,0.22,א'-ה',69.7,0.000,0.740,0.050,0.35%,ילין לפידות-ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
כרמים 1A שקלית,פטורה,05109079,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,110.94,110.94,0.02,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.17,0.17,-0.60,0.12,א'-ה',5.7,0.000,0.900,0.050,0.35%,אלומות ניהול קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל 1A שקל 1-2 שנים פלוס,פטורה,05117908,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,108.65,108.65,0.08,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.44,0.44,-1.50,0.21,א'-ה',74.6,0.000,0.590,0.040,0.35%,מגדל קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מגדל שקלית לריבית עולה,פטורה,05103163,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,209.08,209.08,0.02,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.46,0.46,,,א'-ה',36.0,0.000,0.750,0.040,0.35%,מגדל קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
מור מק"מ פלוס 1A,פטורה,05115621,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,112.49,112.49,0.03,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.35,0.35,-0.30,0.09,א'-ה',185.7,0.000,0.430,0.040,0.2%,מור ניהול קרנות נאמנות (2013) בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
מיטב 1A ! ר.משתנ פלוס 10%,פטורה,05107735,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,136.75,136.75,0.00,27/01/2019,,,לא מתחייבת לחלק תשלומים,-0.12,-0.12,-0.62,0.10,א'-ה',140.7,0.000,0.390,0.050,0.2%,מיטב דש קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
מיטב 1A שקלית פלוס,פטורה,05123146,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,108.07,108.06,0.11,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.05,1.05,-0.40,0.27,,120.1,0.000,0.690,0.040,0.35%,מיטב דש קרנות נאמנות בע"מ,מזרחי טפחות חברה לנאמנות בע"מ
סיגמא 1A שקלית מנוהלת,פטורה,05108048,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,125.87,125.87,0.18,27/01/2019,,,לא מתחייבת לחלק תשלומים,1.56,1.56,-1.80,0.43,א'-ה',172.1,0.000,0.690,0.040,0.35%,סיגמא קרנות נאמנות בע"מ,אלמגור - בריטמן נאמנויות בע"מ
פסגות 1A מקמ+ מודל קונצרנ,פטורה,05114749,,1A,אג"ח בארץ - שקליות,אג"ח שקליות כללי - עד 10% מניות,,111.88,111.88,0.04,27/01/2019,,,לא מתחייבת לחלק תשלומים,0.42,0.42,-0.60,0.15,א'-ה',45.7,0.000,0.340,0.040,0.2%,פסגות קרנות נאמנות בע"מ,יובנק חברה לנאמנות בע"מ
